Trdmnt,model,coefficient,lambda,n_stocks
2022-07,M4_beta_ln_size,beta,0.0172707830,2876
2022-07,M4_beta_ln_size,ln_size,-0.0316061147,2876
2022-07,M5_beta_ln_be_me,intercept,-0.0031225388,2858
2022-07,M5_beta_ln_be_me,beta,0.0134053478,2858
2022-07,M5_beta_ln_be_me,ln_be_me,0.0019129577,2858
2022-07,M6_ln_size_ln_be_me,intercept,0.4842590633,3092
2022-07,M6_ln_size_ln_be_me,ln_size,-0.0290274989,3092
2022-07,M6_ln_size_ln_be_me,ln_be_me,0.0003154991,3092
2022-07,M7_all3,intercept,0.4700440644,2858
2022-07,M7_all3,beta,0.0173946072,2858
2022-07,M7_all3,ln_size,-0.0302187770,2858
2022-07,M7_all3,ln_be_me,0.0026226905,2858
2022-08,M1_beta,intercept,0.0054049380,2873
2022-08,M1_beta,beta,-0.0239714135,2873
2022-08,M2_ln_size,intercept,0.0463293198,3125
2022-08,M2_ln_size,ln_size,-0.0043305633,3125
2022-08,M3_ln_be_me,intercept,-0.0980110603,3089
2022-08,M3_ln_be_me,ln_be_me,0.0125087484,3089
2022-08,M4_beta_ln_size,intercept,0.0754155817,2873
2022-08,M4_beta_ln_size,beta,-0.0234885599,2873
2022-08,M4_beta_ln_size,ln_size,-0.0044255000,2873
2022-08,M5_beta_ln_be_me,intercept,-0.0608922682,2855
2022-08,M5_beta_ln_be_me,beta,-0.0197256046,2855
2022-08,M5_beta_ln_be_me,ln_be_me,0.0101384307,2855
2022-08,M6_ln_size_ln_be_me,intercept,-0.0320893102,3089
2022-08,M6_ln_size_ln_be_me,ln_size,-0.0041552334,3089
2022-08,M6_ln_size_ln_be_me,ln_be_me,0.0125482487,3089
2022-08,M7_all3,intercept,0.0032302016,2855
2022-08,M7_all3,beta,-0.0192201438,2855
2022-08,M7_all3,ln_size,-0.0040940551,2855
2022-08,M7_all3,ln_be_me,0.0102403249,2855
2022-09,M1_beta,intercept,-0.0539183005,2873
2022-09,M1_beta,beta,-0.0260695289,2873
2022-09,M2_ln_size,intercept,-0.1182457026,3125
2022-09,M2_ln_size,ln_size,0.0023065866,3125
2022-09,M3_ln_be_me,intercept,-0.1148232907,3089
2022-09,M3_ln_be_me,ln_be_me,0.0055407304,3089
2022-09,M4_beta_ln_size,intercept,-0.1184342764,2873
2022-09,M4_beta_ln_size,beta,-0.0265144866,2873
2022-09,M4_beta_ln_size,ln_size,0.0040781721,2873
2022-09,M5_beta_ln_be_me,intercept,-0.0677229788,2855
2022-09,M5_beta_ln_be_me,beta,-0.0259519720,2855
2022-09,M5_beta_ln_be_me,ln_be_me,0.0022954523,2855
2022-09,M6_ln_size_ln_be_me,intercept,-0.1467017576,3089
2022-09,M6_ln_size_ln_be_me,ln_size,0.0020093895,3089
2022-09,M6_ln_size_ln_be_me,ln_be_me,0.0055216289,3089
2022-09,M7_all3,intercept,-0.1272728824,2855
2022-09,M7_all3,beta,-0.0264213884,2855
2022-09,M7_all3,ln_size,0.0038021085,2855
2022-09,M7_all3,ln_be_me,0.0022008242,2855
2022-10,M1_beta,intercept,-0.0065893178,2873
2022-10,M1_beta,beta,0.0173620990,2873
2022-10,M2_ln_size,intercept,0.3220336764,3125
2022-10,M2_ln_size,ln_size,-0.0193232025,3125
2022-10,M3_ln_be_me,intercept,0.0650225307,3089
2022-10,M3_ln_be_me,ln_be_me,-0.0083335457,3089
2022-10,M4_beta_ln_size,intercept,0.2948981961,2873
2022-10,M4_beta_ln_size,beta,0.0194414162,2873
2022-10,M4_beta_ln_size,ln_size,-0.0190575737,2873
2022-10,M5_beta_ln_be_me,intercept,0.0369132921,2855
2022-10,M5_beta_ln_be_me,beta,0.0151201071,2855
2022-10,M5_beta_ln_be_me,ln_be_me,-0.0067288418,2855
2022-10,M6_ln_size_ln_be_me,intercept,0.3808585873,3089
2022-10,M6_ln_size_ln_be_me,ln_size,-0.0199080354,3089
2022-10,M6_ln_size_ln_be_me,ln_be_me,-0.0081442968,3089
2022-10,M7_all3,intercept,0.3446371337,2855
2022-10,M7_all3,beta,0.0175458143,2855
2022-10,M7_all3,ln_size,-0.0196473776,2855
2022-10,M7_all3,ln_be_me,-0.0062398511,2855
2022-11,M1_beta,intercept,0.1187120403,2873
2022-11,M1_beta,beta,-0.0175475910,2873
2022-11,M2_ln_size,intercept,0.1714772802,3125
2022-11,M2_ln_size,ln_size,-0.0046451827,3125
2022-11,M3_ln_be_me,intercept,-0.0043066037,3089
2022-11,M3_ln_be_me,ln_be_me,0.0169552712,3089
2022-11,M4_beta_ln_size,intercept,0.1974605615,2873
2022-11,M4_beta_ln_size,beta,-0.0170044735,2873
2022-11,M4_beta_ln_size,ln_size,-0.0049778372,2873
2022-11,M5_beta_ln_be_me,intercept,0.0186541895,2855
2022-11,M5_beta_ln_be_me,beta,-0.0112235830,2855
2022-11,M5_beta_ln_be_me,ln_be_me,0.0153748173,2855
2022-11,M6_ln_size_ln_be_me,intercept,0.0651717933,3089
2022-11,M6_ln_size_ln_be_me,ln_size,-0.0043794189,3089
2022-11,M6_ln_size_ln_be_me,ln_be_me,0.0169969026,3089
2022-11,M7_all3,intercept,0.0915345089,2855
2022-11,M7_all3,beta,-0.0106490863,2855
2022-11,M7_all3,ln_size,-0.0046532214,2855
2022-11,M7_all3,ln_be_me,0.0154906282,2855
2022-12,M1_beta,intercept,-0.0253523179,2873
2022-12,M1_beta,beta,-0.0084078890,2873
2022-12,M2_ln_size,intercept,-0.0665657072,3125
2022-12,M2_ln_size,ln_size,0.0019715593,3125
2022-12,M3_ln_be_me,intercept,0.0082445040,3089
2022-12,M3_ln_be_me,ln_be_me,-0.0071177421,3089
2022-12,M4_beta_ln_size,intercept,-0.0577022947,2873
2022-12,M4_beta_ln_size,beta,-0.0086310022,2873
2022-12,M4_beta_ln_size,ln_size,0.0020449008,2873
2022-12,M5_beta_ln_be_me,intercept,0.0289543978,2855
2022-12,M5_beta_ln_be_me,beta,-0.0110621194,2855
2022-12,M5_beta_ln_be_me,ln_be_me,-0.0084023076,2855
2022-12,M6_ln_size_ln_be_me,intercept,-0.0121298272,3089
2022-12,M6_ln_size_ln_be_me,ln_size,0.0012842514,3089
2022-12,M6_ln_size_ln_be_me,ln_be_me,-0.0071299504,3089
2022-12,M7_all3,intercept,0.0079415156,2855
2022-12,M7_all3,beta,-0.0112277585,2855
2022-12,M7_all3,ln_size,0.0013416186,2855
2022-12,M7_all3,ln_be_me,-0.0084356983,2855
2023-01,M1_beta,intercept,0.0377777729,2873
2023-01,M1_beta,beta,0.0278548693,2873
2023-01,M2_ln_size,intercept,0.0712279343,3125
2023-01,M2_ln_size,ln_size,-0.0001387633,3125
2023-01,M3_ln_be_me,intercept,0.1140324964,3089
2023-01,M3_ln_be_me,ln_be_me,-0.0073753533,3089
2023-01,M4_beta_ln_size,intercept,0.0411020593,2873
2023-01,M4_beta_ln_size,beta,0.0278777964,2873
2023-01,M4_beta_ln_size,ln_size,-0.0002101342,2873
2023-01,M5_beta_ln_be_me,intercept,0.0679806996,2855
2023-01,M5_beta_ln_be_me,beta,0.0269713767,2855
2023-01,M5_beta_ln_be_me,ln_be_me,-0.0047352081,2855
2023-01,M6_ln_size_ln_be_me,intercept,0.1244337985,3089
2023-01,M6_ln_size_ln_be_me,ln_size,-0.0006556233,3089
2023-01,M6_ln_size_ln_be_me,ln_be_me,-0.0073691208,3089
2023-01,M7_all3,intercept,0.0808553507,2855
2023-01,M7_all3,beta,0.0270728643,2855
2023-01,M7_all3,ln_size,-0.0008220134,2855
2023-01,M7_all3,ln_be_me,-0.0047147495,2855
2023-02,M1_beta,intercept,0.0332710923,2873
2023-02,M1_beta,beta,-0.0063527675,2873
2023-02,M2_ln_size,intercept,0.1330882991,3125
2023-02,M2_ln_size,ln_size,-0.0066959055,3125
2023-02,M3_ln_be_me,intercept,-0.0414431696,3089
2023-02,M3_ln_be_me,ln_be_me,0.0113278258,3089
2023-02,M4_beta_ln_size,intercept,0.1381096764,2873
2023-02,M4_beta_ln_size,beta,-0.0056297105,2873
2023-02,M4_beta_ln_size,ln_size,-0.0066270375,2873
2023-02,M5_beta_ln_be_me,intercept,-0.0349136575,2855
2023-02,M5_beta_ln_be_me,beta,-0.0032430823,2855
2023-02,M5_beta_ln_be_me,ln_be_me,0.0108175617,2855
2023-02,M6_ln_size_ln_be_me,intercept,0.0761607304,3089
2023-02,M6_ln_size_ln_be_me,ln_size,-0.0074129048,3089
2023-02,M6_ln_size_ln_be_me,ln_be_me,0.0113982940,3089
2023-02,M7_all3,intercept,0.0818354380,2855
2023-02,M7_all3,beta,-0.0023227795,2855
2023-02,M7_all3,ln_size,-0.0074541301,2855
2023-02,M7_all3,ln_be_me,0.0110030826,2855
2023-03,M1_beta,intercept,-0.0183218503,2869
2023-03,M1_beta,beta,-0.0063258717,2869
2023-03,M2_ln_size,intercept,-0.1391991942,3121
2023-03,M2_ln_size,ln_size,0.0070610750,3121
2023-03,M3_ln_be_me,intercept,-0.0842750022,3088
2023-03,M3_ln_be_me,ln_be_me,0.0095691711,3088
2023-03,M4_beta_ln_size,intercept,-0.1289942738,2869
2023-03,M4_beta_ln_size,beta,-0.0071149188,2869
2023-03,M4_beta_ln_size,ln_size,0.0069972402,2869
2023-03,M5_beta_ln_be_me,intercept,-0.0745492228,2854
2023-03,M5_beta_ln_be_me,beta,-0.0031170083,2854
2023-03,M5_beta_ln_be_me,ln_be_me,0.0087125095,2854
2023-03,M6_ln_size_ln_be_me,intercept,-0.1954551930,3088
2023-03,M6_ln_size_ln_be_me,ln_size,0.0070090343,3088
2023-03,M6_ln_size_ln_be_me,ln_be_me,0.0095004847,3088
2023-03,M7_all3,intercept,-0.1843178011,2854
2023-03,M7_all3,beta,-0.0039793965,2854
2023-03,M7_all3,ln_size,0.0070092225,2854
2023-03,M7_all3,ln_be_me,0.0085361881,2854
2023-04,M1_beta,intercept,0.0011141984,2868
2023-04,M1_beta,beta,-0.0247313365,2868
2023-04,M2_ln_size,intercept,-0.2159057881,3120
2023-04,M2_ln_size,ln_size,0.0118238635,3120
2023-04,M3_ln_be_me,intercept,-0.2295572971,3088
2023-04,M3_ln_be_me,ln_be_me,0.0335785533,3088
2023-04,M4_beta_ln_size,intercept,-0.1835771182,2868
2023-04,M4_beta_ln_size,beta,-0.0260406279,2868
2023-04,M4_beta_ln_size,ln_size,0.0116759866,2868
2023-04,M5_beta_ln_be_me,intercept,-0.2074818714,2854
2023-04,M5_beta_ln_be_me,beta,-0.0122382689,2854
2023-04,M5_beta_ln_be_me,ln_be_me,0.0323326893,2854
2023-04,M6_ln_size_ln_be_me,intercept,-0.4035109097,3088
2023-04,M6_ln_size_ln_be_me,ln_size,0.0109664036,3088
2023-04,M6_ln_size_ln_be_me,ln_be_me,0.0334710858,3088
2023-04,M7_all3,intercept,-0.3749929316,2854
2023-04,M7_all3,beta,-0.0135543065,2854
2023-04,M7_all3,ln_size,0.0106963423,2854
2023-04,M7_all3,ln_be_me,0.0320636160,2854
2023-05,M1_beta,intercept,-0.0144713595,2857
2023-05,M1_beta,beta,-0.0032735015,2857
2023-05,M2_ln_size,intercept,0.2320950053,3109
2023-05,M2_ln_size,ln_size,-0.0155549231,3109
2023-05,M3_ln_be_me,intercept,-0.0666795844,3081
2023-05,M3_ln_be_me,ln_be_me,0.0084730957,3081
2023-05,M4_beta_ln_size,intercept,0.2049371590,2857
2023-05,M4_beta_ln_size,beta,-0.0017640792,2857
2023-05,M4_beta_ln_size,ln_size,-0.0138619914,2857
2023-05,M5_beta_ln_be_me,intercept,-0.0717244506,2847
2023-05,M5_beta_ln_be_me,beta,0.0006083620,2847
2023-05,M5_beta_ln_be_me,ln_be_me,0.0087512813,2847
2023-05,M6_ln_size_ln_be_me,intercept,0.1806053865,3081
2023-05,M6_ln_size_ln_be_me,ln_size,-0.0155685069,3081
2023-05,M6_ln_size_ln_be_me,ln_be_me,0.0085799155,3081
2023-05,M7_all3,intercept,0.1480644165,2847
2023-05,M7_all3,beta,0.0023113898,2847
2023-05,M7_all3,ln_size,-0.0140116187,2847
2023-05,M7_all3,ln_be_me,0.0090571693,2847
2023-06,M1_beta,intercept,0.0090197094,2858
2023-06,M1_beta,beta,0.0159872869,2858
2023-06,M2_ln_size,intercept,0.1682155214,3110
2023-06,M2_ln_size,ln_size,-0.0088890208,3110
2023-06,M3_ln_be_me,intercept,0.0723261721,3079
2023-06,M3_ln_be_me,ln_be_me,-0.0074409214,3079
2023-06,M4_beta_ln_size,intercept,0.1496785235,2858
2023-06,M4_beta_ln_size,beta,0.0169678105,2858
2023-06,M4_beta_ln_size,ln_size,-0.0088895564,2858
2023-06,M5_beta_ln_be_me,intercept,0.0490428153,2845
2023-06,M5_beta_ln_be_me,beta,0.0134820603,2845
2023-06,M5_beta_ln_be_me,ln_be_me,-0.0060245455,2845
2023-06,M6_ln_size_ln_be_me,intercept,0.2308059752,3079
2023-06,M6_ln_size_ln_be_me,ln_size,-0.0099706206,3079
2023-06,M6_ln_size_ln_be_me,ln_be_me,-0.0073933529,3079
2023-06,M7_all3,intercept,0.2063821356,2845
2023-06,M7_all3,beta,0.0147010648,2845
2023-06,M7_all3,ln_size,-0.0100231471,2845
2023-06,M7_all3,ln_be_me,-0.0058276306,2845
2023-07,M1_beta,intercept,0.0292664064,3026
2023-07,M1_beta,beta,0.0010973289,3026
2023-07,M2_ln_size,intercept,0.0820551251,3183
2023-07,M2_ln_size,ln_size,-0.0033015134,3183
2023-07,M3_ln_be_me,intercept,-0.1796938942,3138
2023-07,M3_ln_be_me,ln_be_me,0.0345477680,3138
2023-07,M4_beta_ln_size,intercept,0.0902966170,3026
2023-07,M4_beta_ln_size,beta,0.0017824228,3026
2023-07,M4_beta_ln_size,ln_size,-0.0038776820,3026
2023-07,M5_beta_ln_be_me,intercept,-0.1926586087,2998
2023-07,M5_beta_ln_be_me,beta,0.0093544145,2998
2023-07,M5_beta_ln_be_me,ln_be_me,0.0351231989,2998
2023-07,M6_ln_size_ln_be_me,intercept,-0.0877266739,3138
2023-07,M6_ln_size_ln_be_me,ln_size,-0.0060703374,3138
2023-07,M6_ln_size_ln_be_me,ln_be_me,0.0353252994,3138
2023-07,M7_all3,intercept,-0.0914373641,2998
2023-07,M7_all3,beta,0.0107435968,2998
2023-07,M7_all3,ln_size,-0.0067794368,2998
2023-07,M7_all3,ln_be_me,0.0360079744,2998
2023-08,M1_beta,intercept,-0.0387294780,3019
2023-08,M1_beta,beta,-0.0133559594,3019
2023-08,M2_ln_size,intercept,0.1054639692,3176
2023-08,M2_ln_size,ln_size,-0.0098707177,3176
2023-08,M3_ln_be_me,intercept,-0.0282230688,3134
2023-08,M3_ln_be_me,ln_be_me,-0.0040721318,3134
2023-08,M4_beta_ln_size,intercept,0.1105688117,3019
2023-08,M4_beta_ln_size,beta,-0.0117426160,3019
2023-08,M4_beta_ln_size,ln_size,-0.0094769603,3019
2023-08,M5_beta_ln_be_me,intercept,-0.0058266523,2994
2023-08,M5_beta_ln_be_me,beta,-0.0150386399,2994
2023-08,M5_beta_ln_be_me,ln_be_me,-0.0052706876,2994
2023-08,M6_ln_size_ln_be_me,intercept,0.1023384291,3134
2023-08,M6_ln_size_ln_be_me,ln_size,-0.0086404852,3134
2023-08,M6_ln_size_ln_be_me,ln_be_me,-0.0029020555,3134
2023-08,M7_all3,intercept,0.1178881356,2994
2023-08,M7_all3,beta,-0.0133588000,2994
2023-08,M7_all3,ln_size,-0.0083064108,2994
2023-08,M7_all3,ln_be_me,-0.0041258253,2994
2023-09,M1_beta,intercept,0.0177292239,3018
2023-09,M1_beta,beta,-0.0151017663,3018
2023-09,M2_ln_size,intercept,0.1224937277,3175
2023-09,M2_ln_size,ln_size,-0.0076387204,3175
2023-09,M3_ln_be_me,intercept,-0.0440580600,3133
2023-09,M3_ln_be_me,ln_be_me,0.0073383654,3133
2023-09,M4_beta_ln_size,intercept,0.1356008257,3018
2023-09,M4_beta_ln_size,beta,-0.0138268864,3018
2023-09,M4_beta_ln_size,ln_size,-0.0074820984,3018
2023-09,M5_beta_ln_be_me,intercept,-0.0203438164,2993
2023-09,M5_beta_ln_be_me,beta,-0.0137490703,2993
2023-09,M5_beta_ln_be_me,ln_be_me,0.0059280139,2993
2023-09,M6_ln_size_ln_be_me,intercept,0.0715304998,3133
2023-09,M6_ln_size_ln_be_me,ln_size,-0.0076509755,3133
2023-09,M6_ln_size_ln_be_me,ln_be_me,0.0083781783,3133
2023-09,M7_all3,intercept,0.0884396211,2993
2023-09,M7_all3,beta,-0.0122690146,2993
2023-09,M7_all3,ln_size,-0.0073056499,2993
2023-09,M7_all3,ln_be_me,0.0069390721,2993
2023-10,M1_beta,intercept,-0.0215333965,3018
2023-10,M1_beta,beta,0.0088933725,3018
2023-10,M2_ln_size,intercept,0.1823470483,3175
2023-10,M2_ln_size,ln_size,-0.0122456051,3175
2023-10,M3_ln_be_me,intercept,0.0039702670,3133
2023-10,M3_ln_be_me,ln_be_me,-0.0025917269,3133
2023-10,M4_beta_ln_size,intercept,0.1821677827,3018
2023-10,M4_beta_ln_size,beta,0.0110965711,3018
2023-10,M4_beta_ln_size,ln_size,-0.0129302754,3018
2023-10,M5_beta_ln_be_me,intercept,-0.0083189820,2993
2023-10,M5_beta_ln_be_me,beta,0.0091557200,2993
2023-10,M5_beta_ln_be_me,ln_be_me,-0.0021228695,2993
2023-10,M6_ln_size_ln_be_me,intercept,0.2018143490,3133
2023-10,M6_ln_size_ln_be_me,ln_size,-0.0130955886,3133
2023-10,M6_ln_size_ln_be_me,ln_be_me,-0.0008119589,3133
2023-10,M7_all3,intercept,0.1975278353,2993
2023-10,M7_all3,beta,0.0119563739,2993
2023-10,M7_all3,ln_size,-0.0138242072,2993
2023-10,M7_all3,ln_be_me,-0.0002096820,2993
2023-11,M1_beta,intercept,0.0318959333,3018
2023-11,M1_beta,beta,-0.0003580346,3018
2023-11,M2_ln_size,intercept,0.3812021847,3175
2023-11,M2_ln_size,ln_size,-0.0219454792,3175
2023-11,M3_ln_be_me,intercept,0.1031079347,3133
2023-11,M3_ln_be_me,ln_be_me,-0.0117113282,3133
2023-11,M4_beta_ln_size,intercept,0.3814171671,3018
2023-11,M4_beta_ln_size,beta,0.0034223297,3018
2023-11,M4_beta_ln_size,ln_size,-0.0221864490,3018
2023-11,M5_beta_ln_be_me,intercept,0.1066583554,2993
2023-11,M5_beta_ln_be_me,beta,-0.0026402858,2993
2023-11,M5_beta_ln_be_me,ln_be_me,-0.0118648104,2993
2023-11,M6_ln_size_ln_be_me,intercept,0.4365956848,3133
2023-11,M6_ln_size_ln_be_me,ln_size,-0.0220740409,3133
2023-11,M6_ln_size_ln_be_me,ln_be_me,-0.0087113353,3133
2023-11,M7_all3,intercept,0.4382803324,2993
2023-11,M7_all3,beta,0.0018716050,2993
2023-11,M7_all3,ln_size,-0.0222709827,2993
2023-11,M7_all3,ln_be_me,-0.0087826397,2993
2023-12,M1_beta,intercept,-0.0207762957,3018
2023-12,M1_beta,beta,-0.0003135118,3018
2023-12,M2_ln_size,intercept,0.0483649427,3175
2023-12,M2_ln_size,ln_size,-0.0043134831,3175
2023-12,M3_ln_be_me,intercept,0.0051607040,3133
2023-12,M3_ln_be_me,ln_be_me,-0.0041837570,3133
2023-12,M4_beta_ln_size,intercept,0.0459167357,3018
2023-12,M4_beta_ln_size,beta,0.0004078291,3018
2023-12,M4_beta_ln_size,ln_size,-0.0042334525,3018
2023-12,M5_beta_ln_be_me,intercept,0.0078606716,2993
2023-12,M5_beta_ln_be_me,beta,-0.0012856778,2993
2023-12,M5_beta_ln_be_me,ln_be_me,-0.0045033378,2993
2023-12,M6_ln_size_ln_be_me,intercept,0.0724219721,3133
2023-12,M6_ln_size_ln_be_me,ln_size,-0.0044521215,3133
2023-12,M6_ln_size_ln_be_me,ln_be_me,-0.0035786873,3133
2023-12,M7_all3,intercept,0.0726403052,2993
2023-12,M7_all3,beta,-0.0004043170,2993
2023-12,M7_all3,ln_size,-0.0043504538,2993
2023-12,M7_all3,ln_be_me,-0.0039012610,2993
2024-01,M1_beta,intercept,-0.1092874658,3015
2024-01,M1_beta,beta,-0.0375923008,3015
2024-01,M2_ln_size,intercept,-0.6725003307,3172
2024-01,M2_ln_size,ln_size,0.0327472048,3172
2024-01,M3_ln_be_me,intercept,-0.4418441558,3133
2024-01,M3_ln_be_me,ln_be_me,0.0479587717,3133
2024-01,M4_beta_ln_size,intercept,-0.6297083508,3015
2024-01,M4_beta_ln_size,beta,-0.0432352752,3015
2024-01,M4_beta_ln_size,ln_size,0.0330324981,3015
2024-01,M5_beta_ln_be_me,intercept,-0.3969623685,2993
2024-01,M5_beta_ln_be_me,beta,-0.0268131765,2993
2024-01,M5_beta_ln_be_me,ln_be_me,0.0454450248,2993
2024-01,M6_ln_size_ln_be_me,intercept,-0.8941818950,3133
2024-01,M6_ln_size_ln_be_me,ln_size,0.0299408952,3133
2024-01,M6_ln_size_ln_be_me,ln_be_me,0.0438896268,3133
2024-01,M7_all3,intercept,-0.8524522167,2993
2024-01,M7_all3,beta,-0.0330103547,2993
2024-01,M7_all3,ln_size,0.0305896691,2993
2024-01,M7_all3,ln_be_me,0.0412115976,2993
2024-02,M1_beta,intercept,0.0155204581,3013
2024-02,M1_beta,beta,0.0295840460,3013
2024-02,M2_ln_size,intercept,-0.6969357230,3170
2024-02,M2_ln_size,ln_size,0.0466620676,3170
2024-02,M3_ln_be_me,intercept,0.1843283040,3132
2024-02,M3_ln_be_me,ln_be_me,-0.0226912425,3132
2024-02,M4_beta_ln_size,intercept,-0.7117261509,3013
2024-02,M4_beta_ln_size,beta,0.0217181319,3013
2024-02,M4_beta_ln_size,ln_size,0.0461569690,3013
2024-02,M5_beta_ln_be_me,intercept,0.1510588904,2992
2024-02,M5_beta_ln_be_me,beta,0.0245555676,2992
2024-02,M5_beta_ln_be_me,ln_be_me,-0.0213032464,2992
2024-02,M6_ln_size_ln_be_me,intercept,-0.5473828438,3132
2024-02,M6_ln_size_ln_be_me,ln_size,0.0484366993,3132
2024-02,M6_ln_size_ln_be_me,ln_be_me,-0.0292840886,3132
2024-02,M7_all3,intercept,-0.5600125451,2992
2024-02,M7_all3,beta,0.0148591684,2992
2024-02,M7_all3,ln_size,0.0477609073,2992
2024-02,M7_all3,ln_be_me,-0.0279276574,2992
2024-03,M1_beta,intercept,0.0529875315,3013
2024-03,M1_beta,beta,-0.0087165201,3013
2024-03,M2_ln_size,intercept,0.5004458077,3170
2024-03,M2_ln_size,ln_size,-0.0286617536,3170
2024-03,M3_ln_be_me,intercept,0.0872420692,3132
2024-03,M3_ln_be_me,ln_be_me,-0.0070750303,3132
2024-03,M4_beta_ln_size,intercept,0.4997920784,3013
2024-03,M4_beta_ln_size,beta,-0.0038838730,3013
2024-03,M4_beta_ln_size,ln_size,-0.0283578409,3013
2024-03,M5_beta_ln_be_me,intercept,0.1028594130,2992
2024-03,M5_beta_ln_be_me,beta,-0.0110703032,2992
2024-03,M5_beta_ln_be_me,ln_be_me,-0.0077856686,2992
2024-03,M6_ln_size_ln_be_me,intercept,0.5262544915,3132
2024-03,M6_ln_size_ln_be_me,ln_size,-0.0290610752,3132
2024-03,M6_ln_size_ln_be_me,ln_be_me,-0.0031194512,3132
2024-03,M7_all3,intercept,0.5292258168,2992
2024-03,M7_all3,beta,-0.0052562336,2992
2024-03,M7_all3,ln_size,-0.0286379754,2992
2024-03,M7_all3,ln_be_me,-0.0038135975,2992
2024-04,M1_beta,intercept,-0.0074907268,3011
2024-04,M1_beta,beta,-0.0076625777,3011
2024-04,M2_ln_size,intercept,-0.4671452461,3168
2024-04,M2_ln_size,ln_size,0.0283675195,3168
2024-04,M3_ln_be_me,intercept,-0.1512644473,3130
2024-04,M3_ln_be_me,ln_be_me,0.0224294245,3130
2024-04,M4_beta_ln_size,intercept,-0.4675964776,3011
2024-04,M4_beta_ln_size,beta,-0.0126226298,3011
2024-04,M4_beta_ln_size,ln_size,0.0291991615,3011
2024-04,M5_beta_ln_be_me,intercept,-0.1482666407,2990
2024-04,M5_beta_ln_be_me,beta,-0.0031036726,2990
2024-04,M5_beta_ln_be_me,ln_be_me,0.0224411615,2990
2024-04,M6_ln_size_ln_be_me,intercept,-0.5578950981,3130
2024-04,M6_ln_size_ln_be_me,ln_size,0.0269256660,3130
2024-04,M6_ln_size_ln_be_me,ln_be_me,0.0187398308,3130
2024-04,M7_all3,intercept,-0.5606324592,2990
2024-04,M7_all3,beta,-0.0087183734,2990
2024-04,M7_all3,ln_size,0.0277052667,2990
2024-04,M7_all3,ln_be_me,0.0185731574,2990
2024-05,M1_beta,intercept,-0.0138121557,2997
2024-05,M1_beta,beta,-0.0077766816,2997
2024-05,M2_ln_size,intercept,-0.1394726123,3154
2024-05,M2_ln_size,ln_size,0.0074394482,3154
2024-05,M3_ln_be_me,intercept,-0.1224043182,3117
2024-05,M3_ln_be_me,ln_be_me,0.0166800582,3117
2024-05,M4_beta_ln_size,intercept,-0.1491758297,2997
2024-05,M4_beta_ln_size,beta,-0.0092800958,2997
2024-05,M4_beta_ln_size,ln_size,0.0085901500,2997
2024-05,M5_beta_ln_be_me,intercept,-0.1212091266,2977
2024-05,M5_beta_ln_be_me,beta,-0.0047190812,2977
2024-05,M5_beta_ln_be_me,ln_be_me,0.0171183037,2977
2024-05,M6_ln_size_ln_be_me,intercept,-0.2197910159,3117
2024-05,M6_ln_size_ln_be_me,ln_size,0.0064498944,3117
2024-05,M6_ln_size_ln_be_me,ln_be_me,0.0157874244,3117
2024-05,M7_all3,intercept,-0.2342570389,2977
2024-05,M7_all3,beta,-0.0063162574,2977
2024-05,M7_all3,ln_size,0.0076032688,2977
2024-05,M7_all3,ln_be_me,0.0160400023,2977
2024-06,M1_beta,intercept,-0.0759106490,3000
2024-06,M1_beta,beta,-0.0167875704,3000
2024-06,M2_ln_size,intercept,-0.3945904093,3157
2024-06,M2_ln_size,ln_size,0.0189032181,3157
2024-06,M3_ln_be_me,intercept,-0.1630625252,3119
2024-06,M3_ln_be_me,ln_be_me,0.0115455241,3119
2024-06,M4_beta_ln_size,intercept,-0.3869134517,3000
2024-06,M4_beta_ln_size,beta,-0.0202305523,3000
2024-06,M4_beta_ln_size,ln_size,0.0197384521,3000
2024-06,M5_beta_ln_be_me,intercept,-0.1385846767,2979
2024-06,M5_beta_ln_be_me,beta,-0.0146328834,2979
2024-06,M5_beta_ln_be_me,ln_be_me,0.0100507119,2979
2024-06,M6_ln_size_ln_be_me,intercept,-0.4335788042,3119
2024-06,M6_ln_size_ln_be_me,ln_size,0.0179410838,3119
2024-06,M6_ln_size_ln_be_me,ln_be_me,0.0090049339,3119
2024-06,M7_all3,intercept,-0.4174515704,2979
2024-06,M7_all3,beta,-0.0185576555,2979
2024-06,M7_all3,ln_size,0.0187802508,2979
2024-06,M7_all3,ln_be_me,0.0073283077,2979
2024-07,M1_beta,intercept,0.0128411257,3060
2024-07,M1_beta,beta,-0.0006926449,3060
2024-07,M2_ln_size,intercept,0.2046389546,3172
2024-07,M2_ln_size,ln_size,-0.0123405790,3172
2024-07,M3_ln_be_me,intercept,-0.0829865823,3157
2024-07,M3_ln_be_me,ln_be_me,0.0147611602,3157
2024-07,M4_beta_ln_size,intercept,0.2088706196,3060
2024-07,M4_beta_ln_size,beta,0.0018840488,3060
2024-07,M4_beta_ln_size,ln_size,-0.0126780889,3060
2024-07,M5_beta_ln_be_me,intercept,-0.0848254339,3046
2024-07,M5_beta_ln_be_me,beta,0.0004136033,3046
2024-07,M5_beta_ln_be_me,ln_be_me,0.0150676040,3046
2024-07,M6_ln_size_ln_be_me,intercept,0.0998111837,3157
2024-07,M6_ln_size_ln_be_me,ln_size,-0.0121112018,3157
