form_year,form_month,Stkcd,beta,size,ln_size,book_equity,be_me,ln_be_me,size_decile,beta_decile,beme_decile,size_beta_decile,size_beme_decile
1996,1996-06,600659,1.5565939396,445941.700000,13.0079435050,163767773.020000,367.2403209209,5.9060164591,2,10,5,10,4
1996,1996-06,600660,1.3480101114,1381396.050000,14.1386051762,345205941.240000,249.8964299485,5.5210465518,8,9,3,8,3
1996,1996-06,600661,1.3511141306,641200.800000,13.3710979474,268967937.400000,419.4753615404,6.0390047913,4,9,6,10,6
1996,1996-06,600662,1.5674891585,1269075.600000,14.0537993194,227814940.010000,179.5125050155,5.1902448713,7,10,1,9,1
1996,1996-06,600663,1.5554935835,16496350.000000,16.6186497023,2007600374.030000,121.6996713837,4.8015562998,10,10,1,10,2
1996,1996-06,600664,1.1143731684,1548683.200000,14.2529155794,668143514.220000,431.4268497392,6.0670979706,8,6,6,6,6
1996,1996-06,600665,1.3289014109,1593825.760000,14.2816478224,765714331.200000,480.4253704621,6.1746718999,8,9,7,8,7
1996,1996-06,600666,0.9534772045,424470.150000,12.9585969642,134029407.120000,315.7569669387,5.7549728257,2,5,4,4,2
1996,1996-06,600667,1.1047030964,962437.750000,13.7772246677,549025850.440000,570.4533622460,6.3464314170,6,6,8,6,7
1996,1996-06,600668,1.3861547737,948991.400000,13.7631550154,267925529.640000,282.3266150146,5.6430646100,6,9,3,9,3
1996,1996-06,600669,1.3172817660,439206.360000,12.9927246499,167882361.330000,382.2402784195,5.9460494120,2,9,5,8,5
1996,1996-06,600670,0.9614850883,453276.900000,13.0242584760,347837916.160000,767.3850490947,6.6429886951,2,5,10,5,10
1996,1996-06,600671,1.5354753140,428360.810000,12.9677211334,172517899.370000,402.7396889319,5.9982904201,2,10,6,9,5
1996,1996-06,600672,1.2563312951,629770.220000,13.3531103017,234254860.790000,371.9687805975,5.9188099276,4,8,5,9,4
1996,1996-06,600673,1.2062637662,378715.470000,12.8445404633,245394867.760000,647.9663156089,6.4738387129,1,7,9,8,8
1996,1996-06,600674,1.3861773225,678258.670000,13.4272840133,410730718.230000,605.5664842884,6.4061643576,4,9,9,10,8
1996,1996-06,600675,1.3325563294,1965954.760000,14.4914885682,433524413.240000,220.5159661151,5.3959701010,9,9,2,8,2
1996,1996-06,600676,1.4336076307,357495.630000,12.7868784173,102389882.560000,286.4087668988,5.6574200453,1,10,3,10,1
1996,1996-06,600677,1.1498374280,1044787.900000,13.8593244563,198958203.640000,190.4292762579,5.2492808724,6,7,1,7,1
1996,1996-06,600678,0.6688360865,1093502.000000,13.9048959481,599656132.270000,548.3813767785,6.3069709879,7,2,8,3,8
1996,1996-06,600679,1.0094207017,1556378.470000,14.2578721868,1077206661.410000,692.1238517325,6.5397649161,8,5,10,5,9
1996,1996-06,600680,1.3432229082,1012339.040000,13.8277740925,422233989.890000,417.0875301717,6.0332961043,6,9,6,9,5
1996,1996-06,600681,0.9927200888,469946.760000,13.0603746907,317644191.750000,675.9152712320,6.5160677298,2,5,9,6,9
1996,1996-06,600682,1.1240714864,723573.070000,13.4919568151,387756800.630000,535.8916973375,6.2839320834,4,7,8,7,7
1996,1996-06,600683,1.1861962215,1165634.310000,13.9687759689,534171071.010000,458.2664274956,6.1274507344,7,7,7,7,7
1996,1996-06,600684,1.4140395660,1830497.120000,14.4200981382,484121977.640000,264.4756838732,5.5777493146,8,9,3,10,3
1996,1996-06,600685,1.3078367237,1642551.550000,14.3117614139,1316899000.000000,801.7398297180,6.6867841534,8,9,10,8,10
1996,1996-06,600686,0.8203555559,671727.670000,13.4176082844,204387483.710000,304.2713481045,5.7179198957,4,4,4,5,2
1996,1996-06,600687,0.7852185463,440832.110000,12.9964193790,93058914.690000,211.0983128929,5.3523239628,2,3,2,2,1
1996,1996-06,600688,1.1690911272,25031800.000000,17.0356575745,10510656000.000000,419.8921372015,6.0399978621,10,7,6,6,7
1996,1996-06,600689,1.4353804174,466118.100000,13.0521943145,273708858.000000,587.2092458971,6.3753812229,2,10,9,9,8
1996,1996-06,600690,1.2355783047,3376885.100000,15.0324642745,614358208.560000,181.9304448825,5.2036244431,10,8,1,7,4
1996,1996-06,600691,1.0331897416,431449.290000,12.9749052623,146006507.190000,338.4094274208,5.8242564862,2,5,4,6,3
1996,1996-06,600692,1.2762257219,741541.790000,13.5164867977,127186076.950000,171.5157239486,5.1446749472,5,8,1,9,1
1996,1996-06,600693,1.2551649716,528958.070000,13.1786644449,222619438.370000,420.8640551982,6.0423098723,3,8,6,9,6
1996,1996-06,600694,1.1270242145,794335.820000,13.5852615979,310478165.220000,390.8651195158,5.9683625376,5,7,5,7,6
1996,1996-06,600695,1.2175602549,4995324.960000,15.4240130250,1019436630.030000,204.0781407002,5.3185029632,10,8,2,7,5
1996,1996-06,600696,1.3642638746,1875730.260000,14.4445086136,512926961.910000,273.4545434640,5.6111354050,9,9,3,9,3
1996,1996-06,600697,1.3320080190,354689.510000,12.7789980660,174503839.440000,491.9904156173,6.1984592358,1,9,7,9,6
1996,1996-06,600698,1.0454625418,2732553.600000,14.8207471146,680156354.940000,248.9086965906,5.5170861489,9,6,3,5,3
1996,1996-06,600699,0.2962579934,404657.200000,12.9107955679,203712332.960000,503.4195189410,6.2214238562,1,1,7,1,7
1996,1996-06,600700,,355308.000000,12.7807402979,,,,1,,,,
1996,1996-06,600701,,1157000.000000,13.9613410062,,,,7,,,,
1996,1996-06,600702,,2258483.500000,14.6302041283,,,,9,,,,
1996,1996-06,600703,,842163.080000,13.6437289562,,,,5,,,,
1996,1996-06,600704,,1121514.340000,13.9301904193,,,,7,,,,
1996,1996-06,600705,,1472470.000000,14.2024518208,,,,8,,,,
1996,1996-06,600706,,634904.030000,13.3612291326,,,,4,,,,
1996,1996-06,600707,,2520000.000000,14.7397694595,,,,9,,,,
1996,1996-06,600708,,1868779.950000,14.4407963427,,,,9,,,,
1996,1996-06,600709,,989043.490000,13.8044935833,,,,6,,,,
1996,1996-06,600711,,490425.000000,13.1030276411,,,,3,,,,
1996,1996-06,600712,,645598.800000,13.3779335372,,,,4,,,,
1996,1996-06,600714,,626250.000000,13.3475049314,,,,4,,,,
1996,1996-06,600717,,858106.280000,13.6624832403,,,,5,,,,
1996,1996-06,600718,,808500.000000,13.6029359580,,,,5,,,,
1996,1996-06,600721,,603558.750000,13.3105986636,,,,3,,,,
1996,1996-06,600722,,1871748.000000,14.4423833116,,,,9,,,,
1996,1996-06,600800,1.1900465796,751214.730000,13.5294468153,185613761.090000,247.0848263186,5.5097317041,5,7,3,8,3
1996,1996-06,600801,1.0472399712,966672.000000,13.7816145235,526092722.110000,544.2308478057,6.2993735094,6,6,8,5,7
1996,1996-06,600802,1.1319370505,863504.400000,13.6687542721,402341014.100000,465.9397382341,6.1440563087,5,7,7,7,7
1996,1996-06,600803,0.9815136977,332751.580000,12.7151514846,151580240.000000,455.5357483201,6.1214741951,1,5,7,5,5
1996,1996-06,600804,1.1406264736,396478.080000,12.8903760348,273224489.310000,689.1288651065,6.5354282856,1,7,9,7,9
1996,1996-06,600805,0.7739361745,1547596.700000,14.2522137695,381891395.500000,246.7641572898,5.5084330517,8,3,3,3,2
1996,1996-06,600806,1.2233344295,653426.860000,13.3899858854,574718953.000000,879.5459571405,6.7794058165,4,8,10,8,9
1996,1996-06,600807,1.3006265899,380490.000000,12.8492151747,154218326.170000,405.3150573471,6.0046646841,1,8,6,9,4
1996,1996-06,600808,1.2096755034,13694873.000000,16.4325320872,10564897000.000000,771.4490671071,6.6482706516,10,7,10,6,10
1996,1996-06,600809,1.0783110940,2376677.030000,14.6812138642,691236173.590000,290.8414415862,5.6727782444,9,6,3,6,4
1996,1996-06,600810,0.7002435928,1597200.000000,14.2837626542,737074970.000000,461.4794452792,6.1344375140,8,2,7,2,7
1996,1996-06,600811,1.2422345122,1436400.000000,14.1776505413,416458990.000000,289.9324631022,5.6696480100,8,8,3,7,4
1996,1996-06,600812,1.5787662004,4532982.820000,15.3268907399,1164040699.120000,256.7935386792,5.5482724106,10,10,3,10,6
1996,1996-06,600813,0.9378113766,1070700.000000,13.8838231981,464976305.490000,434.2731908938,6.0736738082,7,5,6,5,6
1996,1996-06,600814,1.0003207876,1087588.100000,13.8994730502,319068933.100000,293.3729535106,5.6814446785,7,5,3,6,5
1996,1996-06,600815,1.2169284441,1382995.610000,14.1397624364,575965066.730000,416.4619631222,6.0317951324,8,8,6,7,6
1996,1996-06,600816,1.1618922953,2484660.850000,14.7256467293,305517527.800000,122.9614608368,4.8118709797,9,7,1,6,1
1996,1996-06,600817,1.2337743670,637038.820000,13.3645858746,123284798.950000,193.5279218149,5.2654218008,4,8,1,9,1
1996,1996-06,600818,0.7122347719,940545.100000,13.7542148798,554937657.930000,590.0170634348,6.3801514576,6,3,9,3,7
1996,1996-06,600819,0.8466758648,4386250.000000,15.2939852059,1410457772.500000,321.5634705044,5.7731949441,10,4,4,2,7
1996,1996-06,600820,1.5001220925,1493425.860000,14.2165832736,293281744.180000,196.3818573357,5.2800610156,8,10,1,10,1
1996,1996-06,600821,1.1152479097,806410.920000,13.6003487179,261046399.740000,323.7138700205,5.7798600084,5,7,4,6,5
1996,1996-06,600822,1.1630350479,1157025.320000,13.9613628901,360171505.720000,311.2909454047,5.7407279906,7,7,4,7,5
1996,1996-06,600823,1.0527511569,1136000.000000,13.9430238783,219083200.870000,192.8549303433,5.2619382500,7,6,1,7,1
1996,1996-06,600824,0.6522797594,692255.300000,13.4477100972,236295739.060000,341.3418995275,5.8328846129,4,2,5,1,2
1996,1996-06,600825,1.2806827023,465850.000000,13.0516189729,154841241.360000,332.3843326393,5.8062919278,2,8,4,8,2
1996,1996-06,600826,1.4166560986,1891615.850000,14.4529419689,447224309.580000,236.4244883970,5.4656288690,9,9,2,9,2
1996,1996-06,600827,1.4675850065,488862.000000,13.0998355200,356772426.300000,729.8019201738,6.5927731551,2,10,10,9,10
1996,1996-06,600828,0.8804996204,601065.000000,13.3064583607,209466671.750000,348.4925453154,5.8536168392,3,4,5,4,4
1996,1996-06,600829,0.8579306764,516657.900000,13.1551362323,408362716.430000,790.3928623370,6.6725301159,3,4,10,4,10
1996,1996-06,600830,0.7575604910,563946.240000,13.2427142068,197445235.060000,350.1135765352,5.8582576062,3,3,5,3,4
1996,1996-06,600831,0.9787101899,450711.140000,13.0185819255,285648536.740000,633.7729676262,6.4516907951,2,5,9,5,9
1996,1996-06,600832,1.3717161688,7376112.970000,15.8137573600,714923086.820000,96.9240967062,4.5739281640,10,9,1,8,1
1996,1996-06,600833,1.1716579916,905898.920000,13.7166830115,182278024.750000,201.2123215138,5.3043606765,6,7,2,7,1
1996,1996-06,600834,1.2860074121,2602600.000000,14.7720215033,215905783.080000,82.9577280719,4.4183311777,9,8,1,7,1
1996,1996-06,600835,1.0443143402,2634794.580000,14.7843157787,1077817608.030000,409.0708308767,6.0138883217,9,6,6,4,6
1996,1996-06,600836,0.2636010702,907846.800000,13.7188309209,190730078.150000,210.0905991518,5.3475388622,6,1,2,1,2
1996,1996-06,600837,1.0821212300,544795.080000,13.2081650029,143201884.730000,262.8545851222,5.5716009710,3,6,3,7,2
1996,1996-06,600838,1.1529248833,668561.000000,13.4128829204,223609309.920000,334.4635865987,5.8125280144,4,7,4,7,2
1996,1996-06,600839,0.9671213963,14003660.410000,16.4548293113,3052181030.960000,217.9559444887,5.3842929529,10,5,2,3,5
1996,1996-06,600840,1.2375271381,378599.170000,12.8442333255,135279105.810000,357.3148504525,5.8786173271,1,8,5,8,3
1996,1996-06,600841,1.3276728481,2941164.660000,14.8943162037,1253117050.780000,426.0615081578,6.0545837212,9,9,6,8,7
1996,1996-06,600842,1.2473817943,500500.000000,13.1233628777,161998336.540000,323.6730000799,5.7797337471,3,8,4,9,4
1996,1996-06,600843,1.2443458925,894036.750000,13.7035021607,629707702.490000,704.3420782088,6.5572641447,6,8,10,8,9
1996,1996-06,600844,1.1749616193,984904.930000,13.8003003977,340599448.400000,345.8196197678,5.8459173090,6,7,5,8,4
1996,1996-06,600845,1.5026137883,1028040.010000,13.8431646445,594963099.910000,578.7353547748,6.3608453002,6,10,8,10,7
1996,1996-06,600846,1.0691421977,751354.910000,13.5296334023,200469367.840000,266.8104848613,5.5865386118,5,6,3,6,3
1996,1996-06,600847,0.7416425206,353400.000000,12.7753558389,151792218.870000,429.5195780136,6.0626673237,1,3,6,4,4
1996,1996-06,600848,1.0990039480,1562006.420000,14.2614817195,585656009.250000,374.9382856250,5.9267614408,8,6,5,6,5
1996,1996-06,600849,1.2449096343,432430.840000,12.9771776851,182954488.780000,423.0838133099,6.0475702996,2,8,6,7,5
1996,1996-06,600850,1.3278082532,530000.000000,13.1806322855,100984282.650000,190.5363823585,5.2498431598,3,9,1,10,1
1996,1996-06,600851,0.8245146531,1365580.290000,14.1270900171,426889007.000000,312.6063038007,5.7449445835,8,4,4,4,4
1996,1996-06,600852,1.6068612548,1281607.100000,14.0636253952,278569108.250000,217.3592111420,5.3815513358,7,10,2,10,2
1996,1996-06,600853,1.1136550973,1655280.000000,14.3194807368,1241298756.460000,749.9025883597,6.6199433159,8,6,10,6,9
1996,1996-06,600854,0.9122744607,2395800.000000,14.6892277623,487270277.350000,203.3852063403,5.3151017491,9,4,2,3,1
1996,1996-06,600855,1.0540844096,891645.600000,13.7008240232,288020839.730000,323.0216576294,5.7777193725,6,6,4,5,4
1996,1996-06,600856,1.1443499673,481644.400000,13.0849613614,252226334.670000,523.6774987314,6.2608760344,2,7,8,6,7
1996,1996-06,600857,0.4634801665,459030.000000,13.0368708464,231730358.400000,504.8261734527,6.2242141590,2,1,7,1,6
1996,1996-06,600858,1.7465674108,749316.000000,13.5269160694,158508810.090000,211.5380027785,5.3544046645,5,10,2,10,2
1996,1996-06,600859,0.5975890804,1828505.220000,14.4190093714,906092409.470000,495.5372287480,6.2056424846,8,2,7,1,8
1996,1996-06,600860,0.9363579260,1476000.000000,14.2048462841,927645661.670000,628.4862206436,6.4433141036,8,5,9,5,8
1996,1996-06,600861,0.8132362152,1360400.000000,14.1232893321,711947907.030000,523.3371854087,6.2602259703,7,4,8,4,8
1996,1996-06,600862,1.4352316264,452060.070000,13.0215703482,152565903.680000,337.4903332648,5.8215368677,2,10,4,8,2
1996,1996-06,600863,1.5865925678,2410200.000000,14.6952202896,830878404.570000,344.7342148245,5.8427737283,9,10,5,10,5
1996,1996-06,600864,,603125.160000,13.3098800164,223182229.080000,370.0429759554,5.9136191501,3,,5,,5
1996,1996-06,600865,,1275638.000000,14.0589570036,419714423.340000,329.0231424119,5.7961280900,7,,4,,6
1996,1996-06,600866,,602078.680000,13.3081434134,171814401.120000,285.3686849034,5.6537819755,3,,3,,2
1996,1996-06,600867,,1444502.480000,14.1832755157,253599386.150000,175.5617519951,5.1679908442,8,,1,,1
1996,1996-06,600868,,1068975.600000,13.8822113647,327639376.730000,306.4984614523,5.7252127356,7,,4,,5
1996,1996-06,600869,,993600.000000,13.8090899902,201996540.400000,203.2976453301,5.3146711383,6,,2,,1
1996,1996-06,600870,,1581163.750000,14.2736716845,230822194.580000,145.9824730867,4.9834865672,8,,1,,1
1996,1996-06,600871,,12948000.000000,16.3764518940,8364829000.000000,646.0325146741,6.4708498348,10,,9,,10
1996,1996-06,600872,,1877112.990000,14.4452455109,619076146.270000,329.8022812521,5.7984933272,9,,4,,5
1996,1996-06,600873,,933816.000000,13.7470346957,219297923.580000,234.8406148320,5.4589070493,6,,2,,3
1996,1996-06,600874,,4197600.000000,15.2500234914,2221492157.000000,529.2291206880,6.2714214585,10,,8,,9
1996,1996-06,600875,,2186800.000000,14.5979498460,1170475000.000000,535.2455642949,6.2827256403,9,,8,,9
1996,1996-06,600876,,3600000.000000,15.0964444034,1995750423.210000,554.3751175583,6.3178415651,10,,8,,9
1996,1996-06,600877,,5480419.280000,15.5166921669,816111002.840000,148.9139719325,5.0033687696,10,,1,,2
1996,1996-06,600878,,907956.670000,13.7189519362,192508522.700000,212.0239093568,5.3566990483,6,,2,,2
1996,1996-06,600879,,444840.450000,13.0054709575,98085518.750000,220.4959525376,5.3958793389,2,,2,,1
1996,1996-06,600880,,595400.000000,13.2969887276,117437063.200000,197.2406167282,5.2844243881,3,,1,,1
1996,1996-06,600881,,833630.480000,13.6335455136,100990971.160000,121.1459676474,4.7969961627,5,,1,,1
1996,1996-06,600882,,800651.820000,13.5931814499,186082943.510000,232.4143140148,5.4485216152,5,,2,,2
1996,1996-06,600883,,442000.000000,12.9990651611,85834440.860000,194.1955675566,5.2688657315,2,,1,,1
1996,1996-06,600884,,982566.000000,13.7979227960,,,,6,,,,
1996,1996-06,600885,,634771.140000,13.3610198035,,,,4,,,,
1996,1996-06,600886,,1627475.820000,14.3025407958,,,,8,,,,
1996,1996-06,600887,,611993.830000,13.3244774797,,,,4,,,,
1996,1996-06,600888,,850971.000000,13.6541333294,,,,5,,,,
1996,1996-06,600889,,595725.220000,13.2975347995,,,,3,,,,
1996,1996-06,600890,,1287940.500000,14.0685549889,,,,7,,,,
1996,1996-06,600891,,694280.000000,13.4506306163,,,,4,,,,
1996,1996-06,600892,,446925.000000,13.0101460743,,,,2,,,,
1996,1996-06,600893,,1939279.440000,14.4778270394,,,,9,,,,
1996,1996-06,600894,,2772000.000000,14.8350796393,,,,9,,,,
1996,1996-06,600895,,2123000.000000,14.5683407407,,,,9,,,,
1996,1996-06,600896,,1173568.000000,13.9755592389,,,,7,,,,
1996,1996-06,600897,,1598400.000000,14.2845136869,,,,8,,,,
1996,1996-06,600898,,867680.640000,13.6735789997,,,,5,,,,
1996,1996-06,600899,,763140.000000,13.5451967797,,,,5,,,,
1996,1996-06,601607,1.2449096343,432430.840000,12.9771776851,182954488.780000,423.0838133099,6.0475702996,2,8,6,7,6
1997,1997-06,000001,0.5331118449,39044472.830000,17.4802118834,2534787341.170000,64.9205164635,4.1731636980,10,1,1,1,1
1997,1997-06,000002,0.5360628964,5973943.720000,15.6029178569,1333235597.930000,223.1751185513,5.4079567483,10,1,6,2,8
1997,1997-06,000003,0.6009840349,2330179.070000,14.6614556767,1092466036.570000,468.8335118253,6.1502477200,7,1,10,2,10
1997,1997-06,000004,0.6227909093,665095.340000,13.4076856778,138460682.190000,208.1817054830,5.3384112824,2,1,5,1,4
1997,1997-06,000005,1.6506971017,4885303.500000,15.4017419705,611019889.690000,125.0730665331,4.8288980988,10,10,2,10,5
1997,1997-06,000006,0.6571268137,4421756.890000,15.3020476615,457672129.820000,103.5045890594,4.6396159505,9,2,1,2,2
1997,1997-06,000007,0.7075886501,1947719.230000,14.4821696204,287012644.440000,147.3583255837,4.9928672097,7,2,3,3,4
1997,1997-06,000008,0.8824253913,802083.440000,13.5949679213,144580511.890000,180.2561986444,5.1943791647,2,4,4,3,2
1997,1997-06,000009,0.5326591082,6673317.890000,15.7136277290,2301175569.080000,344.8323018642,5.8430582173,10,1,9,1,9
1997,1997-06,000010,,751900.690000,13.5303595330,114710043.920000,152.5600992865,5.0275586121,2,,3,,1
1997,1997-06,000011,0.5652965687,4126119.420000,15.2328479155,1371528518.220000,332.4015566714,5.8063437461,9,1,9,1,9
1997,1997-06,000012,0.6534694579,4363032.740000,15.2886779561,1330251986.020000,304.8915892435,5.7199562683,9,1,8,2,8
1997,1997-06,000013,0.7095593687,2400177.460000,14.6910532343,711164615.210000,296.2966810004,5.6913612530,8,2,8,2,8
1997,1997-06,000014,0.7143627752,984321.320000,13.7997076674,188300295.040000,191.2996205751,5.2538408930,3,2,5,1,4
1997,1997-06,000015,0.7077941135,1520243.510000,14.2343810839,360022600.000000,236.8190343401,5.4672962813,5,2,6,2,6
1997,1997-06,000016,0.4794161181,9840730.330000,16.1020404868,1450046848.860000,147.3515481305,4.9928212156,10,1,3,1,6
1997,1997-06,000017,0.6095141932,3459342.070000,15.0565889758,1350333814.100000,390.3441136424,5.9670286928,9,1,9,1,10
1997,1997-06,000018,1.0030198882,1094571.650000,13.9058736575,315217299.000000,287.9823344593,5.6628991396,4,5,8,3,9
1997,1997-06,000019,0.7624433834,1745431.770000,14.3725125157,268087873.550000,153.5940150499,5.0343128554,6,2,3,2,3
1997,1997-06,000020,0.8727431639,2234066.210000,14.6193338956,375123671.000000,167.9107223058,5.1234324233,7,3,4,5,4
1997,1997-06,000021,1.5608940993,18847131.160000,16.7518712672,791152991.830000,41.9773696651,3.7371306556,10,10,1,10,1
1997,1997-06,000022,0.7867802329,3944503.800000,15.1878337249,961794175.080000,243.8314738295,5.4964773056,9,2,6,3,6
1997,1997-06,000023,1.0149952149,2485546.560000,14.7260031370,245959435.110000,98.9558751657,4.5946740454,8,5,1,6,1
1997,1997-06,000024,0.7353306000,3468951.310000,15.0593628901,948551292.960000,273.4403594036,5.6110835337,9,2,7,3,7
1997,1997-06,000025,0.8225963517,1682892.290000,14.3360244723,298998470.030000,177.6694039225,5.1799245421,6,3,4,3,5
1997,1997-06,000026,0.7448014305,1613933.100000,14.2941846771,348877391.130000,216.1659557822,5.3760464265,6,2,6,1,6
1997,1997-06,000027,0.6889932194,9886649.730000,16.1066958929,1062724205.560000,107.4908320394,4.6774055606,10,2,1,3,4
1997,1997-06,000028,0.9158647608,1581010.200000,14.2735745678,356661800.880000,225.5910814997,5.4187239865,6,4,6,4,7
1997,1997-06,000029,0.5756866862,7998190.200000,15.8947258491,2403379890.350000,300.4904647491,5.7054160222,10,1,8,2,9
1997,1997-06,000030,0.8257947691,2475759.000000,14.7220575736,734970350.350000,296.8666781985,5.6932831431,8,3,8,4,9
1997,1997-06,000031,1.0327349521,5886601.230000,15.5881893483,1037399727.640000,176.2306782992,5.1717938090,10,5,4,6,7
1997,1997-06,000032,0.8930939262,1661312.360000,14.3231184263,266835643.370000,160.6173828563,5.0790250326,6,4,3,3,3
1997,1997-06,000033,0.7104694432,2451404.120000,14.7121715286,530298026.170000,216.3241963426,5.3767781914,8,2,6,2,6
1997,1997-06,000034,0.8509285377,2943378.720000,14.8950687040,680118135.830000,231.0671512329,5.4427083663,8,3,6,5,7
1997,1997-06,000035,0.6635687785,856406.410000,13.6605003205,171607737.440000,200.3811921959,5.3002215135,3,2,5,1,4
1997,1997-06,000036,0.7104524828,894641.630000,13.7041785037,225253463.430000,251.7806637614,5.5285583266,3,2,7,1,6
1997,1997-06,000037,0.7343374973,2266693.000000,14.6338324991,552662725.070000,243.8189578695,5.4964259739,7,2,6,3,7
1997,1997-06,000038,0.8719005813,895811.400000,13.7054851787,167897894.190000,187.4254940158,5.2333814012,3,3,4,2,3
1997,1997-06,000039,0.8599368696,4765124.000000,15.3768341178,834525700.490000,175.1320008650,5.1655399802,10,3,4,3,7
1997,1997-06,000040,1.3338702223,2765341.570000,14.8326747188,629873287.390000,227.7741361947,5.4283545072,8,9,6,9,7
1997,1997-06,000042,1.0273184495,7808205.620000,15.8706857413,633078515.290000,81.0786173034,4.3954192680,10,5,1,5,2
1997,1997-06,000043,1.0632438794,1679860.000000,14.3342210146,393232089.410000,234.0862270725,5.4556895392,6,6,6,6,7
1997,1997-06,000045,1.0634904945,1173744.000000,13.9757091977,397866840.010000,338.9724164809,5.8259187368,4,6,9,4,9
1997,1997-06,000046,1.4116250712,2899162.740000,14.8799325429,333011820.630000,114.8648249494,4.7437560018,8,10,2,9,2
1997,1997-06,000047,1.2194199597,1579306.790000,14.2724965682,270038901.980000,170.9857158152,5.1415800198,6,8,4,7,4
1997,1997-06,000048,1.3780177695,1869292.800000,14.4410707355,328754000.710000,175.8707895895,5.1697495754,6,9,4,9,5
1997,1997-06,000049,1.2618009561,1257916.080000,14.0449670050,203294077.900000,161.6117967901,5.0851971434,4,8,3,9,4
1997,1997-06,000050,0.8377497472,1746541.500000,14.3731481048,166498366.170000,95.3303234822,4.5573479498,6,3,1,3,1
1997,1997-06,000055,,3694600.000000,15.1223828521,392261940.290000,106.1716939019,4.6650575375,9,,1,,2
1997,1997-06,000056,,1292545.000000,14.0721237010,367275939.560000,284.1494412651,5.6495003014,5,,8,,7
1997,1997-06,000058,,4252192.000000,15.2629451726,804640256.340000,189.2295212305,5.2429606763,9,,4,,5
1997,1997-06,000059,,7306200.000000,15.8042338607,,,,10,,,,
1997,1997-06,000060,,1272000.000000,14.0561010229,,,,5,,,,
1997,1997-06,000061,,1795288.320000,14.4006761910,,,,6,,,,
1997,1997-06,000062,,5084800.000000,15.4417662553,,,,10,,,,
1997,1997-06,000066,,4028755.500000,15.2089680773,,,,9,,,,
1997,1997-06,000068,,7084214.260000,15.7733795231,,,,10,,,,
1997,1997-06,000400,,3118800.000000,14.9529588704,,,,9,,,,
1997,1997-06,000401,,5164000.000000,15.4572220309,1053612639.000000,204.0303328815,5.3182686734,10,,5,,7
1997,1997-06,000402,,516216.240000,13.1542810264,160016084.810000,309.9787887533,5.7365038718,1,,8,,6
1997,1997-06,000403,,797885.760000,13.5897207083,155093826.110000,194.3809927251,5.2698201132,2,,5,,3
1997,1997-06,000404,,1569400.000000,14.2662039387,336671995.000000,214.5227443609,5.3684157671,6,,5,,6
1997,1997-06,000405,,2530258.980000,14.7438322191,513780446.020000,203.0544897108,5.3134743652,8,,5,,5
1997,1997-06,000406,,1399746.080000,14.1518014067,302613230.280000,216.1915183074,5.3761646737,5,,6,,5
1997,1997-06,000407,,1281995.000000,14.0639280163,164683076.450000,128.4584389565,4.8556054198,5,,2,,1
1997,1997-06,000408,,1098820.800000,13.9097481628,134855630.590000,122.7275917875,4.8099671984,4,,2,,2
1997,1997-06,000409,,1212827.000000,14.0084645562,289459922.950000,238.6654674987,5.4750628538,4,,6,,8
1997,1997-06,000410,,2380533.400000,14.6828351382,665414238.520000,279.5231684294,5.6330851816,8,,8,,8
1997,1997-06,000411,,1414117.130000,14.1620159579,253326692.210000,179.1412371972,5.1881745293,5,,4,,3
1997,1997-06,000412,,1911709.620000,14.4635084887,376738440.000000,197.0688623725,5.2835532228,6,,5,,5
1997,1997-06,000413,,2501720.000000,14.7324890533,936816721.000000,374.4690536911,5.9255091659,8,,9,,10
1997,1997-06,000415,,1465500.000000,14.1977070391,159923167.740000,109.1253276970,4.6924970171,5,,1,,1
1997,1997-06,000416,,1121412.480000,13.9300995916,210259981.250000,187.4956672945,5.2337557374,4,,4,,5
1997,1997-06,000417,,1401072.750000,14.1527487512,221357648.490000,157.9915450429,5.0625415192,5,,3,,3
1997,1997-06,000418,,6114008.520000,15.6260931750,897055696.820000,146.7213684583,4.9885353355,10,,3,,5
1997,1997-06,000419,,1256851.000000,14.0441199443,174120189.410000,138.5368587128,4.9311364181,4,,3,,3
1997,1997-06,000420,,2308196.760000,14.6519771543,587502272.790000,254.5286792578,5.5394135183,7,,7,,7
1997,1997-06,000421,,1558704.480000,14.2593655727,144693697.520000,92.8294615025,4.5307640625,6,,1,,1
1997,1997-06,000422,,1735001.590000,14.3665188878,236603134.090000,136.3705574990,4.9153758680,6,,2,,2
1997,1997-06,000423,,1012053.120000,13.8274916176,187579682.210000,185.3456883864,5.2222226673,3,,4,,3
1997,1997-06,000425,,1323850.620000,14.0960551843,376773439.560000,284.6041946636,5.6510994244,5,,8,,7
1997,1997-06,000426,,927657.500000,13.7404178704,168629043.690000,181.7794214891,5.2027939822,3,,4,,3
1997,1997-06,000428,,2331360.000000,14.6619623462,276654821.320000,118.6667101263,4.7763188084,7,,2,,2
1997,1997-06,000430,,1213920.000000,14.0093653506,170196739.690000,140.2042471415,4.9431002676,4,,3,,3
1997,1997-06,000498,,1487850.000000,14.2128426828,,,,5,,,,
1997,1997-06,000501,0.8569360453,3655429.910000,15.1117242667,996052973.150000,272.4858628598,5.6075867333,9,3,7,3,7
1997,1997-06,000502,0.7996355457,1737260.610000,14.3678200685,414211654.620000,238.4280471426,5.4740675757,6,3,6,2,8
