factor,mean_monthly_pct,std_monthly_pct,nw12_tstat_mean,annualized_mean_pct,annualized_vol_pct,n_months
MKT_RF,0.6741017412935331,10.626915777968778,1.3374168359799707,8.089220895522397,36.812716110394526,402
SMB,0.8602136964889755,5.416391366853979,3.121158984173973,10.322564357867705,18.762930082137057,402
HML,0.417499207324482,5.018181686766887,1.6436889911123083,5.009990487893784,17.383491286183876,402
