portfolio,n_months,avg_monthly_return_pct,std_monthly_pct,nw12_tstat_mean,avg_n_stocks
SL,90,2.2678357251276386,22.032706408008153,1.959372997008007,45.32222222222222
SM,90,2.7578467215627462,19.367311434980323,2.436814040776317,70.31111111111112
SH,90,3.479830738376403,19.519428039724502,2.6754290305433637,45.022222222222226
BL,90,1.0478105192001526,18.10470429865039,0.9620657781106007,51.58888888888889
BM,90,0.9290720218982523,14.859444228940394,0.7766820230288665,57.922222222222224
BH,90,1.5809249856398069,16.258768312729465,1.0283371054800823,50.93333333333333
