factor,n_months,mean_monthly_pct,std_monthly_pct,nw12_tstat_mean,sharpe_monthly,autocorr1,annualized_mean_pct,annualized_vol_pct
MKT_RF,90,0.9321711111111115,18.121744804895656,0.7854377744686056,0.0514393686230082,-0.07519640923370921,11.186053333333337,62.77556544775326
SMB,90,1.649235219442859,7.289902955987356,2.796387815526217,0.2262355520231317,-0.20270980806175184,19.79082263331431,25.25296460403329
HML,90,0.8725547398442094,8.400160249903225,0.953163145793622,0.10387358263245773,-0.11845242775825619,10.470656878130512,29.09900868910572
