form_year,Stkcd,size_june,size_dec_prev,book_equity,be_me,size2,bm3,leg_2x3,size5,bm5
2011,002018,2212744.72,2148096.13,594833928.29,276.91215489969716,1,2,SM,1,4
2011,002019,4265127.0,3700851.8,695598162.51,187.95623280834968,1,2,SM,2,2
2011,002020,1954837.5,1769001.0,315937627.93,178.59663614096317,1,2,SM,1,2
2011,002021,3000684.1,2550799.87,884080478.16,346.589510434623,1,3,SH,1,4
2011,002022,6517754.1,8851149.45,899632777.05,101.6402199660068,2,1,BL,3,1
2011,002023,5006174.53,4985512.25,954093244.41,191.37316218809812,2,2,BM,3,2
2011,002024,89621474.0,91650375.44,18338189000.0,200.08853113760907,2,2,BM,5,2
2011,002025,4035900.0,4260300.0,1282734780.0,301.0902471656926,1,2,SM,2,4
2011,002026,1679535.0,1995300.0,562195310.98,281.7597909988473,1,2,SM,1,4
2011,002027,1847267.56,1950061.5,659220275.01,338.05101788328216,1,3,SH,1,4
2011,002028,6019219.2,11550393.6,2914993186.72,252.3717621813338,2,2,BM,3,3
2011,002029,8967930.0,9347016.0,1598717398.34,171.04040458901534,2,1,BL,4,2
2011,002030,3543334.5,4007342.59,421058731.86,105.07180816302507,1,1,SL,2,1
2011,002031,3083814.39,3591814.78,1015313924.06,282.67435439975554,1,2,SM,2,4
2011,002032,13115165.44,13796322.8,2460371246.97,178.33529141330322,2,2,BM,4,2
2011,002033,3045570.03,4013145.16,602221788.56,150.06229890772252,1,1,SL,2,2
2011,002034,1775716.8,1144603.2,416692302.4,364.04956966746204,1,3,SH,1,4
2011,002035,2760026.07,3456731.68,470264045.37,136.0429703268146,1,1,SL,1,1
2011,002036,3312836.98,2892159.27,321297440.14,111.09258175121178,1,1,SL,2,1
2011,002037,4218471.4,4067935.3,651017008.89,160.03622498371595,1,1,SL,2,2
2011,002038,14371425.0,14925820.0,1190751515.92,79.77796301442736,2,1,BL,4,1
2011,002039,4067910.18,2957999.04,1700033923.98,574.7242987543364,1,3,SH,2,5
2011,002040,2033361.44,2355453.76,546818297.0,232.14987544480604,1,2,SM,1,3
2011,002041,7275840.0,11600160.0,933314039.97,80.4569971422808,2,1,BL,3,1
2011,002042,6791666.11,8285499.46,2606674958.85,314.60685881814055,2,3,BH,3,4
2011,002043,1776930.0,2232600.0,434948594.14,194.81707163844845,1,2,SM,1,2
2011,002044,2601300.0,2455375.0,327904628.61,133.545641138319,1,1,SL,1,1
2011,002045,3101765.76,4980613.12,1352341190.0,271.5210271140273,1,2,SM,2,3
2011,002046,2377980.0,2502283.5,537430558.19,214.7760468348211,1,2,SM,1,3
2011,002047,2272860.78,2241104.25,801885566.66,357.80823969255334,1,3,SH,1,4
2011,002048,6788665.8,7707432.6,2643049263.05,342.9221376583949,2,3,BH,3,4
2011,002049,2683800.0,3658500.0,433742276.66,118.55740786114528,1,1,SL,1,1
2011,002050,9902376.58,9961850.31,2512023090.23,252.16430804108316,2,2,BM,4,3
2011,002051,12075180.0,13241340.0,2133753646.99,161.14333194299067,2,1,BL,4,2
2011,002052,3715300.74,3278206.53,1101290904.54,335.94311232733713,1,3,SH,2,4
2011,002053,2367743.05,2310129.21,972363294.16,420.91294718532214,1,3,SH,1,5
2011,002054,3572838.36,3791032.06,1175925750.27,310.1861792933505,1,2,SM,2,4
2011,002055,4081456.98,4788927.09,378033239.28,78.93902583511665,1,1,SL,2,1
2011,002056,11690955.0,16131934.0,2747401245.17,170.30823738616834,2,1,BL,4,2
2011,002057,1621200.0,2218440.0,245575467.43,110.69736726258091,1,1,SL,1,1
2011,002058,1324714.16,1166297.31,183809727.67,157.60109030003676,1,1,SL,1,2
2011,002059,2455300.0,2107000.0,555455360.79,263.62380673469386,1,2,SM,1,3
2011,002060,4214832.0,3809304.0,1461443458.76,383.6510445897728,1,3,SH,2,4
2011,002061,1877131.8,1640565.6,523101631.45,318.85444352240467,1,3,SH,1,4
2011,002062,4995000.0,6052500.0,1815828606.09,300.01298737546466,2,2,BM,3,4
2011,002063,6386523.61,8040979.73,730479019.24,90.84452936930857,2,1,BL,3,1
2011,002064,7059104.0,8277464.0,1661631743.57,200.74164545686938,2,2,BM,3,2
2011,002065,10482194.01,13107561.22,1570695403.17,119.8312467748291,2,1,BL,4,1
2011,002066,1799490.0,2002770.0,567287475.84,283.2514346829641,1,2,SM,1,4
2011,002067,4074967.48,2606800.0,1837804934.79,705.0041947176614,1,3,SH,2,5
2011,002068,4476193.16,2721541.68,641386967.87,235.67045567716602,1,2,SM,2,3
2011,002069,17280026.31,19385340.0,1685537157.36,86.94906343453351,2,1,BL,5,1
2011,002070,2255354.4,2550285.36,1071669295.99,420.2154444355984,1,3,SH,1,5
2011,002071,2370177.6,2173276.2,367344959.89,169.02819802195413,1,1,SL,1,2
2011,002072,1825120.0,1441440.0,308955043.39,214.33777568958817,1,2,SM,1,3
2011,002073,15292719.0,19813721.85,2375087473.19,119.87083957121362,2,1,BL,4,1
2011,002074,2650229.28,2436555.6,406586979.42,166.86956760600907,1,1,SL,1,2
2011,002076,1780054.73,1980909.77,413293511.47,208.63823164949105,1,2,SM,1,2
2011,002077,3069360.0,2885400.0,724624311.71,251.13478606432386,1,2,SM,2,3
2011,002078,10661038.28,11253876.41,3548492357.72,315.3128956140722,2,3,BH,4,4
2011,002079,6490692.0,4730640.0,569845948.07,120.45853162996974,2,1,BL,3,1
2011,002080,6040000.0,8280000.0,2197233384.88,265.3663508309179,2,2,BM,3,3
2011,002081,19247398.2,21954163.32,1206915311.74,54.974325104000364,2,1,BL,5,1
2011,002082,3327240.0,3148740.0,923937804.89,293.4309612384636,1,2,SM,2,4
2011,002083,7573557.63,9140824.21,2713047463.71,296.80556166280326,2,2,BM,4,4
2011,002084,2144377.4,2617549.88,780918317.35,298.33942165411577,1,2,SM,1,4
2011,002085,3966682.5,3440635.0,927420016.57,269.5490851456199,1,2,SM,2,3
2011,002086,3538263.5,4499032.5,1160117592.55,257.8593492156369,1,2,SM,2,3
2011,002087,2578001.66,2947030.13,1655186886.53,561.6457292650754,1,3,SH,1,5
2011,002088,3341215.68,3865327.94,1304251685.56,337.42329391073605,1,3,SH,2,4
2011,002089,4711065.48,6050866.62,904869317.53,149.5437553587985,2,1,BL,3,2
2011,002090,2127720.0,2766240.0,490889565.56,177.45733036902075,1,1,SL,1,2
2011,002091,6789600.0,8160000.0,920081279.19,112.75505872426471,2,1,BL,3,1
2011,002092,15144940.8,16657126.2,6592425387.17,395.77207424711713,2,3,BH,4,5
2011,002093,5739275.0,7241040.0,963100390.97,133.00581007286246,2,1,BL,3,1
2011,002094,5240802.57,4439230.19,461541883.6,103.96890087828493,2,1,BL,3,1
2011,002095,2460780.0,3626100.0,431346381.45,118.95600823198477,1,1,SL,1,1
2011,002096,4038713.06,4488193.4,477062664.09,106.29280460374099,1,1,SL,2,1
2011,002097,5798005.5,7042537.5,1545643032.37,219.47246036957557,2,2,BM,3,3
2011,002098,2204100.0,2480000.0,584732526.62,235.7792446048387,1,2,SM,1,3
2011,002099,3524580.0,3819900.0,634885293.6,166.2046895468468,1,1,SL,2,2
2011,002100,3775849.6,4362417.96,1043349932.56,239.16780604855202,1,2,SM,2,3
2011,002101,2817520.0,2675660.0,837551932.32,313.0262934453556,1,2,SM,1,4
2011,002102,3814303.2,2048346.3,553394976.31,270.16670780228907,1,2,SM,2,3
2011,002103,1729973.52,1819530.23,710497390.9,390.483971733737,1,3,SH,1,5
2011,002104,5530032.0,7464441.6,632692369.91,84.76084398731179,2,1,BL,3,1
2011,002105,1983200.0,2130600.0,516770364.82,242.54687168872618,1,2,SM,1,3
2011,002106,18161983.84,28411604.0,2077106436.47,73.10767939993814,2,1,BL,5,1
2011,002107,1975959.0,2264563.8,590642735.24,260.8196489054537,1,2,SM,1,3
2011,002108,2829522.02,3197540.88,603106840.74,188.6158342845018,1,2,SM,1,2
2011,002109,3419136.0,3634176.0,1083863268.81,298.2418212023853,1,2,SM,2,4
2011,002110,5475328.0,5785454.0,2716068327.14,469.46502852498696,2,3,BH,3,5
2011,002111,2801090.3,3715130.29,542935689.81,146.14176285322148,1,1,SL,1,2
2011,002112,1314880.0,1705760.0,475463834.64,278.7401713253916,1,2,SM,1,4
2011,002113,964960.0,946016.0,57656351.98,60.94648714186652,1,1,SL,1,1
2011,002114,2546350.2,3066651.36,460542507.07,150.1776540617255,1,1,SL,1,2
2011,002115,3263457.6,3965068.8,736342837.76,185.7074555074555,1,2,SM,2,2
2011,002116,2122680.0,2643660.0,486249745.32,183.93051501327704,1,2,SM,1,2
2011,002117,2319880.77,3544986.35,964284418.3,272.01357723140455,1,2,SM,1,3
2011,002118,9310793.58,8233511.68,1591765034.95,193.32759784826104,2,2,BM,4,2
2011,002119,1976956.0,2398370.0,657249272.25,274.0399822587841,1,2,SM,1,4
2011,002120,1526844.8,1580945.6,378955239.23,239.70163124524967,1,2,SM,1,3
2011,002121,6120926.7,8052807.0,1128922741.93,140.1899662974662,2,1,BL,3,1
2011,002122,15206400.0,15752880.0,4407826768.46,279.8108516322095,2,2,BM,4,4
2011,002123,11481120.0,15960000.0,1582304582.31,99.14189112218045,2,1,BL,4,1
2011,002124,1970745.0,2128980.0,396466856.62,186.2238520887937,1,2,SM,1,2
2011,002125,1902611.17,1942304.0,266865409.25,137.39631347616026,1,1,SL,1,1
2011,002126,2410200.0,3270000.0,638555057.76,195.2767760733945,1,2,SM,1,2
2011,002127,4152067.79,5413314.19,1088553316.52,201.08814643178874,1,2,SM,2,2
2011,002128,28855424.11,33857030.96,3775736195.78,111.5200030457721,2,1,BL,5,1
2011,002129,14550070.24,13485430.95,1534926287.44,113.82107795672634,2,1,BL,4,1
2011,002130,4412745.85,5657019.75,486000083.94,85.91097528694327,1,1,SL,2,1
2011,002132,6829352.97,8516446.1,1096077691.81,128.70130086421847,2,1,BL,3,1
2011,002133,2797146.0,3146166.0,1400359667.96,445.100375491948,1,3,SH,1,5
2011,002134,2706805.95,2119225.0,694521558.44,327.72431357689726,1,3,SH,1,4
2011,002135,2964000.0,3318000.0,1007323855.41,303.5936875858951,1,2,SM,1,4
2011,002136,3236051.0,1292709.6,221285930.65,171.17992366576374,1,1,SL,2,2
2011,002137,2837498.04,3160579.5,494824099.8,156.56119385701263,1,1,SL,1,2
2011,002138,4347567.01,5382864.83,637711814.41,118.47070928771585,1,1,SL,2,1
2011,002139,3002160.0,3551520.0,403882921.58,113.72114519417038,1,1,SL,1,1
2011,002140,12243647.96,11457512.1,870103693.01,75.94176514201543,2,1,BL,4,1
2011,002141,1342333.44,1381212.0,306773258.8,222.104397297446,1,2,SM,1,3
2011,002142,31375967.36,35759374.56,15876639000.0,443.9853659453936,2,3,BH,5,5
2011,002143,1510305.0,1648335.0,437521533.47,265.4324111724862,1,2,SM,1,3
2011,002144,2103609.32,2616647.85,1133440150.08,433.16495571996813,1,3,SH,1,5
2011,002145,1799300.0,1466800.0,280818871.41,191.4500077788383,1,2,SM,1,2
2011,002146,18264064.0,19482624.0,4759504778.33,244.29485362597975,2,2,BM,5,3
2011,002147,3942457.6,4040695.89,855130442.84,211.6294980169864,1,2,SM,2,3
2011,002148,1955016.0,3384612.0,426404114.47,125.98315980384163,1,1,SL,1,1
2011,002149,3284790.3,4344794.4,889031053.08,204.619821154253,1,2,SM,2,2
2011,002150,2679642.0,2426940.0,479450558.97,197.5535278869688,1,2,SM,1,2
2011,002151,4274427.22,4395041.16,639114275.47,145.41713085344574,1,1,SL,2,2
2011,002152,13712694.14,18605661.51,2007851358.88,107.91615002782021,2,1,BL,4,1
2011,002153,10788288.0,12656000.0,872475376.7,68.93768779235145,2,1,BL,4,1
2011,002154,7872433.64,9341171.26,1850033464.84,198.05155192497776,2,2,BM,4,2
2011,002155,17894506.0,19662608.0,1999364366.91,101.68357966094834,2,1,BL,5,1
2011,002156,5432885.78,7241952.26,2132306971.55,294.4381425057889,2,2,BM,3,4
2011,002157,4698516.59,4620387.59,919166945.06,198.9371945871753,2,2,BM,3,2
2011,002158,4841253.9,6542235.0,665887376.28,101.78285804163255,2,1,BL,3,1
2011,002159,1630800.0,2186400.0,434055326.14,198.5251217252104,1,2,SM,1,2
2011,002160,5375400.0,2743800.0,660809505.01,240.83734419782783,2,2,BM,3,3
2011,002161,8296379.24,8964888.0,550709009.45,61.429547078558045,2,1,BL,4,1
2011,002162,4589640.0,5133040.0,896117243.12,174.57827001542947,1,1,SL,3,2
2011,002163,6307867.5,6806068.5,1503400211.18,220.89113725199797,2,2,BM,3,3
2011,002164,4019537.5,4246806.25,1184374802.8,278.88599881381447,1,2,SM,2,4
2011,002165,3739680.0,3802680.0,589441775.54,155.00693603984558,1,1,SL,2,2
2011,002166,2724094.97,3354924.38,226872882.59,67.62384390613299,1,1,SL,1,1
2011,002167,8215115.58,8388956.16,599904211.65,71.51118687572209,2,1,BL,4,1
2011,002168,11350262.31,12211468.99,1003785868.55,82.20025529868704,2,1,BL,4,1
2011,002169,2718018.23,3870955.37,560533034.88,144.80483015230422,1,1,SL,1,2
2011,002170,4608601.92,5332845.6,660745155.03,123.90104731890231,1,1,SL,3,1
2011,002171,5911105.2,3684252.0,676898067.51,183.72740722133014,2,2,BM,3,2
2011,002172,3882422.42,5106108.57,1333475529.73,261.15299184286636,1,2,SM,2,3
2011,002173,2651190.0,1876335.0,394923783.0,210.47615857509453,1,2,SM,1,3
2011,002174,1296350.97,1302156.76,229629707.83,176.34567118478117,1,1,SL,1,2
2011,002175,1152022.91,1321965.5,258654890.45,195.65933486917774,1,2,SM,1,2
2011,002176,4616570.39,3243636.85,382839198.48,118.02776210290003,1,1,SL,3,1
2011,002177,4253716.06,4819376.84,1240775872.91,257.455665764041,1,2,SM,2,3
2011,002178,1567104.0,1553280.0,310323664.17,199.78604254867122,1,2,SM,1,2
2011,002179,9036562.5,7413997.5,1227677879.77,165.58919527151176,2,1,BL,4,2
2011,002180,3318298.65,1708101.0,353310315.49,206.84392520699888,1,2,SM,2,2
2011,002181,3771243.28,4545100.99,1207309593.55,265.62877177125165,1,2,SM,2,3
2011,002182,3778560.0,3613440.0,888858120.07,245.986683069319,1,2,SM,2,3
2011,002183,5780494.85,6595158.15,1451846095.0,220.13817742945253,2,2,BM,3,3
2011,002184,2527800.0,3784000.0,714820658.7,188.9060937367865,1,2,SM,1,2
2011,002185,4060742.4,5214023.1,1013736585.38,194.42502764899527,1,2,SM,2,2
2011,002186,3877328.4,4728104.0,747814798.47,158.16377949173707,1,1,SL,2,2
2011,002187,4460053.95,4568293.02,1285621028.78,281.42262835408053,1,2,SM,2,4
2011,002188,1750320.0,1700400.0,321075374.86,188.82343852034816,1,2,SM,1,2
2011,002189,3034425.2,2952736.8,480651468.46,162.78168391439428,1,1,SL,2,2
2011,002190,6599270.4,6269306.88,567795071.24,90.56743944874493,2,1,BL,3,1
2011,002191,5604660.0,7305960.0,1957085365.01,267.87518204452255,2,2,BM,3,3
2011,002192,2736356.0,3438048.0,262342505.82,76.30565536606818,1,1,SL,1,1
2011,002193,2107200.0,2531200.0,667319049.23,263.63742463258535,1,2,SM,1,3
2011,002194,6170268.0,7726732.0,2054776594.57,265.93087408363584,2,2,BM,3,3
2011,002195,2018097.9,1711782.8,305786338.42,178.63617885399947,1,2,SM,1,2
2011,002196,1877059.5,2511232.5,268538608.94,106.93498468978878,1,1,SL,1,1
2011,002197,3065645.52,2199301.65,453709275.94,206.2969742872698,1,2,SM,2,2
2011,002198,2179150.0,2783080.0,258471018.44,92.87229200741625,1,1,SL,1,1
2011,002199,2198166.98,1999202.4,269638425.43,134.8730000674269,1,1,SL,1,1
2011,002200,2056295.49,4008340.87,318849316.18,79.5464573800082,1,1,SL,1,1
2011,002201,1783964.0,1719744.0,381338440.05,221.74139874888357,1,2,SM,1,3
2011,002202,32764500.12,48938268.76,13288987794.89,271.54593187717825,2,2,BM,5,3
2011,002203,5937484.0,7261815.0,1547895181.49,213.15541383111523,2,2,BM,3,3
2011,002204,6826600.0,5290080.0,1165511166.63,220.32014007916706,2,2,BM,3,3
2011,002205,3019952.47,3125000.0,841462183.82,269.2678988224,1,2,SM,2,3
2011,002206,5930441.63,5437500.0,1069357715.84,196.66348797057472,2,2,BM,3,2
2011,002207,1672895.15,2231852.98,353665738.68,158.46282969768018,1,1,SL,1,2
2011,002208,2903307.0,3514698.0,956403869.89,272.11551885538955,1,2,SM,1,3
2011,002209,1829436.75,2737321.58,561533644.09,205.1398155747561,1,2,SM,1,2
2011,002210,2692800.0,3320100.0,473708734.72,142.6790562693895,1,1,SL,1,1
2011,002211,4796156.39,4858144.58,1700006065.24,349.92908038154764,2,3,BH,3,4
2011,002212,4551519.2,5765938.0,1536335363.98,266.4502053230541,1,2,SM,3,3
2011,002213,2793360.0,3532900.0,276438599.04,78.24693567324294,1,1,SL,1,1
2011,002214,4492000.0,4080000.0,412948168.94,101.21278650490196,1,1,SL,2,1
2011,002215,5647576.0,7721157.0,1223688385.43,158.48510597958312,2,1,BL,3,2
2011,002216,6505730.0,7049900.0,1036078835.28,146.96362150952496,2,1,BL,3,2
2011,002217,2571005.52,2314573.92,832783431.65,359.7998856091837,1,3,SH,1,4
2011,002218,7071990.0,7079040.0,790287101.94,111.63760932838352,2,1,BL,3,1
2011,002219,6511848.0,4746214.4,414179809.95,87.2652971492396,2,1,BL,3,1
2011,002220,3500560.0,3872960.0,691915788.27,178.65296524363794,1,2,SM,2,2
2011,002221,1956630.0,2555220.0,614821437.74,240.61389537495793,1,2,SM,1,3
2011,002222,2579250.0,3496000.0,585326297.48,167.42743062929063,1,1,SL,1,2
2011,002223,10031003.84,12878676.2,871883739.38,67.69979505968168,2,1,BL,4,1
2011,002224,1697500.8,2075256.0,439792444.87,211.92202064227257,1,2,SM,1,3
2011,002225,9474132.13,5883053.4,1192252074.83,202.65872052597717,2,2,BM,4,2
2011,002226,6823462.51,3594164.17,425861306.14,118.48688206693686,2,1,BL,3,1
2011,002227,2912033.8,3377828.91,601180624.93,177.97841185804756,1,2,SM,1,2
2011,002228,2637555.36,3540197.0,811287767.77,229.16458258396355,1,2,SM,1,3
2011,002229,2012800.0,2522800.0,502540557.99,199.1995235413033,1,2,SM,1,2
2011,002230,10209128.67,12699171.0,652865853.2,51.41011592016519,2,1,BL,4,1
2011,002231,1978965.0,2348115.0,411398474.01,175.2037161765927,1,1,SL,1,2
2011,002232,4543058.82,6708949.27,886793542.49,132.18068982208894,1,1,SL,3,1
2011,002233,11836298.47,6500000.0,2322092081.75,357.24493565384614,2,3,BH,4,4
2011,002234,2676750.0,2404775.0,617246033.79,256.6751707706542,1,2,SM,1,3
2011,002235,2277600.0,2794350.0,466922612.7,167.09525030865854,1,1,SL,1,2
2011,002236,12639551.32,11704631.98,1173110782.41,100.22619971431173,2,1,BL,4,1
2011,002237,7746388.0,10419208.0,1365193189.65,131.02657991375162,2,1,BL,4,1
2011,002238,5738364.0,7262400.0,1300313086.27,179.04729652318792,2,2,BM,3,2
2011,002239,1595940.0,2070300.0,530088569.49,256.0443266628025,1,2,SM,1,3
2011,002240,3483998.4,3109836.6,1666179086.46,535.7770522284032,1,3,SH,2,5
2011,002241,19075165.12,20544509.0,1634513666.85,79.5596364386221,2,1,BL,5,1
2011,002242,9511875.0,11467516.5,2909992426.39,253.75960229837034,2,2,BM,4,3
2011,002243,3661998.49,3685224.69,589990069.5,160.0960915900083,1,1,SL,2,2
2011,002244,16629600.0,15250560.0,4301535234.75,282.0575267236088,2,2,BM,5,4
2011,002245,3009600.0,3571392.0,488803651.39,136.86642390138076,1,1,SL,1,1
2011,002246,3172193.11,3421535.8,606877144.74,177.36980707318628,1,1,SL,2,2
2011,002247,1913820.0,2535060.0,454882722.24,179.43666904925328,1,2,SM,1,2
2011,002248,4318201.21,6844233.05,1022755502.32,149.43317897686143,1,1,SL,2,2
2011,002249,9103500.0,13079052.0,1359517336.79,103.94616802425742,2,1,BL,4,1
2011,002250,8429475.15,10060006.0,882981606.45,87.77147910746774,2,1,BL,4,1
2011,002251,6253426.8,7042878.0,1565958598.7,222.3464042256589,2,2,BM,3,3
2011,002252,6473600.0,9422080.0,824066621.47,87.46122103293541,2,1,BL,3,1
2011,002253,2867904.0,2985465.6,391846699.79,131.25145363925816,1,1,SL,1,1
2011,002254,6985430.4,8898853.6,1709436635.77,192.09627583602455,2,2,BM,3,2
2011,002255,4115708.0,5667490.0,1148591493.37,202.66317071049087,1,2,SM,2,2
2011,002258,3071075.98,3664237.0,843464132.27,230.1882035113995,1,2,SM,2,3
2011,002259,2637612.0,2411010.0,837453517.16,347.3455179198759,1,3,SH,1,4
2011,002260,1666080.0,1773720.0,315144311.55,177.67421664637035,1,2,SM,1,2
2011,002261,3896262.65,5783707.92,722713577.76,124.95679030762673,1,1,SL,2,1
2011,002262,4132440.0,5545800.0,458555561.18,82.68519621695698,1,1,SL,2,1
2011,002263,4796854.55,4633854.64,1415654817.16,305.5026381146907,2,2,BM,3,4
2011,002264,3631248.0,3583152.0,563528286.31,157.27166648526213,1,1,SL,2,2
2011,002265,3343888.74,3591260.84,546761981.68,152.2479168291212,1,1,SL,2,2
2011,002266,5713255.2,7033080.0,1108073538.37,157.55167556319563,2,1,BL,3,2
2011,002267,9131199.4,10641202.87,2465293916.68,231.67436490006511,2,2,BM,4,3
2011,002268,3019006.9,3543254.45,455153397.95,128.45631166850012,1,1,SL,2,1
2011,002269,30119850.0,35004150.0,3330892611.0,95.15707740367928,2,1,BL,5,1
2011,002270,1984620.0,2415300.0,548601573.51,227.13599698174139,1,2,SM,1,3
2011,002271,5784876.8,6236232.0,1018225774.51,163.2758009179261,2,1,BL,3,2
2011,002272,2319480.0,3060804.0,712070350.57,232.64160350352392,1,2,SM,1,3
2011,002273,4146160.05,5691384.27,470277703.64,82.62975777595844,1,1,SL,2,1
2011,002274,2897122.79,3048777.23,1311458363.49,430.1588028752104,1,3,SH,1,5
2011,002275,9413690.0,11322760.0,1791818578.13,158.24927651297034,2,1,BL,4,2
2011,002276,5412000.0,6096000.0,1069390935.54,175.42502223425197,2,1,BL,3,2
2011,002277,7654464.0,8310960.0,1663021690.24,200.09983085467863,2,2,BM,4,2
2011,002278,3099050.92,3609021.32,1109196919.61,307.34008509819495,1,2,SM,2,4
2011,002279,2124925.76,3299458.14,625089361.02,189.4521265300853,1,2,SM,1,2
2011,002280,2057610.0,2510220.0,471908533.97,187.99489047573522,1,2,SM,1,2
2011,002281,5168000.0,7342400.0,1033447510.67,140.750641570876,2,1,BL,3,1
2011,002282,3539094.0,3242580.0,786281460.98,242.48637226529493,1,2,SM,2,3
2011,002283,6825600.0,7800000.0,1707469318.07,218.90632282948718,2,2,BM,3,3
2011,002284,3180403.2,4650048.0,972945754.81,209.23348636616223,1,2,SM,2,3
2011,002285,5858880.0,6784768.0,1192644860.06,175.7827032641352,2,1,BL,3,2
2011,002286,2024880.0,2735200.0,703113347.23,257.0610365713659,1,2,SM,1,3
2011,002287,8586900.0,10097220.0,1187695303.87,117.62597069985598,2,1,BL,4,1
2011,002288,2125014.53,2183309.44,487308005.19,223.1969487522575,1,2,SM,1,3
2011,002289,1784580.0,2537220.0,459888299.27,181.25676893213833,1,2,SM,1,2
2011,002290,3680740.8,5412765.6,914558609.04,168.96327619285788,1,1,SL,2,2
2011,002291,4178525.0,5369195.0,1462098163.12,272.31236025512203,1,2,SM,2,3
2011,002292,7782400.0,8954880.0,1324272098.65,147.88272971273764,2,1,BL,4,2
2011,002293,10885158.41,10229662.73,1476505584.91,144.3357052798944,2,1,BL,4,2
2011,002294,12199888.0,16387130.0,1863249731.2,113.70201683882414,2,1,BL,4,1
2011,002295,2314974.0,2552896.0,831927955.13,325.87616382727697,1,3,SH,1,4
2011,002296,4621110.0,7196176.5,626561743.54,87.06870148890873,1,1,SL,3,1
2011,002297,4001800.0,4427660.0,558424049.31,126.12170973155119,1,1,SL,2,1
2011,002298,1945350.0,2524500.0,488684414.01,193.57671380867498,1,2,SM,1,2
2011,002299,14765689.0,14739500.0,1784090719.92,121.04146815835001,2,1,BL,4,1
2011,002300,3406950.0,4076280.0,1064465588.78,261.1365236882648,1,2,SM,2,3
2011,002301,2630143.99,3067255.98,963629567.81,314.16666039395903,1,2,SM,1,4
2011,002302,4109700.0,4145400.0,988000195.19,238.33651642543543,1,2,SM,2,3
2011,002303,6186480.0,7495296.0,1650135262.28,220.1561168871783,2,2,BM,3,3
2011,002304,113544000.0,100800000.0,6919479404.44,68.64562901230158,2,1,BL,5,1
2011,002305,5808000.0,5596800.0,1482103735.39,264.81270286413667,2,2,BM,3,3
2011,002306,3902000.0,5740000.0,1166512142.76,203.22511197909407,1,2,SM,2,2
2011,002307,3141081.0,3696169.5,753223686.11,203.78494171060066,1,2,SM,2,2
2011,002308,7061814.0,8504964.0,1666445150.74,195.93794291663082,2,2,BM,3,2
2011,002309,5995485.0,6884595.0,2291808432.94,332.8893613843661,2,3,BH,3,4
2011,002310,13521951.0,20732155.76,1293035273.73,62.36858765188054,2,1,BL,4,1
2011,002311,9347520.0,8945664.0,2204725023.23,246.45739245627826,2,2,BM,4,3
2011,002312,2714985.0,3118388.0,637137714.7,204.3163694511395,1,2,SM,1,2
2011,002313,4348000.0,5770000.0,926114286.33,160.5050756204506,1,1,SL,2,2
2011,002314,4265900.0,4959000.0,1934989759.04,390.19757189756,1,3,SH,2,5
2011,002315,5695225.0,9041625.0,1555111381.42,171.99467810487607,2,1,BL,3,2
2011,002316,2379000.0,3046680.0,787829277.31,258.5861584774246,1,2,SM,1,3
2011,002317,4041000.0,5391600.0,1386656888.03,257.1883834167965,1,2,SM,2,3
2011,002318,3737760.0,4164160.0,1380985102.26,331.6359367219319,1,3,SH,2,4
2011,002319,1568000.0,2199000.0,508792939.27,231.37468816280128,1,2,SM,1,3
2011,002320,5241600.0,8026200.0,1785354794.73,222.4408555393586,2,2,BM,3,3
2011,002321,2690100.0,3719100.0,942462791.25,253.4115219407921,1,2,SM,1,3
2011,002322,3122227.0,5187259.0,881004356.96,169.8400555977637,1,1,SL,2,2
2011,002323,2037551.2,2450523.6,840711759.46,343.0743370355625,1,3,SH,1,4
2011,002324,4104000.0,5448600.0,1055709887.1,193.7580088646625,1,2,SM,2,2
2011,002325,4396500.0,5850000.0,1113647447.7,190.36708507692308,1,2,SM,2,2
2011,002326,5945022.0,7609500.0,881659087.57,115.86294599776596,2,1,BL,3,1
2011,002327,5618444.0,5287711.0,1118526039.38,211.53312640951825,2,2,BM,3,3
2011,002328,4839000.0,6048000.0,2105459975.12,348.12499588624337,2,3,BH,3,4
2011,002329,3879820.0,5276170.0,747927803.29,141.75581971202595,1,1,SL,2,1
2011,002330,3654560.0,4412580.0,1250564543.1,283.40892246712804,1,2,SM,2,4
2011,002331,1726304.02,2081648.14,470682721.25,226.11060544074468,1,2,SM,1,3
2011,002332,4479168.0,6810930.0,1106192254.67,162.4142745072993,1,1,SL,2,2
2011,002333,3379353.6,3700480.0,1184909156.3,320.20417791745933,1,3,SH,2,4
2011,002334,6377920.0,7876032.0,1008180061.56,128.00609006667315,2,1,BL,3,1
2011,002335,3049800.0,4552860.0,806553437.15,177.15313828011404,1,1,SL,2,2
2011,002336,7600000.0,9916000.0,3591446839.85,362.18705524909234,2,3,BH,4,4
2011,002337,2801280.0,3398400.0,1263845539.5,371.8942853990113,1,3,SH,1,4
2011,002338,3440000.0,3216000.0,616396392.34,191.66554488184082,1,2,SM,2,2
2011,002339,2163760.0,3270580.0,797795567.44,243.93091361165298,1,2,SM,1,3
2011,002340,5109829.92,7699926.52,1054626959.57,136.96584724940988,2,1,BL,3,1
2011,002341,2960208.0,3035604.0,607530089.69,200.1348297373439,1,2,SM,1,2
2011,002342,9667200.0,8774400.0,2147444848.27,244.73979397679614,2,2,BM,4,3
