Stkcd,Trdmnt,Clsdt,Mclsprc,Msmvosd,Msmvttl,Mretwd,Mretnd,Markettype
200002,1993-05,31,8.882,399690.00,399690.00,,,8
200002,1993-06,30,6.400,288000.00,288000.00,-0.279442,-0.279442,8
200002,1993-07,29,5.500,247500.00,247500.00,-0.140625,-0.140625,8
200002,1993-08,31,6.700,301500.00,301500.00,0.218182,0.218182,8
200002,1993-09,30,7.850,353250.00,353250.00,0.171642,0.171642,8
200002,1993-10,28,7.700,346500.00,346500.00,-0.019108,-0.019108,8
200002,1993-11,30,10.000,450000.00,450000.00,0.298701,0.298701,8
200002,1993-12,31,9.550,429750.00,429750.00,-0.045000,-0.045000,8
200002,1994-01,26,10.300,463500.00,463500.00,0.078534,0.078534,8
200002,1994-02,28,9.650,434250.00,434250.00,-0.063107,-0.063107,8
200002,1994-03,30,8.400,378000.00,378000.00,-0.129534,-0.129534,8
200002,1994-05,23,8.600,387000.00,387000.00,0.023810,0.023810,8
200002,1994-06,29,6.850,383031.45,383031.45,0.000546,0.001838,8
200002,1994-07,27,6.000,335502.00,335502.00,-0.124088,-0.124088,8
200002,1994-08,09,5.600,313135.20,313135.20,-0.066667,-0.066667,8
200002,1994-09,30,5.300,296360.10,296360.10,-0.053571,-0.053571,8
200002,1994-10,28,5.000,279585.00,279585.00,-0.056604,-0.056604,8
200002,1994-11,30,5.000,279585.00,279585.00,0.000000,0.000000,8
200002,1994-12,30,3.650,204097.05,204097.05,-0.270000,-0.270000,8
200002,1995-01,27,3.500,195709.50,195709.50,-0.041096,-0.041096,8
200002,1995-02,28,3.500,195709.50,195709.50,0.000000,0.000000,8
200002,1995-03,31,3.040,169987.68,169987.68,-0.131429,-0.131429,8
200002,1995-04,28,2.520,140910.84,140910.84,-0.171053,-0.171053,8
200002,1995-05,31,2.700,150975.90,150975.90,0.071429,0.071429,8
200002,1995-06,30,2.700,150975.90,150975.90,0.000000,0.000000,8
200002,1995-07,28,2.720,174908.38,174908.38,0.210531,0.214074,8
200002,1995-08,31,2.800,180052.74,180052.74,0.029412,0.029412,8
200002,1995-09,27,2.800,180052.74,180052.74,0.000000,0.000000,8
200002,1995-10,31,2.900,186483.20,186483.20,0.035714,0.035714,8
200002,1995-11,30,2.800,180052.74,180052.74,-0.034483,-0.034483,8
200002,1995-12,29,2.850,183267.97,183267.97,0.017857,0.017857,8
200002,1996-01,31,2.900,186483.20,186483.20,0.017544,0.017544,8
200002,1996-02,16,2.750,176837.51,176837.51,-0.051724,-0.051724,8
200002,1996-03,29,2.800,180052.74,180052.74,0.018182,0.018182,8
200002,1996-04,30,3.000,192913.65,192913.65,0.071429,0.071429,8
200002,1996-05,31,3.200,205774.56,205774.56,0.066667,0.066667,8
200002,1996-06,28,3.320,213491.11,213491.11,0.037500,0.037500,8
200002,1996-07,31,5.250,337598.89,337598.89,0.581325,0.581325,8
200002,1996-08,30,3.750,265256.27,265256.27,-0.193736,-0.187619,8
200002,1996-09,27,4.020,284354.72,284354.72,0.072000,0.072000,8
200002,1996-10,31,3.910,276573.87,276573.87,-0.027363,-0.027363,8
200002,1996-11,29,6.500,459777.53,459777.53,0.662404,0.662404,8
200002,1996-12,31,5.470,386920.48,386920.48,-0.158462,-0.158462,8
200002,1997-01,31,6.180,437142.33,437142.33,0.129799,0.129799,8
200002,1997-02,28,6.320,447045.23,447045.23,0.022654,0.022654,8
200002,1997-03,27,6.770,478875.98,478875.98,0.071203,0.071203,8
200002,1997-04,30,9.000,636615.05,636615.05,0.329394,0.329394,8
200002,1997-05,29,8.480,599832.84,599832.84,-0.057778,-0.057778,8
200002,1997-06,27,7.530,612529.77,612529.77,0.032252,0.032960,8
200002,1997-07,31,5.200,523245.22,523245.22,-0.262760,-0.251742,8
200002,1997-08,29,6.390,642987.87,642987.87,0.228846,0.228846,8
200002,1997-09,30,5.500,553432.44,553432.44,-0.139280,-0.139280,8
200002,1997-10,31,5.400,543370.03,543370.03,-0.018182,-0.018182,8
200002,1997-11,28,4.620,464883.25,464883.25,-0.144444,-0.144444,8
200002,1997-12,31,4.500,452808.36,452808.36,-0.025974,-0.025974,8
200002,1998-01,23,3.700,372309.10,372309.10,-0.177778,-0.177778,8
200002,1998-02,27,4.380,440733.47,440733.47,0.183784,0.183784,8
200002,1998-03,31,5.020,505132.88,505132.88,0.146119,0.146119,8
200002,1998-04,30,5.200,523245.22,523245.22,0.035857,0.035857,8
200002,1998-05,29,4.900,493057.99,493057.99,-0.057692,-0.057692,8
200002,1998-06,30,4.450,447777.16,447777.16,-0.091837,-0.091837,8
200002,1998-07,31,2.210,244617.14,244617.14,-0.437733,-0.420000,8
200002,1998-08,31,2.200,243510.27,243510.27,-0.004525,-0.004525,8
200002,1998-09,30,2.800,309922.17,309922.17,0.272727,0.272727,8
200002,1998-10,30,2.830,313242.76,313242.76,0.010714,0.010714,8
200002,1998-11,27,2.520,278929.95,278929.95,-0.109541,-0.109541,8
200002,1998-12,31,2.150,237975.95,237975.95,-0.146825,-0.146825,8
200002,1999-01,29,1.920,212518.06,212518.06,-0.106977,-0.106977,8
200002,1999-02,09,1.750,193701.35,193701.35,-0.088542,-0.088542,8
200002,1999-03,31,1.760,194808.22,194808.22,0.005714,0.005714,8
200002,1999-04,30,2.600,287784.87,287784.87,0.477273,0.477273,8
200002,1999-05,31,3.480,385188.98,385188.98,0.338462,0.338462,8
200002,1999-06,30,5.210,576676.60,576676.60,0.497126,0.497126,8
200002,1999-07,30,4.800,531295.14,531295.14,-0.078695,-0.078695,8
200002,1999-08,31,3.500,426142.98,426142.98,-0.181230,-0.177083,8
200002,1999-09,30,2.900,353089.89,353089.89,-0.171429,-0.171429,8
200002,1999-10,29,2.230,271513.95,271513.95,-0.231034,-0.231034,8
200002,1999-11,30,2.890,351872.34,351872.34,0.295964,0.295964,8
200002,1999-12,30,3.070,373788.27,373788.27,0.062284,0.062284,8
200002,2000-01,28,3.410,415185.01,415185.01,-0.094122,-0.151690,8
200002,2000-02,29,3.840,467539.72,467539.72,0.126100,0.126100,8
200002,2000-03,31,3.370,410314.81,410314.81,-0.122396,-0.122396,8
200002,2000-04,28,3.220,392051.54,392051.54,-0.044510,-0.044510,8
200002,2000-05,31,3.890,473627.48,473627.48,0.208075,0.208075,8
200002,2000-06,30,3.920,477280.13,477280.13,0.007712,0.007712,8
200002,2000-07,31,3.950,480932.79,480932.79,0.007653,0.007653,8
200002,2000-08,31,3.980,484585.44,484585.44,0.040864,0.045570,8
200002,2000-09,29,3.690,449276.45,449276.45,-0.072864,-0.072864,8
200002,2000-10,31,3.920,477280.13,477280.13,0.062331,0.062331,8
200002,2000-11,30,4.440,540592.80,540592.80,0.132653,0.132653,8
200002,2000-12,29,4.800,584424.65,584424.65,0.081081,0.081081,8
200002,2001-01,19,4.690,571031.59,571031.59,-0.022917,-0.022917,8
200002,2001-02,28,5.200,633126.71,633126.71,0.108742,0.108742,8
200002,2001-03,30,9.620,1171284.41,1171284.41,0.850000,0.850000,8
200002,2001-04,30,10.060,1224856.67,1224856.67,0.045738,0.045738,8
200002,2001-05,31,10.750,1308867.71,1308867.71,0.068588,0.068588,8
200002,2001-06,29,10.090,1228509.32,1228509.32,-0.061395,-0.061395,8
200002,2001-07,31,8.850,1077532.95,1077532.95,-0.122894,-0.122894,8
200002,2001-08,31,8.760,1066574.99,1066574.99,0.010242,0.010169,8
200002,2001-09,27,8.340,1015437.83,1015437.83,-0.047945,-0.047945,8
200002,2001-10,31,8.450,1028830.90,1028830.90,0.013189,0.013189,8
200002,2001-11,30,8.880,1081185.61,1081185.61,0.050888,0.050888,8
200002,2001-12,31,8.870,1079968.06,1079968.06,-0.001126,-0.001126,8
200002,2002-01,31,8.220,1000827.22,1000827.22,-0.073281,-0.073281,8
200002,2002-02,28,8.210,999609.67,999609.67,-0.001217,-0.001217,8
200002,2002-03,29,8.240,1003262.32,1003262.32,0.003654,0.003654,8
200002,2002-04,30,7.580,922903.93,922903.93,-0.080097,-0.080097,8
200002,2002-05,31,7.250,882724.74,882724.74,-0.043536,-0.043536,8
200002,2002-06,28,8.500,1034918.66,1034918.66,0.172414,0.172414,8
200002,2002-07,31,8.020,976476.19,976476.19,-0.034459,-0.032894,8
200002,2002-08,30,7.700,937514.55,937514.55,-0.039900,-0.039900,8
200002,2002-09,27,7.410,902205.56,902205.56,-0.037662,-0.037662,8
200002,2002-10,31,6.070,739053.68,739053.68,-0.180837,-0.180837,8
200002,2002-11,29,5.410,658695.29,658695.29,-0.108731,-0.108731,8
200002,2002-12,31,5.480,667218.15,667218.15,0.012939,0.012939,8
200002,2003-01,29,6.310,768274.91,768274.91,0.151460,0.151460,8
200002,2003-02,28,6.230,758534.50,758534.50,-0.012678,-0.012678,8
200002,2003-03,31,7.430,904640.66,904640.66,0.192616,0.192616,8
200002,2003-04,30,7.890,960648.02,960648.02,0.061911,0.061911,8
200002,2003-05,30,4.430,1078750.50,1078750.50,0.148022,0.148289,8
200002,2003-06,30,3.870,942384.75,942384.75,-0.126411,-0.126411,8
200002,2003-07,31,4.250,1034918.66,1034918.66,0.098191,0.098191,8
200002,2003-08,29,4.170,1015437.83,1015437.83,-0.018824,-0.018824,8
200002,2003-09,30,4.360,1061704.79,1061704.79,0.045564,0.045564,8
200002,2003-10,31,4.750,1156673.79,1156673.79,0.089450,0.089450,8
200002,2003-11,28,4.800,1168849.31,1168849.31,0.010526,0.010526,8
200002,2003-12,31,4.910,1195635.44,1195635.44,0.022917,0.022917,8
200002,2004-01,30,6.280,1529244.51,1529244.51,0.279022,0.279022,8
200002,2004-02,27,6.740,1641259.23,1641259.23,0.073248,0.073248,8
200002,2004-03,31,6.660,1621778.41,1621778.41,-0.011869,-0.011869,8
200002,2004-04,30,5.840,1422099.99,1422099.99,-0.123123,-0.123123,8
200002,2004-05,31,4.130,1508546.14,1508546.14,0.069031,0.069349,8
200002,2004-06,30,3.770,1377050.59,1377050.59,-0.087167,-0.087167,8
200002,2004-07,30,4.000,1461061.63,1461061.63,0.061008,0.061008,8
200002,2004-08,31,3.800,1388008.55,1388008.55,-0.050000,-0.050000,8
200002,2004-09,30,4.210,1537767.37,1537767.37,0.107895,0.107895,8
200002,2004-10,29,4.030,1472019.59,1472019.59,-0.042755,-0.042755,8
200002,2004-11,30,4.260,1556030.64,1556030.64,0.057072,0.057072,8
200002,2004-12,31,4.420,1614473.10,1614473.10,0.037559,0.037559,8
200002,2005-01,31,5.000,1826327.04,1826327.04,0.131222,0.131222,8
200002,2005-02,28,5.170,1888422.16,1888422.16,0.034000,0.034000,8
200002,2005-03,31,5.370,1961475.24,1961475.24,0.038685,0.038685,8
200002,2005-04,28,6.220,2271950.84,2271950.84,0.158287,0.158287,8
200002,2005-05,31,4.990,1822674.39,1822674.39,-0.197749,-0.197749,8
200002,2005-06,30,3.400,1862853.58,1862853.58,0.049546,0.052104,8
200002,2005-07,29,4.290,2350482.90,2350482.90,0.261765,0.261765,8
200002,2005-08,31,4.250,2328566.98,2328566.98,-0.009324,-0.009324,8
200002,2005-09,30,4.310,2361440.86,2361440.86,0.014118,0.014118,8
200002,2005-10,31,3.760,2060096.90,2060096.90,-0.127610,-0.127610,8
200002,2005-11,30,4.530,2481978.45,2481978.45,0.204787,0.204787,8
200002,2005-12,30,4.970,2723053.62,2723053.62,0.097130,0.097130,8
200002,2006-01,25,6.110,3347657.46,3347657.46,0.229376,0.229376,8
200002,2006-02,28,6.880,3769539.01,3769539.01,0.126023,0.126023,8
200002,2006-03,31,8.950,4903688.10,4903688.10,0.300872,0.300872,8
200002,2006-04,28,8.000,4383184.90,4383184.90,-0.106145,-0.106145,8
200002,2006-05,31,7.800,4273605.27,4273605.27,-0.025000,-0.025000,8
200002,2006-06,30,6.600,3616127.54,3616127.54,-0.153846,-0.153846,8
200002,2006-07,31,7.060,3868160.67,3868160.67,0.091476,0.092424,8
200002,2006-08,31,8.370,4585907.20,4585907.20,0.185552,0.185552,8
200002,2006-09,29,8.200,4492764.52,4492764.52,-0.020311,-0.020311,8
200002,2006-10,31,9.380,5139284.29,5139284.29,0.143902,0.143902,8
200002,2006-11,30,12.050,6602172.25,6602172.25,0.284648,0.284648,8
200002,2006-12,29,14.930,8180118.81,8180118.81,0.239004,0.239004,8
200002,2007-01,31,13.960,7648657.64,7648657.64,-0.064970,-0.064970,8
200002,2007-02,28,13.000,7122675.46,7122675.46,-0.068768,-0.068768,8
200002,2007-03,30,16.180,8864991.45,8864991.45,0.244615,0.244615,8
200002,2007-04,30,17.990,9856687.03,9856687.03,0.111867,0.111867,8
200002,2007-05,31,14.800,12163338.09,12163338.09,0.243178,0.242357,8
200002,2007-06,29,16.190,13305705.65,13305705.65,0.093919,0.093919,8
200002,2007-07,31,22.710,18664149.19,18664149.19,0.402718,0.402718,8
200002,2007-08,31,22.950,18861392.51,18861392.51,0.010568,0.010568,8
200002,2007-09,28,22.000,18080637.70,18080637.70,-0.041394,-0.041394,8
200002,2007-10,31,23.300,19149039.01,19149039.01,0.059091,0.059091,8
200002,2007-11,30,22.170,18220351.71,18220351.71,-0.048498,-0.048498,8
200002,2007-12,28,20.250,16642405.15,16642405.15,-0.086604,-0.086604,8
200002,2008-01,31,15.850,13026277.61,13026277.61,-0.217284,-0.217284,8
200002,2008-02,29,17.900,14711064.31,14711064.31,0.129338,0.129338,8
200002,2008-03,31,17.300,14217956.01,14217956.01,-0.033520,-0.033520,8
200002,2008-04,30,18.700,15368542.04,15368542.04,0.080925,0.080925,8
200002,2008-05,30,17.000,13971401.86,13971401.86,-0.090909,-0.090909,8
200002,2008-06,30,9.950,13083806.91,13083806.91,-0.057160,-0.057647,8
200002,2008-07,31,9.110,11979244.31,11979244.31,-0.084422,-0.084422,8
200002,2008-08,29,7.020,9230987.39,9230987.39,-0.229418,-0.229418,8
200002,2008-09,26,5.550,7298002.85,7298002.85,-0.209402,-0.209402,8
200002,2008-10,31,4.530,5956748.27,5956748.27,-0.183784,-0.183784,8
200002,2008-11,28,5.280,6942964.87,6942964.87,0.165563,0.165563,8
200002,2008-12,31,5.980,7863433.70,7863433.70,0.132576,0.132576,8
200002,2009-01,23,5.990,7876583.25,7876583.25,0.001672,0.001672,8
200002,2009-02,27,6.190,8139574.35,8139574.35,0.033389,0.033389,8
200002,2009-03,31,8.100,10651139.29,10651139.29,0.308562,0.308562,8
200002,2009-04,30,8.180,10756335.73,10756335.73,0.009877,0.009877,8
200002,2009-05,27,9.750,12820815.81,12820815.81,0.191932,0.191932,8
200002,2009-06,30,11.200,14727501.24,14727501.24,0.154833,0.153846,8
200002,2009-07,31,11.100,14596005.69,14596005.69,-0.008929,-0.008929,8
200002,2009-08,31,9.000,11834599.21,11834599.21,-0.189189,-0.189189,8
200002,2009-09,30,9.740,12807666.26,12807666.26,0.082222,0.082222,8
200002,2009-10,30,9.670,12715619.38,12715619.38,-0.007187,-0.007187,8
200002,2009-11,30,9.900,13018059.13,13018059.13,0.023785,0.023785,8
200002,2009-12,31,9.730,12794516.70,12794516.70,-0.017172,-0.017172,8
200002,2010-01,29,7.890,10374998.64,10374998.64,-0.189106,-0.189106,8
200002,2010-02,26,8.290,10900980.83,10900980.83,0.050697,0.050697,8
200002,2010-03,31,8.910,11716253.22,11716253.22,0.074789,0.074789,8
200002,2010-04,30,7.550,9927913.78,9927913.78,-0.152637,-0.152637,8
200002,2010-05,31,7.920,10414447.31,10414447.31,0.060887,0.058278,8
200002,2010-06,30,8.190,10769485.28,10769485.28,0.034091,0.034091,8
200002,2010-07,30,10.150,13346798.00,13346798.00,0.239316,0.239316,8
200002,2010-08,31,9.500,12492076.95,12492076.95,-0.064039,-0.064039,8
200002,2010-09,30,9.810,12899713.14,12899713.14,0.032632,0.032632,8
200002,2010-10,29,11.120,14622304.80,14622304.80,0.133537,0.133537,8
200002,2010-11,30,9.800,12886563.59,12886563.59,-0.118705,-0.118705,8
200002,2010-12,31,9.600,12623572.49,12623572.49,-0.020408,-0.020408,8
200002,2011-01,31,9.670,12715619.38,12715619.38,0.007292,0.007292,8
200002,2011-02,28,9.110,11979244.31,11979244.31,-0.057911,-0.057911,8
200002,2011-03,30,10.200,13412545.77,13412545.77,0.119649,0.119649,8
200002,2011-04,29,11.000,14464510.15,14464510.15,0.078431,0.078431,8
200002,2011-05,31,10.700,14070023.51,14070023.51,-0.015441,-0.018182,8
200002,2011-06,30,10.480,13780733.30,13780733.30,-0.020561,-0.020561,8
200002,2011-07,29,10.750,14135771.28,14135771.28,0.025763,0.025763,8
200002,2011-08,31,10.000,13149554.68,13149554.68,-0.069767,-0.069767,8
200002,2011-09,30,6.750,8875949.41,8875949.41,-0.325000,-0.325000,8
200002,2011-10,31,8.780,11545309.01,11545309.01,0.300741,0.300741,8
200002,2011-11,30,7.400,9730670.46,9730670.46,-0.157175,-0.157175,8
200002,2011-12,30,7.680,10098857.99,10098857.99,0.037838,0.037838,8
200002,2012-01,31,8.480,11150822.37,11150822.37,0.104167,0.104167,8
200002,2012-02,29,10.000,13149554.68,13149554.68,0.179245,0.179245,8
200002,2012-03,30,9.210,12110739.86,12110739.86,-0.079000,-0.079000,8
200002,2012-04,27,10.360,13622938.65,13622938.65,0.124864,0.124864,8
200002,2012-05,31,10.160,13359947.55,13359947.55,-0.019305,-0.019305,8
200002,2012-06,29,10.160,13359947.55,13359947.55,0.000000,0.000000,8
200002,2012-07,31,9.970,13110106.02,13110106.02,-0.003474,-0.005906,8
200002,2012-08,31,9.700,12755068.04,12755068.04,-0.027081,-0.027081,8
200002,2012-09,28,9.750,12820815.81,12820815.81,0.005155,0.005155,8
200002,2012-10,31,10.110,13294199.78,13294199.78,0.036923,0.036923,8
200002,2012-11,30,12.000,15779465.62,15779465.62,0.186944,0.186944,8
200002,2012-12,25,12.500,16436943.35,16436943.35,0.041667,0.041667,8
200002,2013-01,31,16.910,22235896.96,22235896.96,0.352800,0.352800,8
200002,2013-02,28,15.750,20710548.62,20710548.62,-0.068598,-0.068598,8
200002,2013-03,29,15.000,19724332.02,19724332.02,-0.047619,-0.047619,8
200002,2013-04,26,15.720,20671099.96,20671099.96,0.048000,0.048000,8
200002,2013-05,31,15.600,20513305.30,20513305.30,0.005617,0.003817,8
200002,2013-06,28,13.900,18277881.01,18277881.01,-0.108974,-0.108974,8
200002,2013-07,31,14.100,18540872.10,18540872.10,0.014388,0.014388,8
200002,2013-08,30,15.620,20539604.41,20539604.41,0.107801,0.107801,8
200002,2013-09,30,14.190,18659218.09,18659218.09,-0.091549,-0.091549,8
200002,2013-10,31,13.130,17265365.29,17265365.29,-0.074700,-0.074700,8
200002,2013-11,29,14.250,18738115.42,18738115.42,0.085301,0.085301,8
200002,2013-12,31,12.100,15910961.16,15910961.16,-0.150877,-0.150877,8
200002,2014-01,30,12.760,16778831.77,16778831.77,0.054545,0.054545,8
200002,2014-02,28,11.500,15121987.88,15121987.88,-0.098746,-0.098746,8
200002,2014-03,31,12.900,16962925.54,16962925.54,0.121739,0.121739,8
200002,2014-04,30,12.930,17002374.20,17002374.20,0.002326,0.002326,8
200002,2014-05,30,12.200,16042456.71,16042456.71,-0.015345,-0.024749,8
200002,2014-06,03,12.410,16318597.36,16318597.36,0.017213,0.017213,8
200003,1993-07,30,5.400,205200.00,205200.00,,,8
200003,1993-08,31,6.850,260300.00,260300.00,0.268519,0.268519,8
200003,1993-09,30,7.350,279300.00,279300.00,0.072993,0.072993,8
200003,1993-10,29,7.450,283100.00,283100.00,0.013605,0.013605,8
200003,1993-11,30,8.800,334400.00,334400.00,0.181208,0.181208,8
200003,1993-12,31,9.500,361000.00,361000.00,0.079545,0.079545,8
200003,1994-01,31,9.000,342000.00,342000.00,-0.052632,-0.052632,8
200003,1994-02,28,8.900,338200.00,338200.00,-0.011111,-0.011111,8
200003,1994-03,30,6.700,254600.00,254600.00,-0.247191,-0.247191,8
200003,1994-04,29,5.500,209000.00,209000.00,-0.179104,-0.179104,8
200003,1994-05,31,4.700,218070.61,218070.61,0.212581,0.214545,8
200003,1994-06,30,3.350,172703.67,172703.67,-0.275146,-0.281676,8
200003,1994-07,22,3.300,170126.01,170126.01,-0.014925,-0.014925,8
200003,1994-08,31,4.400,226834.67,226834.67,0.333333,0.333333,8
200003,1994-09,30,4.650,239723.01,239723.01,0.056818,0.056818,8
200003,1994-10,31,4.650,239723.01,239723.01,0.000000,0.000000,8
200003,1994-11,25,4.550,234567.67,234567.67,-0.021505,-0.021505,8
200003,1994-12,29,3.500,180436.67,180436.67,-0.230769,-0.230769,8
200003,1995-01,26,3.400,175281.34,175281.34,-0.028571,-0.028571,8
200003,1995-02,21,2.750,141771.67,141771.67,-0.191176,-0.191176,8
200003,1995-03,28,2.900,149504.67,149504.67,0.054545,0.054545,8
200003,1995-04,28,2.600,134038.67,134038.67,-0.103448,-0.103448,8
200003,1995-05,23,2.650,136616.34,136616.34,0.019231,0.019231,8
200003,1995-06,16,3.000,154660.01,154660.01,0.132075,0.132075,8
200003,1995-08,31,3.480,215286.73,215286.73,0.425799,0.425333,8
200003,1995-09,29,3.480,215286.73,215286.73,0.000000,0.000000,8
200003,1995-10,31,3.490,215905.37,215905.37,0.002874,0.002874,8
200003,1995-11,30,3.180,196727.53,196727.53,-0.088825,-0.088825,8
200003,1995-12,29,2.650,163939.61,163939.61,-0.244796,-0.211310,8
200003,1996-01,31,2.200,136100.80,136100.80,-0.169811,-0.169811,8
200003,1996-02,16,3.800,235083.21,235083.21,0.727273,0.727273,8
200003,1996-03,29,2.060,127439.84,127439.84,-0.457895,-0.457895,8
200003,1996-04,30,2.290,141668.56,141668.56,0.111650,0.111650,8
200003,1996-05,31,2.480,153422.72,153422.72,0.082969,0.082969,8
200003,1996-06,28,2.550,157753.21,157753.21,0.028226,0.028226,8
200003,1996-07,31,2.720,201924.10,201924.10,0.279999,0.280000,8
200003,1996-08,30,2.170,161093.86,161093.86,-0.202206,-0.202206,8
200003,1996-09,27,2.370,175941.22,175941.22,0.092166,0.092166,8
200003,1996-10,31,2.570,190788.58,190788.58,0.084388,0.084388,8
200003,1996-11,29,5.060,375638.22,375638.22,0.968872,0.968872,8
200003,1996-12,31,3.930,291750.63,291750.63,-0.223320,-0.223320,8
200003,1997-01,31,4.080,302886.15,302886.15,0.038168,0.038168,8
200003,1997-02,28,3.950,293235.37,293235.37,-0.031863,-0.031863,8
200003,1997-03,27,4.190,311052.20,311052.20,0.060759,0.060759,8
200003,1997-04,30,3.560,264283.02,264283.02,-0.150358,-0.150358,8
200003,1997-05,30,2.900,215286.73,215286.73,-0.185393,-0.185393,8
200003,1997-06,27,2.700,200439.37,200439.37,-0.068966,-0.068966,8
200003,1997-07,31,2.410,178910.69,178910.69,-0.107407,-0.107407,8
200003,1997-08,29,2.680,198954.63,198954.63,0.112033,0.112033,8
200003,1997-09,30,2.480,184107.27,184107.27,-0.074627,-0.074627,8
200003,1997-10,31,2.200,163320.96,163320.96,-0.112903,-0.112903,8
200003,1997-11,28,1.700,126202.56,126202.56,-0.227273,-0.227273,8
200003,1997-12,31,1.810,134368.61,134368.61,0.064706,0.064706,8
200003,1998-01,23,1.700,126202.56,126202.56,-0.060773,-0.060773,8
200003,1998-02,27,1.750,129914.40,129914.40,0.029412,0.029412,8
200003,1998-03,31,1.640,121748.36,121748.36,-0.062857,-0.062857,8
200003,1998-04,30,1.490,110612.83,110612.83,-0.091463,-0.091463,8
200003,1998-05,29,1.650,122490.72,122490.72,0.107383,0.107383,8
200003,1998-06,30,1.370,101704.42,101704.42,-0.169697,-0.169697,8
200003,1998-07,31,1.120,83145.22,83145.22,-0.182482,-0.182482,8
200003,1998-08,31,0.700,51965.76,51965.76,-0.375000,-0.375000,8
200003,1998-09,30,0.830,61616.55,61616.55,0.185714,0.185714,8
200003,1998-10,30,0.760,56419.97,56419.97,-0.084337,-0.084337,8
200003,1998-11,27,0.650,48253.92,48253.92,-0.144737,-0.144737,8
200003,1998-12,31,0.600,44542.08,44542.08,-0.076923,-0.076923,8
200003,1999-01,29,0.500,37118.40,37118.40,-0.166667,-0.166667,8
200003,1999-02,09,0.490,36376.03,36376.03,-0.020000,-0.020000,8
200003,1999-03,31,0.550,40830.24,40830.24,0.122449,0.122449,8
200003,1999-04,30,0.600,44542.08,44542.08,0.090909,0.090909,8
200003,1999-05,31,0.730,54192.87,54192.87,0.216667,0.216667,8
200003,1999-06,30,1.450,107643.36,107643.36,0.986301,0.986301,8
200003,1999-07,30,1.320,97992.58,97992.58,-0.089655,-0.089655,8
200003,1999-08,31,1.220,90568.90,90568.90,-0.075758,-0.075758,8
200003,1999-09,30,1.200,89084.16,89084.16,-0.016393,-0.016393,8
200003,1999-10,29,0.970,72009.70,72009.70,-0.191667,-0.191667,8
200003,1999-11,30,1.200,89084.16,89084.16,0.237113,0.237113,8
200003,1999-12,30,1.150,85372.32,85372.32,-0.041667,-0.041667,8
200003,2000-01,28,1.030,76463.91,76463.91,-0.104348,-0.104348,8
200003,2000-02,29,1.100,81660.48,81660.48,0.067961,0.067961,8
200003,2000-03,31,1.410,104673.89,104673.89,0.281818,0.281818,8
200003,2000-04,28,1.160,86114.69,86114.69,-0.177305,-0.177305,8
200003,2000-05,31,1.060,78691.01,78691.01,-0.086207,-0.086207,8
200003,2000-06,30,1.130,83887.59,83887.59,0.066038,0.066038,8
200003,2000-07,31,1.150,85372.32,85372.32,0.017699,0.017699,8
200003,2000-08,31,1.340,99477.31,99477.31,0.165217,0.165217,8
200003,2000-09,29,1.160,86114.69,86114.69,-0.134328,-0.134328,8
200003,2000-10,31,1.200,89084.16,89084.16,0.034483,0.034483,8
200003,2000-11,30,1.370,101704.42,101704.42,0.141667,0.141667,8
200003,2000-12,29,1.450,107643.36,107643.36,0.058394,0.058394,8
200003,2001-01,19,1.570,116551.78,116551.78,0.082759,0.082759,8
200003,2001-02,28,1.470,109128.10,109128.10,-0.063694,-0.063694,8
200003,2001-03,30,3.420,253889.86,253889.86,1.326531,1.326531,8
200003,2001-04,27,3.090,229391.72,229391.72,-0.096491,-0.096491,8
200003,2001-05,25,2.500,185592.01,185592.01,-0.190939,-0.190939,8
200003,2001-06,22,2.630,195242.79,195242.79,0.052000,0.052000,8
200003,2001-12,21,1.500,111355.20,111355.20,-0.429658,-0.429658,8
200003,2002-01,25,1.390,103189.15,103189.15,-0.073333,-0.073333,8
200003,2002-02,08,1.350,100219.68,100219.68,-0.028777,-0.028777,8
200003,2002-03,29,1.720,127687.30,127687.30,0.274074,0.274074,8
200003,2002-04,26,1.600,118778.88,118778.88,-0.069767,-0.069767,8
200011,1992-03,31,8.987,269610.00,269610.00,,,8
200011,1992-04,30,16.587,497610.00,497610.00,0.845666,0.845666,8
200011,1992-05,29,27.340,820200.00,820200.00,0.648279,0.648279,8
200011,1992-06,30,24.024,720720.00,720720.00,-0.121287,-0.121287,8
200011,1992-07,31,25.733,771990.00,771990.00,0.071137,0.071137,8
200011,1992-08,28,21.330,639900.00,639900.00,-0.171103,-0.171103,8
200011,1992-09,30,19.475,584250.00,584250.00,-0.086967,-0.086967,8
200011,1992-10,30,18.891,566730.00,566730.00,-0.029987,-0.029987,8
200011,1992-11,30,16.535,496050.00,496050.00,-0.124715,-0.124715,8
200011,1992-12,31,14.981,449430.00,449430.00,-0.093982,-0.093982,8
200011,1993-01,19,14.569,437070.00,437070.00,-0.027502,-0.027502,8
200011,1993-02,25,18.937,568110.00,568110.00,0.299815,0.299815,8
200011,1993-03,19,17.209,516270.00,516270.00,-0.091250,-0.091250,8
200011,1993-04,30,9.275,278250.00,278250.00,-0.461038,-0.461038,8
200011,1993-05,28,8.650,259500.00,259500.00,-0.067385,-0.067385,8
200011,1993-06,30,7.550,226500.00,226500.00,-0.127168,-0.127168,8
200011,1993-07,28,4.650,181682.01,181682.01,-0.258854,-0.214775,8
