Stkcd,Trdmnt,Clsdt,Mclsprc,Msmvosd,Msmvttl,Mretwd,Mretnd,Markettype
832317,2020-07,31,14.760,1053146.66,2337098.40,,,64
832317,2020-08,31,14.740,1051719.64,2333931.60,-0.001355,-0.001355,64
832317,2020-09,30,13.850,988216.89,2193009.00,-0.060380,-0.060380,64
832317,2020-10,30,13.600,970379.04,2153424.00,-0.018051,-0.018051,64
832317,2020-11,30,14.100,1006054.74,2232594.00,0.036765,0.036765,64
832317,2020-12,31,16.580,1183006.21,2625277.20,0.175887,0.175887,64
832317,2021-01,29,19.900,1419892.86,3150966.00,0.200241,0.200241,64
832317,2021-02,26,17.890,1339961.00,2832702.60,-0.101005,-0.101005,64
832317,2021-03,31,17.650,1321985.00,2794701.00,-0.013415,-0.013415,64
832317,2021-04,30,17.820,1334718.00,2821618.80,0.009632,0.009632,64
832317,2021-05,31,17.900,1340710.00,2834286.00,0.004489,0.004489,64
832317,2021-06,30,14.060,1579641.00,3339390.60,0.190024,0.189385,64
832317,2021-07,30,13.860,1557171.00,3291888.60,-0.014225,-0.014225,64
832317,2021-08,31,21.810,2450353.50,5180093.10,0.573593,0.573593,64
832317,2021-09,30,24.740,2779539.00,5875997.40,0.134342,0.134342,64
832317,2021-10,20,21.880,2458218.00,5196718.80,-0.115602,-0.115602,64
833874,2020-07,31,15.700,243137.77,1045620.00,,,64
833874,2020-08,31,13.140,203492.37,875124.00,-0.163057,-0.163057,64
833874,2020-09,30,11.570,179178.60,770562.00,-0.119482,-0.119482,64
833874,2020-10,30,12.660,196058.86,843156.00,0.094209,0.094209,64
833874,2020-11,30,12.390,191877.51,825174.00,-0.021327,-0.021327,64
833874,2020-12,31,11.890,187106.77,791874.00,-0.040355,-0.040355,64
833874,2021-01,29,10.590,166649.34,705294.00,-0.109336,-0.109336,64
833874,2021-02,26,11.060,184149.00,736596.00,0.044381,0.044381,64
833874,2021-03,31,13.720,228438.00,913752.00,0.240506,0.240506,64
833874,2021-04,30,14.340,238761.00,955044.00,0.045190,0.045190,64
833874,2021-05,31,8.980,224275.50,897102.00,-0.026110,-0.025802,64
833874,2021-06,30,10.170,253995.75,1015983.00,0.132517,0.132517,64
833874,2021-07,30,10.050,250998.75,1003995.00,-0.011799,-0.011799,64
833874,2021-08,31,17.150,428321.25,1713285.00,0.706468,0.706468,64
833874,2021-09,30,19.240,480519.00,1922076.00,0.121866,0.121866,64
833874,2021-10,29,18.770,468780.75,1875123.00,-0.024428,-0.024428,64
833874,2021-11,05,20.130,502746.75,2010987.00,0.072456,0.072456,64
833994,2020-07,31,43.740,1389182.40,3020247.00,,,64
833994,2020-08,31,45.950,1459372.00,3172847.50,0.050526,0.050526,64
833994,2020-09,30,42.400,1346624.00,2927720.00,-0.077258,-0.077258,64
833994,2020-10,30,49.400,1568944.00,3411070.00,0.165094,0.165094,64
833994,2020-11,30,48.800,1549888.00,3369640.00,-0.012146,-0.012146,64
833994,2020-12,31,48.490,1540042.40,3348234.50,-0.006352,-0.006352,64
833994,2021-01,29,58.800,1815419.07,4060140.00,0.212621,0.212621,64
833994,2021-02,26,53.420,1756154.40,3688651.00,-0.091497,-0.091497,64
833994,2021-03,31,65.780,2162482.90,4542109.00,0.231374,0.231374,64
833994,2021-04,30,63.980,2103308.85,4417819.00,-0.027364,-0.027364,64
833994,2021-05,31,30.320,1794157.29,3768472.80,-0.139260,-0.139142,64
833994,2021-06,30,34.100,2017835.21,4238289.00,0.124670,0.124670,64
833994,2021-07,30,32.220,1906587.99,4004623.80,-0.055132,-0.055132,64
833994,2021-08,31,35.530,2491181.22,4416023.70,0.102731,0.102731,64
833994,2021-09,30,34.410,2412652.57,4276818.90,-0.031523,-0.031523,64
833994,2021-10,29,35.470,2486974.33,4408566.30,0.030805,0.030805,64
833994,2021-11,03,32.900,2306779.12,4089141.00,-0.072456,-0.072456,64
920000,2020-12,31,7.200,185097.60,557784.00,,,64
920000,2021-01,29,7.320,173500.26,571503.30,0.016667,0.016667,64
920000,2021-02,26,7.120,168759.81,555888.45,-0.027322,-0.027322,64
920000,2021-03,31,7.140,169233.86,557449.94,0.002809,0.002809,64
920000,2021-04,30,7.830,186684.59,611321.15,0.096639,0.096639,64
920000,2021-05,31,7.520,179293.50,587118.14,-0.039591,-0.039591,64
920000,2021-06,30,6.490,193782.74,608042.03,0.053561,0.052926,64
920000,2021-07,30,6.070,206604.98,568692.62,-0.064715,-0.064715,64
920000,2021-08,31,5.890,200478.31,551828.59,-0.029654,-0.029654,64
920000,2021-09,30,10.000,340370.65,936890.65,0.697793,0.697793,64
920000,2021-10,29,8.150,277402.08,763565.88,-0.185000,-0.185000,64
920000,2021-11,30,8.540,290676.54,800104.62,0.047853,0.047853,64
920000,2021-12,31,9.460,321990.63,886298.55,0.107728,0.107728,64
920000,2022-01,28,8.150,282065.18,763565.88,-0.138478,-0.138478,64
920000,2022-02,28,7.150,247455.96,669876.81,-0.122699,-0.122699,64
920000,2022-03,31,6.310,218261.68,608088.80,-0.117483,-0.117483,64
920000,2022-04,29,5.320,184017.77,512683.43,-0.156894,-0.156894,64
920000,2022-05,31,5.320,184017.77,512683.43,0.000000,0.000000,64
920000,2022-06,30,5.690,196816.00,548339.98,0.082143,0.081767,64
920000,2022-07,29,5.340,184709.56,514610.81,-0.061511,-0.061511,64
920000,2022-08,31,5.090,176869.59,490518.54,-0.046816,-0.046816,64
920000,2022-09,30,4.970,172699.78,478954.25,-0.023575,-0.023576,64
920000,2022-10,31,5.260,182776.83,506901.28,0.058350,0.058350,64
920000,2022-11,30,5.350,185904.19,515574.50,0.017110,0.017110,64
920000,2022-12,30,4.890,160095.57,461420.40,-0.085981,-0.085981,64
920000,2023-01,31,5.380,176137.87,507656.80,0.100205,0.100204,64
920000,2023-02,28,5.160,169306.73,486897.60,-0.040892,-0.040892,64
920000,2023-03,31,4.900,160775.77,462364.00,-0.050388,-0.050388,64
920000,2023-04,28,5.000,164056.91,471800.00,0.020408,0.020408,64
920000,2023-05,31,5.190,170291.07,489728.40,0.038000,0.038000,64
920000,2023-06,30,5.270,172915.98,483153.60,0.015414,0.015414,64
920000,2023-07,31,5.190,170291.07,475819.20,-0.002687,-0.002277,64
920000,2023-08,31,5.020,164713.13,460233.60,-0.032755,-0.032755,64
920000,2023-09,28,5.130,168322.38,470318.40,0.021912,0.021912,64
920000,2023-10,31,5.150,168978.61,472152.00,0.003899,0.003899,64
920000,2023-11,30,8.760,287427.70,803116.80,0.700971,0.700971,64
920000,2023-12,29,10.300,337957.22,944304.00,0.175799,0.175799,64
920000,2024-01,31,8.140,267084.64,746275.20,-0.209709,-0.209709,64
920000,2024-02,29,8.390,275287.49,769195.20,0.030712,0.030713,64
920000,2024-03,29,8.150,267412.76,747192.00,-0.028606,-0.028605,64
920000,2024-04,30,8.990,294974.32,824203.20,0.103068,0.103067,64
920000,2024-05,31,8.080,382958.72,740774.40,-0.101224,-0.101224,64
920000,2024-06,28,7.010,332245.13,642676.80,-0.119803,-0.118812,64
920000,2024-07,31,7.050,334140.96,646344.00,0.005706,0.005706,64
920000,2024-08,30,6.720,316460.98,616089.60,-0.046809,-0.046809,64
920000,2024-09,30,8.140,393213.28,746275.20,0.220237,0.220238,64
920000,2024-10,31,20.770,1003321.85,1904193.60,1.551598,1.551597,64
920000,2024-11,29,24.090,1163698.77,2208571.20,0.159846,0.159846,64
920000,2024-12,31,17.940,866615.02,1644739.20,-0.255293,-0.255293,64
920000,2025-01,27,19.180,926514.83,1758422.40,0.069119,0.069119,64
920000,2025-02,28,23.450,1132782.74,2149896.00,0.222628,0.222628,64
920000,2025-03,31,23.010,1111527.96,2109556.80,-0.018763,-0.018763,64
920000,2025-04,30,22.000,1062738.60,2016960.00,-0.043894,-0.043894,64
920000,2025-05,30,21.840,1055009.59,2002291.20,-0.003802,-0.003636,64
920000,2025-06,30,21.840,1055009.59,2002291.20,0.000000,0.000000,64
920000,2025-07,31,20.850,1007186.36,1911528.00,-0.045330,-0.045330,64
920000,2025-08,29,21.130,1020712.12,1937198.40,0.013429,0.013429,64
920000,2025-09,30,22.850,1103798.96,2094888.00,0.084225,0.084714,64
920000,2025-10,31,21.490,1038102.39,1970203.20,-0.059519,-0.059519,64
920000,2025-11,28,18.620,899463.31,1707081.60,-0.133550,-0.133550,64
920000,2025-12,31,19.330,933760.78,1772174.40,0.038131,0.038131,64
920000,2026-01,30,19.110,1100619.91,1752004.80,-0.011381,-0.011381,64
920000,2026-02,27,18.910,1089101.12,1733668.80,-0.010466,-0.010466,64
920001,2022-12,30,7.160,261364.69,1100178.42,,,64
920001,2023-01,31,8.270,301883.51,1270736.81,0.155028,0.155028,64
920001,2023-02,28,7.520,231174.88,1155494.65,-0.090689,-0.090689,64
920001,2023-03,31,7.210,221645.07,1107861.23,-0.041223,-0.041223,64
920001,2023-04,28,7.020,215804.21,1078666.55,-0.026352,-0.026352,64
920001,2023-05,31,7.050,216726.45,1083276.24,0.004274,0.004274,64
920001,2023-06,30,6.530,200740.96,1003375.01,-0.046110,-0.045390,64
920001,2023-07,31,6.680,256673.33,1026423.44,0.022971,0.022971,64
920001,2023-08,31,6.430,247067.29,988009.39,-0.037425,-0.037425,64
920001,2023-09,28,6.350,243993.36,975716.90,-0.012442,-0.012442,64
920001,2023-10,31,5.990,230160.66,920400.66,-0.056693,-0.056693,64
920001,2023-11,30,8.200,315078.04,1259980.87,0.368948,0.368948,64
920001,2023-12,29,15.320,588657.99,2354013.05,0.868293,0.868293,64
920001,2024-01,31,13.560,521031.49,2083578.13,-0.114882,-0.114883,64
920001,2024-02,29,11.470,440725.01,1762436.66,-0.154130,-0.154130,64
920001,2024-03,29,8.950,343896.15,1375223.03,-0.219703,-0.219704,64
920001,2024-04,30,8.200,315078.04,1259980.87,-0.083799,-0.083799,64
920001,2024-05,31,8.340,320457.42,1281492.74,0.017073,0.017073,64
920001,2024-06,28,7.690,295481.72,1181616.21,-0.066087,-0.065947,64
920001,2024-07,31,8.200,315078.04,1259980.87,0.066320,0.066320,64
920001,2024-08,30,8.140,721944.90,1250761.50,-0.007317,-0.007317,64
920001,2024-09,30,10.660,945446.27,1637975.13,0.309582,0.309582,64
920001,2024-10,31,22.910,2031911.27,3520263.63,1.149156,1.149156,64
920001,2024-11,29,19.640,1741891.63,3017807.85,-0.142732,-0.142732,64
920001,2024-12,31,16.770,1487348.41,2576814.54,-0.146130,-0.146130,64
920001,2025-01,27,16.010,1419943.23,2460035.83,-0.045319,-0.045319,64
920001,2025-02,28,23.580,2091334.25,3623213.29,0.472830,0.472829,64
920001,2025-03,31,22.440,1990226.49,3448045.22,-0.048346,-0.048346,64
920001,2025-04,30,20.710,1836791.02,3182219.98,-0.077095,-0.077094,64
920001,2025-05,30,21.000,1862511.42,3226780.28,0.018408,0.018831,64
920001,2025-06,30,25.570,2267829.38,3928989.14,0.217619,0.217619,64
920001,2025-07,31,23.190,2056744.75,3563287.37,-0.093078,-0.093078,64
920001,2025-08,29,24.300,2155191.79,3733845.76,0.047865,0.047865,64
920001,2025-09,30,22.000,1951202.44,3380436.49,-0.094650,-0.094650,64
920001,2025-10,31,22.130,1962732.27,3400411.79,0.005909,0.005909,64
920001,2025-11,28,20.110,1783576.41,3090026.26,-0.091279,-0.091279,64
920001,2025-12,31,19.480,1727701.07,2993222.85,-0.026528,-0.026355,64
920001,2026-01,30,18.740,1662069.71,2879517.26,-0.037988,-0.037988,64
920001,2026-02,27,18.470,1638123.14,2838030.09,-0.014408,-0.014408,64
920002,2024-05,31,59.880,284430.00,1901316.95,,,64
920002,2024-06,28,48.700,231325.00,1546328.24,-0.186707,-0.186707,64
920002,2024-07,31,50.890,241727.50,1654032.89,0.044969,0.044969,64
920002,2024-08,30,44.510,211422.50,1446669.36,-0.125368,-0.125368,64
920002,2024-09,30,51.010,242297.50,1657933.14,0.146035,0.146035,64
920002,2024-10,31,61.510,292172.50,1999205.40,0.205842,0.205842,64
920002,2024-11,29,74.980,356155.00,2437008.96,0.218989,0.218989,64
920002,2024-12,31,67.430,387722.50,2191617.95,-0.100694,-0.100694,64
920002,2025-01,27,70.550,405662.50,2293024.57,0.049436,0.049236,64
920002,2025-02,28,230.000,1322500.00,7475487.60,2.260099,2.260099,64
920002,2025-03,31,188.400,1083300.00,6123399.41,-0.180870,-0.180870,64
920002,2025-04,30,240.000,1380000.00,7800508.80,0.273885,0.273885,64
920002,2025-05,30,191.470,1100952.50,6223180.92,-0.202208,-0.202208,64
920002,2025-06,30,177.660,4042776.06,5774326.64,-0.072126,-0.072126,64
920002,2025-07,31,125.710,4004865.03,5720178.11,-0.008257,-0.008252,64
920002,2025-08,29,125.900,4010918.05,5728823.67,0.001511,0.001511,64
920002,2025-09,30,105.510,3361334.10,4801018.15,-0.161954,-0.161954,64
920002,2025-10,31,120.450,3779059.25,5480832.50,0.141598,0.141598,64
920002,2025-11,28,105.140,3298715.56,4784182.06,-0.127107,-0.127107,64
920002,2025-12,31,110.010,3451509.41,5005781.51,0.046319,0.046319,64
920002,2026-01,30,103.790,3256359.98,4722753.05,-0.056540,-0.056540,64
920002,2026-02,27,101.250,3176668.73,4607175.51,-0.022464,-0.022449,64
920003,2025-11,28,33.380,444440.88,2160162.87,,,64
920003,2025-12,31,33.240,442576.84,2151102.87,-0.004194,-0.004194,64
920003,2026-01,30,32.910,438183.03,2129747.15,-0.009928,-0.009928,64
920003,2026-02,27,31.700,422072.38,2051442.87,-0.024757,-0.024613,64
920005,2025-07,31,64.630,1227970.00,5170400.00,,,64
920005,2025-08,29,51.880,985720.00,4150400.00,-0.197277,-0.197277,64
920005,2025-09,30,45.850,871150.00,3805550.00,-0.116230,-0.116230,64
920005,2025-10,31,47.120,895280.00,3910960.00,0.027699,0.027699,64
920005,2025-11,28,40.670,772730.00,3375610.00,-0.124705,-0.124151,64
920005,2025-12,31,40.870,776530.00,3392210.00,0.004918,0.004918,64
920005,2026-01,30,42.530,808070.00,3529990.00,0.040617,0.040617,64
920005,2026-02,27,39.530,849895.00,3280990.00,-0.070538,-0.070538,64
920006,2023-05,31,13.950,346183.20,1217656.44,,,64
920006,2023-06,30,13.860,343949.76,1251380.59,-0.006452,-0.006452,64
920006,2023-07,31,13.530,335760.48,1221585.82,0.008153,0.008153,64
920006,2023-08,31,11.300,280420.80,1020245.36,-0.164819,-0.164819,64
920006,2023-09,28,11.050,274216.80,997673.56,-0.022124,-0.022124,64
920006,2023-10,31,10.080,250145.28,910094.98,-0.087783,-0.087783,64
920006,2023-11,30,12.630,363946.08,1140327.34,0.252976,0.252976,64
920006,2023-12,29,18.000,518688.00,1625169.60,0.425178,0.425178,64
920006,2024-01,31,12.880,371150.08,1162899.14,-0.284444,-0.284444,64
920006,2024-02,29,14.010,426940.74,1264923.67,0.087733,0.087733,64
920006,2024-03,29,13.780,419931.72,1244157.62,-0.016417,-0.016417,64
920006,2024-04,30,12.360,376658.64,1115949.79,-0.103048,-0.103048,64
920006,2024-05,31,12.450,379401.30,1124075.64,0.007282,0.007282,64
920006,2024-06,28,12.000,365688.00,1083446.40,-0.036145,-0.036145,64
920006,2024-07,31,12.270,373915.98,1107823.94,0.062138,0.057583,64
920006,2024-08,30,9.590,308099.14,865854.25,-0.218419,-0.218419,64
920006,2024-09,30,11.940,383597.88,1078029.17,0.245047,0.245047,64
920006,2024-10,31,20.040,643827.61,1809355.49,0.678392,0.678392,64
920006,2024-11,29,29.330,942288.61,2648123.58,0.463573,0.463573,64
920006,2024-12,31,24.600,843580.15,2221065.12,-0.161268,-0.161268,64
920006,2025-01,27,20.180,692010.06,1821995.70,-0.179675,-0.179675,64
920006,2025-02,28,23.900,819575.84,2157864.08,0.184341,0.184341,64
920006,2025-03,31,26.470,907705.96,2389902.18,0.107531,0.107531,64
920006,2025-04,30,29.080,997207.75,2625551.78,0.098602,0.098602,64
920006,2025-05,30,34.650,1188213.50,3128451.48,0.191541,0.191541,64
920006,2025-06,30,38.500,1320237.23,3476057.20,0.114511,0.114286,64
920006,2025-07,31,34.770,1192328.53,3139285.94,-0.096883,-0.096883,64
920006,2025-08,29,35.830,1228677.92,3234990.38,0.030486,0.030486,64
920006,2025-09,30,27.810,953657.07,2510887.03,-0.223835,-0.223835,64
920006,2025-10,31,29.090,997550.67,2626454.65,0.046027,0.046027,64
920006,2025-11,28,27.790,952971.23,2509081.29,-0.044689,-0.044689,64
920006,2025-12,31,26.880,921765.63,2426919.94,-0.032746,-0.032746,64
920006,2026-01,30,26.960,1288610.14,2434142.91,0.002976,0.002976,64
920006,2026-02,27,27.600,1319200.29,2491926.72,0.023739,0.023739,64
920007,2025-08,29,79.640,847596.57,3344880.00,,,64
920007,2025-09,30,70.590,751278.78,3083402.97,-0.101080,-0.101080,64
920007,2025-10,31,75.810,806834.46,3311414.91,0.073948,0.073948,64
920007,2025-11,28,68.300,726906.66,2983374.74,-0.099063,-0.099063,64
920007,2025-12,31,68.960,733930.94,3012203.83,0.009663,0.009663,64
920007,2026-01,30,72.620,772883.77,3226684.52,0.053074,0.053074,64
920007,2026-02,27,70.400,749256.64,3128044.48,-0.030570,-0.030570,64
920008,2024-08,30,18.800,448816.78,1172556.00,,,64
920008,2024-09,30,22.880,546219.57,1427025.60,0.217021,0.217021,64
920008,2024-10,31,40.850,975221.57,2604187.50,0.785402,0.785402,64
920008,2024-11,29,35.580,1103613.64,2268225.00,-0.129009,-0.129009,64
920008,2024-12,31,30.600,949144.96,1950750.00,-0.139966,-0.139966,64
920008,2025-01,27,28.660,888970.41,1827075.00,-0.063399,-0.063399,64
920008,2025-02,28,33.970,1053674.97,2165587.50,0.185276,0.185276,64
920008,2025-03,31,39.250,1229871.63,2502187.50,0.155431,0.155431,64
920008,2025-04,30,35.490,1177356.23,2262487.50,-0.095796,-0.095796,64
920008,2025-05,30,39.800,1320337.50,2537250.00,0.121443,0.121443,64
920008,2025-06,30,41.800,1386686.12,2664750.00,0.050251,0.050251,64
920008,2025-07,31,37.920,1257969.80,2417400.00,-0.092823,-0.092823,64
920008,2025-08,29,37.310,1237733.47,2378512.50,-0.016086,-0.016086,64
920008,2025-09,30,30.980,1027740.09,1974975.00,-0.169660,-0.169660,64
920008,2025-10,31,32.140,1066222.29,2048925.00,0.037444,0.037444,64
920008,2025-11,28,32.150,1080198.88,2049562.50,0.000311,0.000311,64
920008,2025-12,31,30.060,1009977.55,1916325.00,-0.065008,-0.065008,64
920008,2026-01,30,30.360,1020057.17,1935450.00,0.009980,0.009980,64
920008,2026-02,27,30.640,1029464.81,1953300.00,0.009223,0.009223,64
920009,2025-11,28,81.750,588600.00,4528132.50,,,64
920009,2025-12,31,75.890,546408.00,4203547.10,-0.071682,-0.071682,64
920009,2026-01,30,78.740,566928.00,4361408.60,0.037554,0.037554,64
920009,2026-02,27,76.260,549072.00,4224041.40,-0.031496,-0.031496,64
920010,2020-07,31,4.260,381776.62,998970.00,,,64
920010,2020-08,31,3.790,339655.73,888755.00,-0.110329,-0.110329,64
920010,2020-09,30,3.550,317977.67,832475.00,-0.063325,-0.063325,64
920010,2020-10,30,3.660,327973.24,858270.00,0.030986,0.030986,64
920010,2020-11,30,3.640,326181.04,853580.00,-0.005464,-0.005464,64
920010,2020-12,31,3.590,321700.53,841855.00,-0.013736,-0.013736,64
920010,2021-01,29,3.410,305570.70,799645.00,-0.050139,-0.050139,64
920010,2021-02,26,3.400,304674.60,797300.00,-0.002933,-0.002933,64
920010,2021-03,31,3.770,337830.36,884065.00,0.108824,0.108824,64
920010,2021-04,30,3.900,351745.58,914550.00,0.034483,0.034483,64
920010,2021-05,31,3.880,349941.76,909860.00,-0.005128,-0.005128,64
920010,2021-06,30,4.230,381508.67,991935.00,0.090206,0.090206,64
920010,2021-07,30,4.000,360764.70,938000.00,0.004876,0.004728,64
920010,2021-08,31,4.060,366176.17,952070.00,0.015000,0.015000,64
920010,2021-09,30,6.260,564596.76,1467970.00,0.541872,0.541872,64
920010,2021-10,29,5.260,474405.58,1233470.00,-0.159744,-0.159744,64
920010,2021-11,30,6.410,578125.43,1503145.00,0.218631,0.218631,64
920010,2021-12,31,6.390,576321.61,1498455.00,-0.003120,-0.003120,64
920010,2022-01,28,5.570,502364.84,1306165.00,-0.128326,-0.128326,64
920010,2022-02,28,5.880,945591.19,1378860.00,0.055655,0.055655,64
920010,2022-03,31,4.870,783168.21,1142015.00,-0.171769,-0.171769,64
920010,2022-04,29,3.760,604663.75,881720.00,-0.227926,-0.227926,64
920010,2022-05,31,3.870,622353.38,907515.00,0.029255,0.029255,64
920010,2022-06,30,3.990,641651.16,935655.00,0.031008,0.031008,64
920010,2022-07,29,3.850,620085.73,902825.00,-0.035088,-0.035088,64
920010,2022-08,31,3.790,610422.05,888755.00,-0.015584,-0.015584,64
920010,2022-09,30,4.480,721554.30,1050560.00,0.182058,0.182058,64
920010,2022-10,31,3.910,629749.40,916895.00,-0.127232,-0.127232,64
920010,2022-11,30,4.210,678067.77,987245.00,0.089513,0.089514,64
920010,2022-12,30,3.780,608811.44,886410.00,-0.102138,-0.102138,64
920010,2023-01,31,3.980,641023.69,933310.00,0.052910,0.052910,64
920010,2023-02,28,3.860,621696.34,905170.00,-0.030151,-0.030151,64
920010,2023-03,31,3.780,608811.44,886410.00,-0.020725,-0.020725,64
920010,2023-04,28,3.620,583041.65,848890.00,-0.042328,-0.042328,64
920010,2023-05,31,3.670,591094.71,860615.00,0.013812,0.013812,64
920010,2023-06,30,3.460,557271.85,811370.00,-0.017160,-0.016349,64
920010,2023-07,31,3.500,563714.30,820750.00,0.011561,0.011561,64
920010,2023-08,31,3.420,551194.91,801990.00,-0.022857,-0.022857,64
920010,2023-09,28,3.430,552806.59,804335.00,0.002924,0.002924,64
920010,2023-10,31,3.300,531854.74,773850.00,-0.037901,-0.037901,64
920010,2023-11,30,4.880,786500.34,1144360.00,0.478788,0.478788,64
920010,2023-12,29,5.730,923493.23,1343685.00,0.174181,0.174180,64
920010,2024-01,31,4.600,741373.27,1078700.00,-0.197207,-0.197208,64
920010,2024-02,29,4.760,767160.17,1116220.00,0.034782,0.034783,64
920010,2024-03,29,4.660,751043.36,1092770.00,-0.021008,-0.021008,64
920010,2024-04,30,4.100,660789.22,961450.00,-0.120172,-0.120172,64
920010,2024-05,31,4.040,651119.14,947380.00,-0.014634,-0.014634,64
920010,2024-06,28,3.680,593098.62,862960.00,-0.076699,-0.076733,64
920010,2024-07,31,3.840,618885.52,900480.00,0.043478,0.043478,64
920010,2024-08,30,3.720,599545.34,872340.00,-0.031251,-0.031250,64
920010,2024-09,30,4.800,773606.89,1125600.00,0.290322,0.290323,64
920010,2024-10,31,6.680,1076602.93,1566460.00,0.391667,0.391667,64
920010,2024-11,29,10.630,1713216.93,2492735.00,0.591317,0.591317,64
920010,2024-12,31,8.810,1530015.99,2065945.00,-0.171214,-0.171214,64
920010,2025-01,27,7.680,1333771.03,1800960.00,-0.128263,-0.128263,64
920010,2025-02,28,10.830,1880825.56,2539635.00,0.410156,0.410156,64
920010,2025-03,31,14.070,2443510.21,3299415.00,0.299169,0.299169,64
920010,2025-04,30,13.320,2313259.13,3123540.00,-0.053305,-0.053305,64
920010,2025-05,30,13.290,2308049.09,3116505.00,-0.002252,-0.002252,64
920010,2025-06,30,14.230,2471297.11,3336935.00,0.074084,0.074492,64
920010,2025-07,31,13.100,2275052.15,3071950.00,-0.079410,-0.079410,64
920010,2025-08,29,14.400,2500820.68,3376800.00,0.099237,0.099237,64
920010,2025-09,30,13.200,2292418.96,3095400.00,-0.083333,-0.083333,64
920010,2025-10,31,13.800,2396280.00,3236100.00,0.045455,0.045455,64
920010,2025-11,28,12.610,2189644.26,2957045.00,-0.086232,-0.086232,64
920010,2025-12,31,10.980,1906605.39,2574810.00,-0.129262,-0.129262,64
920010,2026-01,30,12.170,2113241.13,2853865.00,0.108379,0.108379,64
920010,2026-02,27,11.460,1989954.26,2687370.00,-0.058340,-0.058340,64
920014,2022-12,30,12.240,406610.35,1186300.80,,,64
920014,2023-01,31,12.890,387599.72,1249298.80,0.053105,0.053105,64
920014,2023-02,28,12.410,373166.22,1202777.20,-0.037238,-0.037238,64
920014,2023-03,31,12.160,365648.77,1178547.20,-0.020145,-0.020145,64
920014,2023-04,28,11.680,351215.26,1132025.60,-0.039474,-0.039474,64
920014,2023-05,31,11.680,351215.26,1132025.60,0.000000,0.000000,64
920014,2023-06,30,11.230,378563.95,1088411.60,-0.038527,-0.038527,64
920014,2023-07,31,8.250,359141.60,1037068.23,-0.029376,-0.028940,64
920014,2023-08,31,8.100,349321.77,1018212.44,-0.018182,-0.018182,64
920014,2023-09,28,8.270,356653.22,1039582.33,0.020988,0.020988,64
920014,2023-10,31,8.140,351046.82,1023240.65,-0.015719,-0.015719,64
920014,2023-11,30,9.580,413148.47,1204256.20,0.176904,0.176904,64
920014,2023-12,29,10.980,473525.07,1380243.54,0.146138,0.146138,64
920014,2024-01,31,8.700,375197.46,1093635.59,-0.207650,-0.207650,64
920014,2024-02,29,9.420,406248.29,1184143.36,0.082758,0.082759,64
920014,2024-03,29,7.760,358968.37,975472.66,-0.176221,-0.176221,64
920014,2024-04,30,7.330,339077.08,921419.41,-0.055412,-0.055412,64
920014,2024-05,31,7.070,327049.79,888736.05,-0.035471,-0.035471,64
920014,2024-06,28,6.900,319185.79,867366.16,-0.024045,-0.024045,64
920014,2024-07,31,8.090,374233.77,1016955.39,0.200528,0.198551,64
920014,2024-08,30,7.430,343702.96,933989.93,-0.081582,-0.081582,64
920014,2024-09,30,9.660,446860.10,1214312.62,0.300135,0.300135,64
920014,2024-10,31,11.270,521336.79,1416698.05,0.166667,0.166667,64
920014,2024-11,29,13.970,646235.58,1756102.20,0.239574,0.239574,64
920014,2024-12,31,11.290,522261.96,1419212.16,-0.191840,-0.191840,64
920014,2025-01,27,11.050,497269.43,1375152.48,-0.021258,-0.021258,64
920014,2025-02,28,12.050,542244.96,1499600.67,0.090498,0.090498,64
920014,2025-03,31,12.250,839519.66,1524490.30,0.016598,0.016598,64
920014,2025-04,30,12.830,879296.26,1596670.25,0.047347,0.047347,64
920014,2025-05,30,13.580,930697.06,1690006.39,0.058457,0.058457,64
920014,2025-06,30,14.250,992352.09,1773386.68,0.049337,0.049337,64
920014,2025-07,31,14.020,976335.18,1744763.60,-0.002428,-0.002105,64
920014,2025-08,29,13.670,951961.62,1701206.73,-0.024964,-0.024964,64
920014,2025-09,30,13.030,907392.82,1621559.89,-0.046818,-0.046818,64
920014,2025-10,31,13.440,925914.69,1662553.63,0.031466,0.031466,64
920014,2025-11,28,12.170,815965.62,1482996.56,-0.094494,-0.094494,64
920014,2025-12,31,11.570,775737.24,1409882.52,-0.049301,-0.049302,64
920014,2026-01,30,13.230,887035.75,1612164.71,0.143475,0.143475,64
920014,2026-02,27,12.790,857534.94,1558547.74,-0.033258,-0.033258,64
920015,2025-09,30,46.520,1443670.70,6078613.35,,,64
920015,2025-10,31,58.870,1826932.37,7980809.69,0.265477,0.265477,64
920015,2025-11,28,48.200,1819324.09,6534313.35,-0.181247,-0.181247,64
920015,2025-12,31,47.700,1800451.43,6466530.02,-0.010373,-0.010373,64
920015,2026-01,30,51.980,1962001.37,7046755.35,0.089727,0.089727,64
920015,2026-02,27,50.650,1911800.10,6866451.68,-0.025587,-0.025587,64
920016,2024-09,30,28.350,443086.46,2118862.81,,,64
920016,2024-10,31,29.290,520106.98,2254800.70,0.033157,0.033157,64
920016,2024-11,29,27.840,494359.11,2143176.90,-0.045152,-0.049505,64
920016,2024-12,31,19.810,351769.18,1525012.01,-0.288434,-0.288434,64
920016,2025-01,27,19.720,350171.04,1518083.64,-0.004543,-0.004543,64
920016,2025-02,28,25.690,456181.23,1977665.76,0.302738,0.302738,64
