Trdmnt,size_tercile,beta_smb_bin,portfolio,vw_return,n_stocks
2003-04,2,2,SZ2_BSMB2,-0.03984764750835479,120
2003-04,2,3,SZ2_BSMB3,-0.05683124202750859,93
2003-04,3,1,SZ3_BSMB1,0.026281590763299355,165
2003-04,3,2,SZ3_BSMB2,-0.004156533151208907,104
2003-04,3,3,SZ3_BSMB3,-0.007410417053721564,44
2003-05,1,1,SZ1_BSMB1,0.04739997313549727,49
2003-05,1,2,SZ1_BSMB2,0.040665235983479396,90
2003-05,1,3,SZ1_BSMB3,0.031182753472653268,167
2003-05,2,1,SZ2_BSMB1,0.039789025911705043,97
2003-05,2,2,SZ2_BSMB2,0.0393483407295919,118
2003-05,2,3,SZ2_BSMB3,0.028756618092860068,90
2003-05,3,1,SZ3_BSMB1,0.06665511384784123,165
2003-05,3,2,SZ3_BSMB2,0.047742407686746674,103
2003-05,3,3,SZ3_BSMB3,0.03077471250741665,43
2003-06,1,1,SZ1_BSMB1,-0.07614175582941925,49
2003-06,1,2,SZ1_BSMB2,-0.07775540744519234,90
2003-06,1,3,SZ1_BSMB3,-0.06056011779317903,168
2003-06,2,1,SZ2_BSMB1,-0.07758482020009992,97
2003-06,2,2,SZ2_BSMB2,-0.07812982277878426,118
2003-06,2,3,SZ2_BSMB3,-0.06216014657034681,90
2003-06,3,1,SZ3_BSMB1,-0.06976353139606345,165
2003-06,3,2,SZ3_BSMB2,-0.06457198587801959,104
2003-06,3,3,SZ3_BSMB3,-0.06305618522863997,43
2003-07,1,1,SZ1_BSMB1,-0.033324773755667704,33
2003-07,1,2,SZ1_BSMB2,-0.04354987690817981,102
2003-07,1,3,SZ1_BSMB3,-0.04705024757015675,211
2003-07,2,1,SZ2_BSMB1,-0.04024186456553537,96
2003-07,2,2,SZ2_BSMB2,-0.027864326627015504,160
2003-07,2,3,SZ2_BSMB3,-0.04330215822920145,105
2003-07,3,1,SZ3_BSMB1,0.010508051064571774,226
2003-07,3,2,SZ3_BSMB2,-0.016418824056596993,94
2003-07,3,3,SZ3_BSMB3,-0.027015326976605056,40
2003-08,1,1,SZ1_BSMB1,-0.01360508024161667,33
2003-08,1,2,SZ1_BSMB2,-0.02628674230689338,102
2003-08,1,3,SZ1_BSMB3,-0.010133904257432652,211
2003-08,2,1,SZ2_BSMB1,-0.01893500207115827,96
2003-08,2,2,SZ2_BSMB2,-0.032904942802400486,159
2003-08,2,3,SZ2_BSMB3,-0.02318955784994007,105
2003-08,3,1,SZ3_BSMB1,-0.0382629910030611,226
2003-08,3,2,SZ3_BSMB2,-0.03875904133994599,94
2003-08,3,3,SZ3_BSMB3,-0.037209343722065726,40
2003-09,1,1,SZ1_BSMB1,-0.050267494937450447,32
2003-09,1,2,SZ1_BSMB2,-0.06140863777042155,101
2003-09,1,3,SZ1_BSMB3,-0.04851170132368023,210
2003-09,2,1,SZ2_BSMB1,-0.046279230912291525,96
2003-09,2,2,SZ2_BSMB2,-0.03884465892946808,159
2003-09,2,3,SZ2_BSMB3,-0.04074275587434853,105
2003-09,3,1,SZ3_BSMB1,-0.046569133712526606,226
2003-09,3,2,SZ3_BSMB2,-0.036746817879038635,94
2003-09,3,3,SZ3_BSMB3,-0.04951021221162467,40
2003-10,1,1,SZ1_BSMB1,-0.07845181023407681,33
2003-10,1,2,SZ1_BSMB2,-0.10165414117197802,101
2003-10,1,3,SZ1_BSMB3,-0.09325774190005022,210
2003-10,2,1,SZ2_BSMB1,-0.06301861383469416,96
2003-10,2,2,SZ2_BSMB2,-0.07347622150556125,159
2003-10,2,3,SZ2_BSMB3,-0.07468856337140214,105
2003-10,3,1,SZ3_BSMB1,-0.0032799082668779666,225
2003-10,3,2,SZ3_BSMB2,-0.024046455434389928,94
2003-10,3,3,SZ3_BSMB3,-0.06369233852547336,40
2003-11,1,1,SZ1_BSMB1,-0.024525663075047468,33
2003-11,1,2,SZ1_BSMB2,0.013959195827655205,101
2003-11,1,3,SZ1_BSMB3,-0.001636538965498075,210
2003-11,2,1,SZ2_BSMB1,0.03170664190436018,96
2003-11,2,2,SZ2_BSMB2,0.020632131173953964,159
2003-11,2,3,SZ2_BSMB3,0.02852049071727148,105
2003-11,3,1,SZ3_BSMB1,0.038956052932342874,225
2003-11,3,2,SZ3_BSMB2,0.026336148943340396,94
2003-11,3,3,SZ3_BSMB3,0.014355795674659692,40
2003-12,1,1,SZ1_BSMB1,-0.03871368587575269,33
2003-12,1,2,SZ1_BSMB2,-0.03956600766162922,102
2003-12,1,3,SZ1_BSMB3,-0.043460356439119135,211
2003-12,2,1,SZ2_BSMB1,-0.0018824442681971193,96
2003-12,2,2,SZ2_BSMB2,-0.017745594103016987,159
2003-12,2,3,SZ2_BSMB3,-0.014857337509688038,105
2003-12,3,1,SZ3_BSMB1,0.05711025919746247,226
2003-12,3,2,SZ3_BSMB2,0.024497673651877428,94
2003-12,3,3,SZ3_BSMB3,0.05230357944043012,40
2004-01,1,1,SZ1_BSMB1,0.12154881102422822,33
2004-01,1,2,SZ1_BSMB2,0.08456399936438101,102
2004-01,1,3,SZ1_BSMB3,0.08969885760877357,211
2004-01,2,1,SZ2_BSMB1,0.08941940496049804,96
2004-01,2,2,SZ2_BSMB2,0.0891832145989658,159
2004-01,2,3,SZ2_BSMB3,0.08752348493701591,105
2004-01,3,1,SZ3_BSMB1,0.06325000887334636,226
2004-01,3,2,SZ3_BSMB2,0.05466353270349849,94
2004-01,3,3,SZ3_BSMB3,0.002784287018948491,40
2004-02,1,1,SZ1_BSMB1,0.11126944250718906,33
2004-02,1,2,SZ1_BSMB2,0.11405029405637258,102
2004-02,1,3,SZ1_BSMB3,0.10703180186496174,211
2004-02,2,1,SZ2_BSMB1,0.09609161011078682,96
2004-02,2,2,SZ2_BSMB2,0.09500595577947406,158
2004-02,2,3,SZ2_BSMB3,0.10570735762758517,105
2004-02,3,1,SZ3_BSMB1,0.06961894848922612,225
2004-02,3,2,SZ3_BSMB2,0.0499579355883142,94
2004-02,3,3,SZ3_BSMB3,0.04943076325225042,40
2004-03,1,1,SZ1_BSMB1,0.061162728828984214,33
2004-03,1,2,SZ1_BSMB2,0.047141409311010206,101
2004-03,1,3,SZ1_BSMB3,0.05607891291693306,211
2004-03,2,1,SZ2_BSMB1,0.05385600406927725,96
2004-03,2,2,SZ2_BSMB2,0.04411327354907302,159
2004-03,2,3,SZ2_BSMB3,0.04783394706852957,105
2004-03,3,1,SZ3_BSMB1,0.027793527908667272,225
2004-03,3,2,SZ3_BSMB2,0.03484651626616171,94
2004-03,3,3,SZ3_BSMB3,0.01994896977437258,40
2004-04,1,1,SZ1_BSMB1,-0.11126032050277335,33
2004-04,1,2,SZ1_BSMB2,-0.10583646270205617,101
2004-04,1,3,SZ1_BSMB3,-0.1128760340062801,209
2004-04,2,1,SZ2_BSMB1,-0.09423412465097682,95
2004-04,2,2,SZ2_BSMB2,-0.08668114613152196,158
2004-04,2,3,SZ2_BSMB3,-0.09589733631860685,105
2004-04,3,1,SZ3_BSMB1,-0.09742589487660426,225
2004-04,3,2,SZ3_BSMB2,-0.12501797730476985,94
2004-04,3,3,SZ3_BSMB3,-0.11643428716824455,40
2004-05,1,1,SZ1_BSMB1,0.014002664309302887,33
2004-05,1,2,SZ1_BSMB2,0.00526012432779937,98
2004-05,1,3,SZ1_BSMB3,-0.010911568523893049,200
2004-05,2,1,SZ2_BSMB1,-0.011795480720776495,95
2004-05,2,2,SZ2_BSMB2,-0.026954992137411975,157
2004-05,2,3,SZ2_BSMB3,-0.015512645734428336,105
2004-05,3,1,SZ3_BSMB1,-0.025761986873208825,223
2004-05,3,2,SZ3_BSMB2,-0.026651969836895516,93
2004-05,3,3,SZ3_BSMB3,-0.03265707831846847,40
2004-06,1,1,SZ1_BSMB1,-0.14660251763289184,33
2004-06,1,2,SZ1_BSMB2,-0.1360799452997928,98
2004-06,1,3,SZ1_BSMB3,-0.13323037843983498,200
2004-06,2,1,SZ2_BSMB1,-0.1379479887645656,95
2004-06,2,2,SZ2_BSMB2,-0.13136559688220215,158
2004-06,2,3,SZ2_BSMB3,-0.1438090907703265,105
2004-06,3,1,SZ3_BSMB1,-0.09312198366782999,223
2004-06,3,2,SZ3_BSMB2,-0.11560078819440607,93
2004-06,3,3,SZ3_BSMB3,-0.10687187811597786,40
2004-07,1,1,SZ1_BSMB1,-0.03887401103026559,50
2004-07,1,2,SZ1_BSMB2,-0.055459338457391025,122
2004-07,1,3,SZ1_BSMB3,-0.04952131850287145,182
2004-07,2,1,SZ2_BSMB1,-0.011926728939375443,88
2004-07,2,2,SZ2_BSMB2,-0.008330976233625047,145
2004-07,2,3,SZ2_BSMB3,-0.007654812341487495,140
2004-07,3,1,SZ3_BSMB1,-0.0060222080020803865,229
2004-07,3,2,SZ3_BSMB2,0.0255412299501423,101
2004-07,3,3,SZ3_BSMB3,0.02826908454851057,45
2004-08,1,1,SZ1_BSMB1,-0.060075166327191204,50
2004-08,1,2,SZ1_BSMB2,-0.04282927233629864,122
2004-08,1,3,SZ1_BSMB3,-0.04490771318127252,182
2004-08,2,1,SZ2_BSMB1,-0.06327067436325085,88
2004-08,2,2,SZ2_BSMB2,-0.0529096287180685,145
2004-08,2,3,SZ2_BSMB3,-0.041149031125124615,140
2004-08,3,1,SZ3_BSMB1,-0.02461980028476778,229
2004-08,3,2,SZ3_BSMB2,-0.048222415969794694,101
2004-08,3,3,SZ3_BSMB3,-0.09123837764436238,44
2004-09,1,1,SZ1_BSMB1,0.04017866456866594,50
2004-09,1,2,SZ1_BSMB2,0.03677207517063183,121
2004-09,1,3,SZ1_BSMB3,0.037861573227766745,182
2004-09,2,1,SZ2_BSMB1,0.052276912227326916,88
2004-09,2,2,SZ2_BSMB2,0.043849901193327864,145
2004-09,2,3,SZ2_BSMB3,0.04942846182866317,140
2004-09,3,1,SZ3_BSMB1,0.0511427680340815,229
2004-09,3,2,SZ3_BSMB2,0.04993959977283316,101
2004-09,3,3,SZ3_BSMB3,0.08268835761961986,44
2004-10,1,1,SZ1_BSMB1,-0.11913298165665238,50
2004-10,1,2,SZ1_BSMB2,-0.07145314768371927,121
2004-10,1,3,SZ1_BSMB3,-0.10587603019321105,182
2004-10,2,1,SZ2_BSMB1,-0.06610978271115411,88
2004-10,2,2,SZ2_BSMB2,-0.06860849498578776,145
2004-10,2,3,SZ2_BSMB3,-0.06150655331552261,140
2004-10,3,1,SZ3_BSMB1,-0.05799908732600902,229
2004-10,3,2,SZ3_BSMB2,-0.03193478151263465,101
2004-10,3,3,SZ3_BSMB3,-0.03081856174216115,44
2004-11,1,1,SZ1_BSMB1,0.06618853639334182,50
2004-11,1,2,SZ1_BSMB2,0.053171766258315996,122
2004-11,1,3,SZ1_BSMB3,0.07079145919515129,183
2004-11,2,1,SZ2_BSMB1,0.041585972656534326,88
2004-11,2,2,SZ2_BSMB2,0.04272169139904442,144
2004-11,2,3,SZ2_BSMB3,0.04643680632396577,140
2004-11,3,1,SZ3_BSMB1,0.0014883981333203699,229
2004-11,3,2,SZ3_BSMB2,0.013995798659791689,101
2004-11,3,3,SZ3_BSMB3,0.03182488825982983,44
2004-12,1,1,SZ1_BSMB1,-0.10466416542471856,50
2004-12,1,2,SZ1_BSMB2,-0.08531209775957083,122
2004-12,1,3,SZ1_BSMB3,-0.08249724257743964,183
2004-12,2,1,SZ2_BSMB1,-0.08704444411890579,88
2004-12,2,2,SZ2_BSMB2,-0.08004483482043535,145
2004-12,2,3,SZ2_BSMB3,-0.08345050504808076,140
2004-12,3,1,SZ3_BSMB1,-0.04851937614610624,229
2004-12,3,2,SZ3_BSMB2,-0.07599400338098114,101
2004-12,3,3,SZ3_BSMB3,-0.07210349026895954,45
2005-01,1,1,SZ1_BSMB1,-0.05752634253790075,50
2005-01,1,2,SZ1_BSMB2,-0.06447735959327204,121
2005-01,1,3,SZ1_BSMB3,-0.07089479114928457,183
2005-01,2,1,SZ2_BSMB1,-0.09370545386862386,88
2005-01,2,2,SZ2_BSMB2,-0.053076093680050514,145
2005-01,2,3,SZ2_BSMB3,-0.07107488580135342,140
2005-01,3,1,SZ3_BSMB1,-0.04954430959714376,229
2005-01,3,2,SZ3_BSMB2,-0.06779095502801082,101
2005-01,3,3,SZ3_BSMB3,-0.08876935841831059,45
2005-02,1,1,SZ1_BSMB1,0.10643958140685897,50
2005-02,1,2,SZ1_BSMB2,0.11533285897722734,121
2005-02,1,3,SZ1_BSMB3,0.10002952486779423,182
2005-02,2,1,SZ2_BSMB1,0.11675930685354503,88
2005-02,2,2,SZ2_BSMB2,0.09333227955172088,145
2005-02,2,3,SZ2_BSMB3,0.10638600865921667,140
2005-02,3,1,SZ3_BSMB1,0.09329057882271931,229
2005-02,3,2,SZ3_BSMB2,0.1054713878899422,101
2005-02,3,3,SZ3_BSMB3,0.10016972265469275,45
2005-03,1,1,SZ1_BSMB1,-0.14124628864088276,50
2005-03,1,2,SZ1_BSMB2,-0.14032452120801273,121
2005-03,1,3,SZ1_BSMB3,-0.12972511216649035,182
2005-03,2,1,SZ2_BSMB1,-0.12175115030533028,88
2005-03,2,2,SZ2_BSMB2,-0.12951191714278532,145
2005-03,2,3,SZ2_BSMB3,-0.12353799445132019,140
2005-03,3,1,SZ3_BSMB1,-0.07966747230535114,229
2005-03,3,2,SZ3_BSMB2,-0.09291351437626234,101
2005-03,3,3,SZ3_BSMB3,-0.088981937986831,45
2005-04,1,1,SZ1_BSMB1,-0.11330152025181227,50
2005-04,1,2,SZ1_BSMB2,-0.08945502911623489,121
2005-04,1,3,SZ1_BSMB3,-0.11020208577365385,182
2005-04,2,1,SZ2_BSMB1,-0.038237595336148525,88
2005-04,2,2,SZ2_BSMB2,-0.07650384631648345,145
2005-04,2,3,SZ2_BSMB3,-0.07399150076830432,140
2005-04,3,1,SZ3_BSMB1,-0.006848605797882645,229
2005-04,3,2,SZ3_BSMB2,-0.03561518401093594,101
2005-04,3,3,SZ3_BSMB3,-0.03398789757244744,45
2005-05,1,1,SZ1_BSMB1,-0.0035420065186829324,46
2005-05,1,2,SZ1_BSMB2,-0.020443226306344396,118
2005-05,1,3,SZ1_BSMB3,-0.023197248994451438,176
2005-05,2,1,SZ2_BSMB1,-0.045852702499394764,88
2005-05,2,2,SZ2_BSMB2,-0.044005804598729194,145
2005-05,2,3,SZ2_BSMB3,-0.053403327225817004,139
2005-05,3,1,SZ3_BSMB1,-0.09580405397279597,228
2005-05,3,2,SZ3_BSMB2,-0.071886689560843,101
2005-05,3,3,SZ3_BSMB3,-0.11244490117628862,45
2005-06,1,1,SZ1_BSMB1,0.001539910919973199,46
2005-06,1,2,SZ1_BSMB2,-7.511364965578388e-06,118
2005-06,1,3,SZ1_BSMB3,-0.013719627126142601,177
2005-06,2,1,SZ2_BSMB1,-0.01759524944037712,88
2005-06,2,2,SZ2_BSMB2,-0.0016782456783886715,145
2005-06,2,3,SZ2_BSMB3,-0.0007002143356551528,139
2005-06,3,1,SZ3_BSMB1,0.03186237649257628,229
2005-06,3,2,SZ3_BSMB2,0.00715105754285213,101
2005-06,3,3,SZ3_BSMB3,-0.019332952390287806,45
2005-07,1,1,SZ1_BSMB1,-0.08850226308649718,28
2005-07,1,2,SZ1_BSMB2,-0.10115536205535469,126
2005-07,1,3,SZ1_BSMB3,-0.09228119865207925,219
2005-07,2,1,SZ2_BSMB1,-0.03766871528650695,91
2005-07,2,2,SZ2_BSMB2,-0.08266384423700333,163
2005-07,2,3,SZ2_BSMB3,-0.0962887565314344,132
2005-07,3,1,SZ3_BSMB1,0.037041227586054284,268
2005-07,3,2,SZ3_BSMB2,-0.0539730850941468,99
2005-07,3,3,SZ3_BSMB3,-0.09706689401931505,38
2005-08,1,1,SZ1_BSMB1,0.1783829435514734,29
2005-08,1,2,SZ1_BSMB2,0.19758069520189694,126
2005-08,1,3,SZ1_BSMB3,0.20274851677597777,219
2005-08,2,1,SZ2_BSMB1,0.11085537838991648,90
2005-08,2,2,SZ2_BSMB2,0.16448940020758812,163
2005-08,2,3,SZ2_BSMB3,0.1863458787886651,132
2005-08,3,1,SZ3_BSMB1,0.05120987727306818,268
2005-08,3,2,SZ3_BSMB2,0.1199275019166758,99
2005-08,3,3,SZ3_BSMB3,0.22737540579642954,38
2005-09,1,1,SZ1_BSMB1,0.05272503892460189,29
2005-09,1,2,SZ1_BSMB2,0.02534192956424497,126
2005-09,1,3,SZ1_BSMB3,0.023199784877443914,218
2005-09,2,1,SZ2_BSMB1,0.034503240206628254,91
2005-09,2,2,SZ2_BSMB2,0.018024576263164727,163
2005-09,2,3,SZ2_BSMB3,-0.00036627039618462886,131
2005-09,3,1,SZ3_BSMB1,-0.010872600232823316,268
2005-09,3,2,SZ3_BSMB2,0.015458787637628589,99
2005-09,3,3,SZ3_BSMB3,-0.02433043259059857,38
2005-10,1,1,SZ1_BSMB1,-0.08052989073580137,29
2005-10,1,2,SZ1_BSMB2,-0.06303379807473622,126
2005-10,1,3,SZ1_BSMB3,-0.07222682532232262,218
2005-10,2,1,SZ2_BSMB1,-0.05629724013189948,91
2005-10,2,2,SZ2_BSMB2,-0.06064213652557021,163
2005-10,2,3,SZ2_BSMB3,-0.06480177582511082,132
2005-10,3,1,SZ3_BSMB1,-0.04981879772472462,265
2005-10,3,2,SZ3_BSMB2,-0.067429722705081,99
2005-10,3,3,SZ3_BSMB3,-0.04711006186628954,38
2005-11,1,1,SZ1_BSMB1,0.018990939367253778,29
2005-11,1,2,SZ1_BSMB2,0.017075276988502523,126
2005-11,1,3,SZ1_BSMB3,0.030648071660082946,218
2005-11,2,1,SZ2_BSMB1,0.004796404212529399,90
2005-11,2,2,SZ2_BSMB2,0.008224214902713783,162
2005-11,2,3,SZ2_BSMB3,0.010354915809167458,131
2005-11,3,1,SZ3_BSMB1,-0.00042785980747743566,267
2005-11,3,2,SZ3_BSMB2,0.00441633971513523,99
2005-11,3,3,SZ3_BSMB3,0.017657072256601035,38
2005-12,1,1,SZ1_BSMB1,0.0202531674424781,28
2005-12,1,2,SZ1_BSMB2,0.00496018007815903,125
2005-12,1,3,SZ1_BSMB3,-0.006504746484259024,217
2005-12,2,1,SZ2_BSMB1,0.04012236784876417,91
2005-12,2,2,SZ2_BSMB2,0.03806361759425418,161
2005-12,2,3,SZ2_BSMB3,0.011697077228795495,130
2005-12,3,1,SZ3_BSMB1,0.08138334082605318,266
2005-12,3,2,SZ3_BSMB2,0.04668981375841685,97
2005-12,3,3,SZ3_BSMB3,0.030794104966320283,38
2006-01,1,1,SZ1_BSMB1,0.07718408255368181,29
2006-01,1,2,SZ1_BSMB2,0.07479281056183108,122
2006-01,1,3,SZ1_BSMB3,0.06512875388577184,216
2006-01,2,1,SZ2_BSMB1,0.10616403648091717,90
2006-01,2,2,SZ2_BSMB2,0.115298028328276,159
2006-01,2,3,SZ2_BSMB3,0.0923308191382752,129
2006-01,3,1,SZ3_BSMB1,0.09095775277024268,258
2006-01,3,2,SZ3_BSMB2,0.11038613649380324,97
2006-01,3,3,SZ3_BSMB3,0.12464066342380221,36
2006-02,1,1,SZ1_BSMB1,0.0031137735606007405,29
2006-02,1,2,SZ1_BSMB2,0.03937773257933743,124
2006-02,1,3,SZ1_BSMB3,0.0462225149065737,218
2006-02,2,1,SZ2_BSMB1,0.0030795695257052023,90
2006-02,2,2,SZ2_BSMB2,0.022580293983711697,157
2006-02,2,3,SZ2_BSMB3,0.04101348431820775,128
2006-02,3,1,SZ3_BSMB1,0.04724367112079588,259
2006-02,3,2,SZ3_BSMB2,0.03523197291869099,98
2006-02,3,3,SZ3_BSMB3,0.01931848282972534,37
2006-03,1,1,SZ1_BSMB1,0.03939096539863948,27
2006-03,1,2,SZ1_BSMB2,0.0030986790506106776,125
2006-03,1,3,SZ1_BSMB3,-0.005583034778802071,214
2006-03,2,1,SZ2_BSMB1,0.03212809195859998,89
2006-03,2,2,SZ2_BSMB2,0.026971137575176687,160
2006-03,2,3,SZ2_BSMB3,-0.011043296334362226,128
2006-03,3,1,SZ3_BSMB1,0.00805807793905283,257
2006-03,3,2,SZ3_BSMB2,-0.000935708587056029,96
2006-03,3,3,SZ3_BSMB3,-0.015737849912291078,37
2006-04,1,1,SZ1_BSMB1,0.1728669928544779,25
2006-04,1,2,SZ1_BSMB2,0.06420169950073012,120
2006-04,1,3,SZ1_BSMB3,0.03918239488256007,206
2006-04,2,1,SZ2_BSMB1,0.1246013684314638,89
2006-04,2,2,SZ2_BSMB2,0.15382600270480026,159
2006-04,2,3,SZ2_BSMB3,0.08174782510613468,129
2006-04,3,1,SZ3_BSMB1,0.13818106990281903,257
2006-04,3,2,SZ3_BSMB2,0.10293977578224546,97
2006-04,3,3,SZ3_BSMB3,0.11192850423877339,36
2006-05,1,1,SZ1_BSMB1,0.3877223610341153,23
2006-05,1,2,SZ1_BSMB2,0.31518337937942803,118
2006-05,1,3,SZ1_BSMB3,0.3044425643591207,198
2006-05,2,1,SZ2_BSMB1,0.2709951233364716,90
2006-05,2,2,SZ2_BSMB2,0.25251154261355807,156
2006-05,2,3,SZ2_BSMB3,0.3114881699152641,128
2006-05,3,1,SZ3_BSMB1,0.14384825151413994,254
2006-05,3,2,SZ3_BSMB2,0.2684055856519806,93
2006-05,3,3,SZ3_BSMB3,0.25809869759469767,37
2006-06,1,1,SZ1_BSMB1,0.12072189902124016,27
2006-06,1,2,SZ1_BSMB2,0.08813134412699936,122
2006-06,1,3,SZ1_BSMB3,0.07982988558254991,200
2006-06,2,1,SZ2_BSMB1,0.04891108984404312,91
2006-06,2,2,SZ2_BSMB2,0.06653554671187845,158
2006-06,2,3,SZ2_BSMB3,0.06260343243036376,130
2006-06,3,1,SZ3_BSMB1,0.022281191743061993,257
2006-06,3,2,SZ3_BSMB2,0.030150032066368994,95
2006-06,3,3,SZ3_BSMB3,0.04487146170296515,37
2006-07,1,1,SZ1_BSMB1,-0.010731061305617835,37
2006-07,1,2,SZ1_BSMB2,0.0008105745139710738,139
2006-07,1,3,SZ1_BSMB3,0.013122757396756229,210
2006-07,2,1,SZ2_BSMB1,-0.027900329586083947,97
2006-07,2,2,SZ2_BSMB2,-0.048544371159915806,151
2006-07,2,3,SZ2_BSMB3,-0.02636221242930587,133
2006-07,3,1,SZ3_BSMB1,-0.07068709500560397,257
2006-07,3,2,SZ3_BSMB2,-0.06915598267654563,99
2006-07,3,3,SZ3_BSMB3,-0.07734146241318576,43
2006-08,1,1,SZ1_BSMB1,0.034295883433021264,37
2006-08,1,2,SZ1_BSMB2,0.031038366139089512,137
2006-08,1,3,SZ1_BSMB3,0.02963955720871674,207
2006-08,2,1,SZ2_BSMB1,0.029976224557952333,99
2006-08,2,2,SZ2_BSMB2,0.03580230711442378,151
2006-08,2,3,SZ2_BSMB3,0.03442563387550202,129
2006-08,3,1,SZ3_BSMB1,0.038300976705071765,252
2006-08,3,2,SZ3_BSMB2,0.03808252121738347,98
2006-08,3,3,SZ3_BSMB3,0.032158069348428894,42
2006-09,1,1,SZ1_BSMB1,0.024762763047372526,37
2006-09,1,2,SZ1_BSMB2,0.04310935845067179,136
2006-09,1,3,SZ1_BSMB3,0.0757027692992958,209
2006-09,2,1,SZ2_BSMB1,0.04257163066060351,96
2006-09,2,2,SZ2_BSMB2,0.0383515091921893,154
2006-09,2,3,SZ2_BSMB3,0.07209584633859743,134
2006-09,3,1,SZ3_BSMB1,0.06075395261266471,255
2006-09,3,2,SZ3_BSMB2,0.0407359008384864,98
2006-09,3,3,SZ3_BSMB3,0.0710474466235742,44
2006-10,1,1,SZ1_BSMB1,0.006114098891467493,37
2006-10,1,2,SZ1_BSMB2,-0.008914166097622415,137
2006-10,1,3,SZ1_BSMB3,-0.013748991874053117,205
2006-10,2,1,SZ2_BSMB1,-0.01352938913520324,98
2006-10,2,2,SZ2_BSMB2,-0.0017009012169649327,157
2006-10,2,3,SZ2_BSMB3,0.005679963029323006,133
2006-10,3,1,SZ3_BSMB1,0.06685321880443097,257
2006-10,3,2,SZ3_BSMB2,0.027818369375263625,96
2006-10,3,3,SZ3_BSMB3,-0.024636665273067324,45
2006-11,1,1,SZ1_BSMB1,0.01848899953486395,37
2006-11,1,2,SZ1_BSMB2,0.004150998741046363,135
2006-11,1,3,SZ1_BSMB3,0.012593935251067858,208
2006-11,2,1,SZ2_BSMB1,0.06795685961635776,98
2006-11,2,2,SZ2_BSMB2,0.03649626762901916,155
2006-11,2,3,SZ2_BSMB3,0.015717533544074475,134
2006-11,3,1,SZ3_BSMB1,0.18396324034006656,256
2006-11,3,2,SZ3_BSMB2,0.12982706764387975,96
2006-11,3,3,SZ3_BSMB3,0.058788825522390224,45
2006-12,1,1,SZ1_BSMB1,0.03189613711143652,37
2006-12,1,2,SZ1_BSMB2,0.03574569417399698,137
2006-12,1,3,SZ1_BSMB3,0.04198968587085103,204
2006-12,2,1,SZ2_BSMB1,0.057281321456300965,99
2006-12,2,2,SZ2_BSMB2,0.04309011890979225,154
2006-12,2,3,SZ2_BSMB3,0.04383439978800601,133
2006-12,3,1,SZ3_BSMB1,0.1783171407421682,257
2006-12,3,2,SZ3_BSMB2,0.12192056796706645,97
2006-12,3,3,SZ3_BSMB3,0.10403922287137542,45
2007-01,1,1,SZ1_BSMB1,0.3172489677408107,37
2007-01,1,2,SZ1_BSMB2,0.23156181951486973,137
2007-01,1,3,SZ1_BSMB3,0.275229504856083,198
2007-01,2,1,SZ2_BSMB1,0.23379293106337776,99
2007-01,2,2,SZ2_BSMB2,0.24101394713163687,152
2007-01,2,3,SZ2_BSMB3,0.2770245439857359,134
2007-01,3,1,SZ3_BSMB1,0.1539513224860084,252
2007-01,3,2,SZ3_BSMB2,0.27883397202197474,98
2007-01,3,3,SZ3_BSMB3,0.29199747965865336,45
2007-02,1,1,SZ1_BSMB1,0.20230142405822463,37
2007-02,1,2,SZ1_BSMB2,0.21884440816667813,136
2007-02,1,3,SZ1_BSMB3,0.24775343673953368,197
2007-02,2,1,SZ2_BSMB1,0.1676402305980927,99
2007-02,2,2,SZ2_BSMB2,0.1972746590669887,153
2007-02,2,3,SZ2_BSMB3,0.23082458726091834,133
2007-02,3,1,SZ3_BSMB1,0.044326453198147875,253
2007-02,3,2,SZ3_BSMB2,0.16044198880377292,99
2007-02,3,3,SZ3_BSMB3,0.1883985106503304,45
2007-03,1,1,SZ1_BSMB1,0.14212874210179013,37
2007-03,1,2,SZ1_BSMB2,0.23271107347927578,138
2007-03,1,3,SZ1_BSMB3,0.295300251420999,202
2007-03,2,1,SZ2_BSMB1,0.1717127277146067,99
2007-03,2,2,SZ2_BSMB2,0.17090185120220452,154
2007-03,2,3,SZ2_BSMB3,0.20207159940550662,136
2007-03,3,1,SZ3_BSMB1,0.09684529954953883,255
2007-03,3,2,SZ3_BSMB2,0.10541506760646825,98
2007-03,3,3,SZ3_BSMB3,0.13520409892407895,45
2007-04,1,1,SZ1_BSMB1,0.2973515400014206,37
2007-04,1,2,SZ1_BSMB2,0.3676173071926792,136
2007-04,1,3,SZ1_BSMB3,0.40352659358873594,203
2007-04,2,1,SZ2_BSMB1,0.29003752379752135,98
2007-04,2,2,SZ2_BSMB2,0.3515947330485564,156
2007-04,2,3,SZ2_BSMB3,0.3862781127656223,136
2007-04,3,1,SZ3_BSMB1,0.23414878201267292,255
2007-04,3,2,SZ3_BSMB2,0.3488538941310419,98
2007-04,3,3,SZ3_BSMB3,0.3971863359750089,45
2007-05,1,1,SZ1_BSMB1,0.09640337417129692,37
2007-05,1,2,SZ1_BSMB2,0.0868518224479818,132
2007-05,1,3,SZ1_BSMB3,0.1373101752547687,192
2007-05,2,1,SZ2_BSMB1,0.12556202827894405,99
2007-05,2,2,SZ2_BSMB2,0.07826500583058921,152
2007-05,2,3,SZ2_BSMB3,0.08069519302127985,133
