Trdmnt,SL,SM,SH,BL,BM,BH,N_SL,N_SM,N_SH,N_BL,N_BM,N_BH
2000-03,0.09665376996833282,0.09567626508416076,0.10845895663215019,0.03623684635657411,0.028474584502164585,0.030732329397812237,135,168,64,85,126,155
2000-04,0.007620855472852638,0.02613946213471091,0.013836536304403202,0.012098642862337566,0.010440401738856553,0.02631356584190473,135,168,64,85,126,155
2000-05,0.05825635639157003,0.04853082402937705,0.04059736397515932,-0.001031830452157174,0.012772916836320836,0.03409623074321586,135,168,64,85,126,155
2000-06,0.004372403047823458,0.014302020608945485,0.01063049991248797,0.0018882362265067144,0.03176219981737834,0.05026004149345645,135,168,64,85,126,155
2000-07,0.04901632918225044,0.050137668035794815,0.060285434375159784,0.02317367543586009,0.03599488425899176,0.052947060417576845,161,173,84,90,161,166
2000-08,0.03218120917869689,0.004761460736880835,-0.01211613173291381,-0.01777354706240556,-0.014482998421181437,-0.026359282446049213,161,173,84,90,161,166
2000-09,-0.029540408078483224,-0.026972291966085162,-0.03465502941387547,-0.052225348768335095,-0.050008261731029284,-0.06918730382817276,161,173,84,90,161,166
2000-10,0.05581361817645571,0.04758903326872336,0.04633246203393198,0.01030228704528483,0.009347897178808516,0.019171066600833713,161,173,84,90,161,166
2000-11,0.07186742167980553,0.07340585528795382,0.05635034496916986,0.04977955555373916,0.049769510014328444,0.06350122881993939,161,173,84,90,161,166
2000-12,0.010371274617154445,0.017053181079895344,0.013122425665621844,-0.0191355866715741,-0.01637794372933448,-0.006451988320738132,161,173,84,90,161,166
2001-01,-0.03002631334457832,-0.0051837496105496175,0.007877979852306347,-0.013540654876089615,-0.024729458507069344,0.009282399601157051,161,173,84,90,161,166
2001-02,-0.07822328636095036,-0.05228851700735448,-0.0528588484477688,-0.07205596520220976,-0.06831769512027853,-0.03365615221032475,161,173,84,90,161,166
2001-03,0.09438047333080532,0.08664060077432285,0.08394848417649448,0.05917022678977127,0.07392157227706218,0.06524851704642406,161,173,84,90,161,166
2001-04,0.02791982900962394,0.0044437405310844445,-0.0005462330503208002,0.009687810555569321,-0.02155608515399389,-0.02660090206137538,161,173,84,90,161,166
2001-05,0.08327431531920072,0.06738108889913366,0.06254852078308422,0.02368088089545773,0.027347493940705833,0.006367301172991759,160,173,84,90,161,166
2001-06,-0.0032036150477929345,0.011530385792164005,0.01228860026194324,-0.007884462031947695,-0.012134101286745538,0.010863383739780599,161,173,84,90,161,166
2001-07,-0.13859495434213615,-0.13616133670665792,-0.13415147024260377,-0.13296069402173097,-0.12271222324413579,-0.13506378344078696,189,198,82,93,176,199
2001-08,-0.022865936366318194,-0.03266569322646415,-0.033154868948927635,-0.04471742227549861,-0.04570583436612295,-0.03831625274231316,189,198,82,93,176,199
2001-09,-0.0636985785137637,-0.05732466054604869,-0.056305765687827004,-0.04986884430381343,-0.04081268814144823,-0.04292035333868112,189,198,82,93,176,199
2001-10,-0.06262434737905899,-0.06984369843211496,-0.058399072887723225,-0.035706748381973845,-0.045597760319276426,-0.039050475929110366,189,198,82,93,176,199
2001-11,0.054197873780662674,0.05595073505633988,0.056679807896630297,0.03476712546377878,0.032073510085640175,0.03648577734947003,189,198,82,93,176,199
2001-12,-0.08378251735011169,-0.06586662096512104,-0.04638977172228255,-0.07691012148889953,-0.07149830923071919,-0.038365244602087886,189,198,82,93,176,199
2002-01,-0.14514937011062168,-0.12811651155167028,-0.10382708802714831,-0.11439784379086929,-0.09313068419882793,-0.08968450664049421,189,198,82,93,176,199
2002-02,0.03625896462252637,0.02752136797831505,0.02860597880380882,0.025805441100088516,0.01915684141423019,0.024031832149789975,189,198,82,93,176,199
2002-03,0.091579727023854,0.08330088124892406,0.06515499163820818,0.07368585799803003,0.06677759941998591,0.05335615476182558,189,198,82,93,176,199
2002-04,0.06793429833475025,0.05425389743829232,0.056608667835012984,0.04831114756146505,0.03479231045983276,0.03242312918460357,189,198,82,93,176,199
2002-05,-0.07566529610371324,-0.08796732896492168,-0.10104322122449078,-0.06852793119246664,-0.0846199736422179,-0.0906654639719811,188,198,81,93,175,198
2002-06,0.08971573930924723,0.1060393449232532,0.11429353440590186,0.14584942203562706,0.12926804168382774,0.15689395099553397,188,198,81,93,175,197
2002-07,-0.035166111602257535,-0.03566661309182918,-0.02017756514322274,-0.02842263189644507,-0.038367213684118606,-0.054448239802970755,197,205,85,96,184,207
2002-08,0.007805176631077439,0.01658297812552497,0.017163687205376862,0.003199201478985934,0.005326864708663355,0.01631267091469638,197,205,85,96,184,207
2002-09,-0.05612399085522388,-0.049729058765236624,-0.05035264640948705,-0.04986181777943824,-0.05306332707372713,-0.05051000307679549,197,205,85,96,184,207
2002-10,-0.06357607780106637,-0.06260091489198165,-0.04904317691749743,-0.03641704885635303,-0.04641714256300964,-0.050645407634890366,195,205,85,95,184,207
2002-11,-0.08359937769461007,-0.08824498174326795,-0.07540013009220808,-0.0625151147392217,-0.050884015885143824,-0.03791230268682283,195,205,85,95,184,207
2002-12,-0.04692950461378408,-0.05447506227024969,-0.04184592444245799,-0.05571449249728025,-0.05126117421958146,-0.0474426731554143,195,205,85,96,184,207
2003-01,0.09366571452715239,0.09734867352079567,0.08069000073445583,0.09292062510153486,0.08500215625163518,0.0986370352499599,195,205,85,96,184,207
2003-02,0.01973678365617412,0.016556925721631578,0.015713043086864612,0.013209056620419289,0.002533429576156742,0.008884903558798217,194,205,85,96,184,207
2003-03,-0.03858360474381815,-0.029865396732750096,-0.008508837275046865,-0.014782426487262149,-0.017315619232634815,0.015436194344324089,195,205,85,96,184,207
2003-04,-0.07111074790386811,-0.04791999651438539,-0.01475578451879886,-0.034209556890074704,-0.002755900803209476,0.0313288837592209,195,205,85,95,184,207
2003-05,0.03379719705847651,0.03046051855670257,0.032975087705332924,0.05321913327592133,0.04145081148247747,0.04431942275115956,195,205,85,95,184,206
2003-06,-0.06743720544372606,-0.0706576752145759,-0.0740367890506503,-0.09066013231292734,-0.0614577035511855,-0.04623975093694904,197,205,85,95,184,207
2003-07,-0.046734299558080845,-0.04398513435674295,-0.026426016302969035,-0.029255808962564186,-0.007693848898957496,0.012341586451537866,196,244,71,111,164,235
2003-08,-0.015950111973439495,-0.026801667844363875,-0.012464449848462572,-0.020761276477584092,-0.04258019640450723,-0.04194388591308751,196,244,71,111,164,235
2003-09,-0.04472602204952648,-0.05428891412196197,-0.0396363312623771,-0.04136965660842005,-0.05209727906711016,-0.039471897925867167,196,244,71,111,164,235
