portfolio,n_months,avg_monthly_return_pct,std_monthly_pct,nw12_tstat_mean,avg_n_stocks
SL,402,1.6654273358181186,12.178242000193542,2.715476198780914,266.4800995024876
SM,390,1.941898860878959,11.153202936937712,3.067047036950697,286.2213930348259
SH,390,1.9781665746904862,10.211092127675613,3.4262930706115773,125.72636815920399
BL,366,0.7286517193737688,9.188368149016558,1.253278443147429,139.49502487562188
BM,402,0.6493940239859556,8.897933644876495,1.2566086021903118,257.89303482587064
BH,402,1.081430950618409,8.633717796208714,2.0492007818739797,282.8407960199005
