Trdmnt,SL,SM,SH,BL,BM,BH,N_SL,N_SM,N_SH,N_BL,N_BM,N_BH
2007-12,0.19506771951743265,0.2184551514911012,0.19866246041993824,0.10664453075971507,0.14621352074375674,0.1684035558131258,132,253,220,232,238,149
2008-01,-0.04677936326850956,-0.05725766395144665,-0.05408890460547555,-0.13058538889577231,-0.14624612747104687,-0.13140209916132803,132,256,220,234,241,149
2008-02,0.09983163746478987,0.13024378969813888,0.12750252855082173,0.006737140118379664,0.03039939156336452,0.04672743746279996,134,254,219,232,240,145
2008-03,-0.17672306167393928,-0.1857640950803836,-0.18128274502665884,-0.15087640619690137,-0.21051113152251982,-0.21369227726727485,132,253,219,233,237,147
2008-04,-0.05637720185711369,-0.05835838126705898,-0.06812049985341632,0.03944963608954001,0.02246299933851467,-0.006126330824948093,134,255,216,234,236,146
2008-05,-0.02227605022867931,-0.012723521293577643,-0.011783823124104859,-0.09826971147763403,-0.04355501890998068,-0.05335555987480484,133,256,220,233,239,147
2008-06,-0.24053546104977422,-0.2527997432796146,-0.26403183113228945,-0.2003537094324336,-0.22058335092776507,-0.2631153838654505,135,257,224,236,240,150
2008-07,0.11607606829036889,0.11894029230998167,0.10945493619253296,0.004497590873265632,0.029241779525898084,0.021452616694624723,164,289,232,246,259,178
2008-08,-0.24833788501646623,-0.21524356098856842,-0.21550002747253202,-0.1714693592471043,-0.14516017459162484,-0.10157383881318197,164,287,231,245,259,178
2008-09,-0.11618423964416857,-0.0998321014037612,-0.07920104011061609,-0.031930441478827176,-0.041059513911054904,-0.06244878578250539,164,288,232,246,258,177
2008-10,-0.26447240820078505,-0.25036085392408314,-0.24618530881096454,-0.24992647366710133,-0.28023796663635225,-0.21147359070870866,164,288,232,243,257,177
2008-11,0.20177649437026016,0.22102299018199126,0.19570207666664538,0.08868592076055724,0.09357822670024653,0.08859846861805262,163,288,232,241,257,176
2008-12,0.09896853377227845,0.0784044276668555,0.03492411407519026,-0.021528184153606956,-0.018638726353221377,-0.04512930819165436,162,289,232,245,259,177
2009-01,0.16218646547750973,0.14922519697056327,0.16585522516448775,0.07951562214468456,0.1309841342599032,0.07337657558191354,163,289,232,244,257,177
2009-02,0.08374310148204837,0.0852982965002429,0.0932560290494292,0.045990482426898203,0.05485910471500997,0.046001943940778715,163,289,232,245,258,178
2009-03,0.25373528229311154,0.22278501632385342,0.22192188389228582,0.13480306275353574,0.17264999286269012,0.11095230003402759,163,289,232,246,259,178
2009-04,0.049571723154862725,0.08515720237761819,0.08998978748564496,0.05181121967905485,0.043281690284206906,0.03575248080561283,162,289,232,246,259,177
2009-05,0.08384128201382819,0.06064722393289203,0.08268091744083941,0.0944660844230621,0.046453040498372296,0.04926055478489577,161,289,232,244,259,175
2009-06,0.08356180028409217,0.04949169136515896,0.06615253825145598,0.09792676114758836,0.1255204205508307,0.20571376969997932,160,289,232,244,259,177
2009-07,0.14400632987307452,0.12906146309744781,0.14010196966505664,0.12817017353330323,0.15527558992642115,0.17711031147531128,218,324,214,235,279,240
2009-08,-0.131452656711935,-0.14961010171527506,-0.14972393797393316,-0.1683762402142841,-0.22034653508676683,-0.24166724834769795,219,322,214,235,278,240
2009-09,0.01918200395391528,0.028913635114026694,0.03407494259596991,0.07429242429138311,0.034818135608925285,0.05073383129182193,219,323,214,235,277,240
2009-10,0.11923160580873537,0.13277501239653944,0.12499459783393073,0.08271463421411336,0.0894566929627068,0.07741927020327737,219,323,213,235,280,240
2009-11,0.15531090065193207,0.15361387944641036,0.1610455028791673,0.09676321230840787,0.05788305933652387,0.07122568041444918,219,323,212,235,279,240
2009-12,0.03450404365035782,0.03677349734863171,0.050981413457294324,0.009606541667748571,0.014347374582935076,0.04774978168526596,218,323,213,235,281,238
2010-01,-0.010223339008614657,-0.02352412172871306,-0.015565420933337938,-0.06949684006200874,-0.08108616252460628,-0.11601279257037637,217,320,214,235,281,236
2010-02,0.06749336111133805,0.07171800191964538,0.08017104079102465,0.025732928626695566,0.020598549982015643,0.01968336626269008,219,322,214,234,281,238
2010-03,0.03190182528389941,0.05225156879899159,0.03926014373984553,0.014421942430524708,0.014879387691173883,0.0216301868566252,216,322,214,234,279,238
