form_year,form_month,Stkcd,beta,size,ln_size,book_equity,be_me,ln_be_me,size_decile,beta_decile,beme_decile,size_beta_decile,size_beme_decile
1999,1999-06,600616,1.0138171398,1110995.610000,13.9207671172,167809922.290000,151.0446313015,5.0175753647,1,6,4,8,4
1999,1999-06,600617,1.2432669677,1600576.560000,14.2858744723,279963818.380000,174.9143560993,5.1642964604,3,9,5,9,4
1999,1999-06,600618,1.3053743048,7854839.060000,15.8766403406,3048372720.710000,388.0885015498,5.9612334104,10,9,10,8,9
1999,1999-06,600619,1.3068636374,2361304.530000,14.6747247912,961050151.920000,406.9996646811,6.0088123616,6,9,10,9,10
1999,1999-06,600620,1.2617853107,3761517.980000,15.1403331520,366209331.520000,97.3567941100,4.5783825199,8,9,2,9,1
1999,1999-06,600621,1.1763634853,6321140.820000,15.6594102593,506719096.320000,80.1626020918,4.3840570980,10,8,1,7,2
1999,1999-06,600622,1.1966901633,3657223.870000,15.1122149121,984800869.490000,269.2755227724,5.5957351036,8,8,8,7,7
1999,1999-06,600623,1.0534777928,7446156.160000,15.8232085055,2485319029.740000,333.7720800285,5.8104583649,10,7,9,6,9
1999,1999-06,600624,1.0344812485,2933716.490000,14.8917806038,498337876.640000,169.8657243598,5.1350082682,7,6,4,7,4
1999,1999-06,600625,1.0311327111,1097160.680000,13.9082362007,373154262.560000,340.1090372287,5.8292662639,1,6,9,8,10
1999,1999-06,600626,1.4942080441,2404531.200000,14.6928655153,723109977.820000,300.7280495341,5.7062063664,6,10,9,10,8
1999,1999-06,600627,1.3700500927,6365795.750000,15.6664498018,825576554.680000,129.6894507933,4.8651427526,10,10,3,9,3
1999,1999-06,600628,1.3145960907,1943868.850000,14.4801907977,435630534.690000,224.1049002303,5.4121142468,4,9,7,9,6
1999,1999-06,600629,1.2350511957,1657583.360000,14.3208712924,231862349.110000,139.8797518756,4.9407831384,3,9,3,9,3
1999,1999-06,600630,1.4429913662,4115967.630000,15.2303845115,1223972043.220000,297.3716397327,5.6949826688,8,10,9,10,8
1999,1999-06,600631,0.9941552573,4482610.250000,15.3157160798,1414463996.000000,315.5447199542,5.7543004151,9,6,9,6,9
1999,1999-06,600632,1.1135132022,3044765.860000,14.9289345629,946944397.530000,311.0072961505,5.7398163722,7,8,9,8,9
1999,1999-06,600633,1.1583483835,1272665.200000,14.0566238422,65039178.480000,51.1047041123,3.9338765500,2,8,1,8,1
1999,1999-06,600634,1.6921907156,1170321.740000,13.9727892604,174812362.650000,149.3711999659,5.0064344828,1,10,3,10,4
1999,1999-06,600635,1.4462143581,5761447.840000,15.5666993622,1042201932.320000,180.8923661661,5.1979021923,9,10,5,10,6
1999,1999-06,600636,1.2319867830,1323129.600000,14.0955103975,197670237.690000,149.3959757910,5.0066003365,2,9,3,9,3
1999,1999-06,600637,1.0349161270,14840657.270000,16.5128810852,1083481267.380000,73.0076335345,4.2905640046,10,6,1,5,2
1999,1999-06,600638,1.3588481260,10143275.310000,16.1323215128,1694566865.540000,167.0630850244,5.1183714957,10,10,4,9,5
1999,1999-06,600639,1.2239004264,5283330.000000,15.4800671387,1828183413.290000,346.0286246155,5.8465215017,9,9,9,8,9
1999,1999-06,600640,1.0382635128,7151700.920000,15.7828607773,1144324133.680000,160.0072691071,5.0752192461,10,7,4,5,5
1999,1999-06,600641,1.3607867061,4624600.780000,15.3469006074,579594095.880000,125.3284604342,4.8309379745,9,10,3,10,4
1999,1999-06,600642,0.9214416905,31070435.670000,17.2517673035,6384229757.490000,205.4760295381,5.3253293825,10,5,6,3,7
1999,1999-06,600643,1.2256883582,6453561.420000,15.6801426945,1447706777.880000,224.3267993690,5.4131039144,10,9,7,8,7
1999,1999-06,600644,1.1823545995,1480435.460000,14.2078468322,301387924.100000,203.5805897948,5.3160619451,2,8,6,8,5
1999,1999-06,600645,0.9253377720,1812703.000000,14.4103296594,404730537.170000,223.2745999593,5.4084024039,4,5,7,5,6
1999,1999-06,600646,1.0897672922,5903469.230000,15.5910507412,290929854.070000,49.2811671807,3.8975420036,9,7,1,6,1
1999,1999-06,600647,1.2863097258,1049463.470000,13.8637896106,58635466.620000,55.8718509945,4.0230606933,1,9,1,10,1
1999,1999-06,600648,1.1843154861,7850700.000000,15.8761132578,1354199199.630000,172.4940705453,5.1503628622,10,8,5,7,5
1999,1999-06,600649,1.0825637684,13704688.430000,16.4332485534,4166827851.050000,304.0439680430,5.7171723227,10,7,9,6,8
1999,1999-06,600650,1.4119804497,2796055.080000,14.8437200817,1508548621.000000,539.5275049446,6.2906937657,6,10,10,10,10
1999,1999-06,600651,1.1346067449,2760838.080000,14.8310448438,164204569.500000,59.4763491164,4.0855787397,6,8,1,8,1
1999,1999-06,600652,0.8992655358,2534073.980000,14.7453388344,220175795.780000,86.8860962694,4.4645980226,6,5,1,5,1
1999,1999-06,600653,1.3249175448,5441187.960000,15.5095079700,624557057.720000,114.7832168841,4.7430452788,9,9,2,9,3
1999,1999-06,600654,1.6511693883,4830825.030000,15.3905278247,644904321.950000,133.4977603091,4.8940847010,9,10,3,10,4
1999,1999-06,600655,1.2572320004,4368207.730000,15.2898633525,1393159273.790000,318.9315526874,5.7649765114,9,9,9,8,9
1999,1999-06,600656,1.2092505127,1099977.600000,13.9108003739,126151062.740000,114.6851197152,4.7421902835,1,9,2,10,2
1999,1999-06,600657,0.8404348187,3152643.550000,14.9637518811,252430821.230000,80.0695724799,4.3828959127,7,4,1,4,1
1999,1999-06,600658,0.7671738696,1870658.900000,14.4418012797,308991523.550000,165.1779079286,5.1070231229,4,3,4,2,4
1999,1999-06,600659,1.5112979882,1506291.960000,14.2251615331,200625536.450000,133.1916665412,4.8917891926,3,10,3,10,2
1999,1999-06,600660,1.3182542392,2190639.420000,14.5997040318,335258245.000000,153.0412727623,5.0307076416,5,9,4,10,3
1999,1999-06,600661,1.3615002632,2701639.500000,14.8093693689,260289336.970000,96.3449553392,4.5679350358,6,10,2,10,1
1999,1999-06,600662,1.5487345182,3258908.640000,14.9969029243,699781246.670000,214.7287095075,5.3693754151,7,10,6,10,6
1999,1999-06,600663,1.4914312071,20671978.600000,16.8442896503,4104507549.560000,198.5541698248,5.2910619587,10,10,6,9,6
1999,1999-06,600664,1.1059343412,4801662.800000,15.3844728326,1267388229.540000,263.9477785779,5.5757512752,9,7,8,7,8
1999,1999-06,600665,1.3047021132,5919239.270000,15.5937184969,1344244880.060000,227.0975743239,5.4253797680,9,9,7,9,7
1999,1999-06,600666,1.0042358286,1498345.240000,14.2198718838,255842128.610000,170.7497856836,5.1401992433,3,6,4,6,4
1999,1999-06,600667,1.0500977513,2699072.650000,14.8084188090,1016032383.290000,376.4375824749,5.9307522499,6,7,10,7,9
1999,1999-06,600668,1.2954534920,2343581.280000,14.6671907789,499480377.710000,213.1269702368,5.3618880925,5,9,6,10,5
1999,1999-06,600669,1.2900401689,4516615.650000,15.3232735214,302645616.840000,67.0071664920,4.2047995762,9,9,1,9,1
1999,1999-06,600670,0.9123019832,1543670.520000,14.2496735930,91115114.380000,59.0249753425,4.0779606652,3,5,1,5,1
1999,1999-06,600671,1.4977929982,1342000.480000,14.1096719542,220262425.610000,164.1299156689,5.1006582829,2,10,4,10,3
1999,1999-06,600672,1.2718724899,7055631.360000,15.7693366304,319260226.730000,45.2489948015,3.8121804556,10,9,1,8,1
1999,1999-06,600673,1.1789562895,1207658.960000,14.0041942997,214068918.410000,177.2594130465,5.1776142700,2,8,5,8,4
1999,1999-06,600674,1.3859649489,2167595.000000,14.5891288160,431667180.400000,199.1456800740,5.2940366176,5,10,6,10,4
1999,1999-06,600675,1.2598343743,3758508.010000,15.1395326308,1119106144.100000,297.7527628310,5.6962634872,8,9,9,9,8
1999,1999-06,600676,1.3184713301,2043764.690000,14.5303041014,174257442.950000,85.2629677979,4.4457402195,5,9,1,10,1
1999,1999-06,600677,1.0882726445,2192881.840000,14.6007271454,444962999.960000,202.9124377992,5.3127745451,5,7,6,8,5
1999,1999-06,600678,0.6743719685,1633273.200000,14.3060966574,635175493.040000,388.8972726914,5.9633152283,3,2,10,2,10
1999,1999-06,600679,0.9951871489,3323228.040000,15.0164471697,877759814.270000,264.1286735983,5.5764363844,7,6,8,6,8
1999,1999-06,600680,1.2856310867,2701880.060000,14.8094584072,514310862.680000,190.3529584063,5.2488800246,6,9,5,9,4
1999,1999-06,600681,0.9778416627,1548026.140000,14.2524912193,391584231.330000,252.9571182370,5.5332199812,3,6,8,6,8
1999,1999-06,600682,1.0766522951,2332350.860000,14.6623872697,535388513.610000,229.5488739674,5.4361159653,5,7,7,8,6
1999,1999-06,600683,1.0816342902,1480455.210000,14.2078601728,527511035.190000,356.3167812351,5.8758201701,2,7,10,7,10
1999,1999-06,600684,1.3339104432,1604797.940000,14.2885084125,667329105.210000,415.8337249673,6.0302854808,3,10,10,10,10
1999,1999-06,600685,1.2500543861,2010186.300000,14.5137379623,1350414000.000000,671.7854957026,6.5099390867,5,9,10,9,10
1999,1999-06,600686,0.7784026637,1448508.180000,14.1860447434,268203771.630000,185.1586172126,5.2212128481,2,3,5,3,5
1999,1999-06,600687,0.8218430333,778909.100000,13.5656496300,157592484.730000,202.3246162229,5.3098734185,1,3,6,4,7
1999,1999-06,600688,1.1684824576,24447400.000000,17.0120344288,12580922000.000000,514.6118605659,6.2434129477,10,8,10,7,10
1999,1999-06,600689,1.4769697180,1739475.920000,14.3690944304,442573436.310000,254.4291825034,5.5390225360,4,10,8,10,8
1999,1999-06,600690,1.1244514823,9586332.740000,16.0758489691,1859676310.330000,193.9924641433,5.2678193137,10,8,5,6,6
1999,1999-06,600691,1.0095382497,587286.190000,13.2832675268,108563894.920000,184.8568836941,5.2195819240,1,6,5,8,6
1999,1999-06,600692,1.1693281008,1807508.100000,14.4074597143,305846663.000000,169.2090137798,5.1311347187,4,8,4,8,4
1999,1999-06,600693,1.1524054730,1623706.890000,14.3002222970,384719143.730000,236.9387887059,5.4678018323,3,8,7,8,7
1999,1999-06,600694,1.0553228301,1854510.290000,14.4331312246,440363941.230000,237.4556472426,5.4699808576,4,7,7,7,7
1999,1999-06,600695,1.1071062729,5546211.260000,15.5286255968,949118445.130000,171.1291547755,5.1424185625,9,7,4,7,6
1999,1999-06,600696,1.2671819657,1852152.650000,14.4318591152,482730697.530000,260.6322419105,5.5631103789,4,9,8,9,8
1999,1999-06,600697,1.3252040239,1949066.510000,14.4828611031,288040068.650000,147.7836016227,4.9957490526,4,9,3,9,3
1999,1999-06,600698,1.0019880884,5964212.220000,15.6012875377,3006682823.820000,504.1206974054,6.2228157184,10,6,10,5,10
1999,1999-06,600699,0.3724492259,1344160.470000,14.1112801903,233744337.150000,173.8961547872,5.1584583095,2,1,5,1,4
1999,1999-06,600700,1.1214071233,1633855.250000,14.3064529642,188981391.260000,115.6659326216,4.7507061450,3,8,2,7,2
1999,1999-06,600701,1.0726335684,5003964.550000,15.4257410662,693066672.970000,138.5035137729,4.9308956955,9,7,3,6,5
1999,1999-06,600702,0.8273097970,3996850.160000,15.2010171489,1172587561.260000,293.3779136869,5.6814615857,8,3,8,3,8
1999,1999-06,600703,0.7707896322,1374439.340000,14.1335564532,423785772.790000,308.3335586058,5.7311821795,2,3,9,3,9
1999,1999-06,600704,0.6446357472,4423043.900000,15.3023386822,777218413.340000,175.7202575674,5.1688932849,9,1,5,1,6
1999,1999-06,600705,0.8919626104,3213868.320000,14.9829858537,520658371.290000,162.0036415462,5.0876188137,7,4,4,5,4
1999,1999-06,600706,0.8967986143,1391221.720000,14.1456928543,226473293.460000,162.7873474115,5.0924447319,2,5,4,5,3
1999,1999-06,600707,1.1923031738,3765600.000000,15.1414177691,780805871.430000,207.3523134242,5.3344193437,8,8,6,7,5
1999,1999-06,600708,0.8493595329,2469763.720000,14.7196330441,445234957.700000,180.2743129209,5.1944796515,6,4,5,4,4
1999,1999-06,600709,0.3907850446,9634447.150000,16.0808554788,1252728737.830000,130.0260116980,4.8677345204,10,1,3,1,3
1999,1999-06,600710,0.6688299372,1216050.000000,14.0111184591,458136234.880000,376.7412810986,5.9315586948,2,2,10,2,10
1999,1999-06,600711,0.5835809594,884274.000000,13.6925222483,71097622.060000,80.4022532156,4.3870422009,1,1,1,1,1
1999,1999-06,600712,0.6600209410,1500972.000000,14.2216234562,336064044.370000,223.8976105950,5.4111888518,3,2,7,2,6
1999,1999-06,600713,0.5560503721,2305874.700000,14.6509706418,419388425.060000,181.8782369484,5.2033374354,5,1,5,1,4
1999,1999-06,600714,0.4429940765,884062.500000,13.6922830405,180523740.820000,204.1979394217,5.3190898147,1,1,6,1,8
1999,1999-06,600715,0.7528931579,1021766.400000,13.8370434522,261536245.980000,255.9648134642,5.5450399876,1,2,8,3,8
1999,1999-06,600716,1.0964346547,2044440.000000,14.5306344713,528838269.060000,258.6714548042,5.5555587422,5,7,8,8,7
1999,1999-06,600717,0.7592061207,3752652.020000,15.1379733533,1146125232.350000,305.4174024774,5.7216793737,8,3,9,2,9
1999,1999-06,600718,1.0405104136,8664555.900000,15.9747512277,569044734.190000,65.6750029381,4.1847183803,10,7,1,5,2
1999,1999-06,600719,0.9387249518,2243504.780000,14.6235498350,453625029.620000,202.1948130728,5.3092316538,5,5,6,5,5
1999,1999-06,600720,0.7167017344,1147045.090000,13.9526997066,311157319.650000,271.2686034426,5.6031094866,1,2,8,3,9
1999,1999-06,600721,1.0444674489,830454.570000,13.6297285046,262952128.000000,316.6363790376,5.7577540462,1,7,9,8,10
1999,1999-06,600722,0.7751484152,4997214.000000,15.4243911151,618805868.290000,123.8301718297,4.8189110449,9,3,3,2,3
1999,1999-06,600723,0.8032017933,3010805.710000,14.9177182786,870434991.540000,289.1036736940,5.6667853563,7,3,8,4,8
1999,1999-06,600724,0.6716908646,1660860.160000,14.3228461948,238682080.040000,143.7099195877,4.9677968205,3,2,3,2,3
1999,1999-06,600725,0.7531074145,1084600.000000,13.8967218134,332824250.770000,306.8635909736,5.7264033198,1,2,9,3,9
1999,1999-06,600726,0.7632676334,3647271.770000,15.1094899858,1501873374.790000,411.7799466284,6.0204890965,8,3,10,2,10
1999,1999-06,600727,0.8584609084,8051940.000000,15.9014236141,904723018.850000,112.3608743793,4.7217157842,10,4,2,2,3
1999,1999-06,600728,0.5921084665,1705141.620000,14.3491587268,399104652.850000,234.0595339231,5.4555755015,4,1,7,1,7
1999,1999-06,600729,0.9421546914,3927000.000000,15.1833863336,350406769.450000,89.2301424624,4.4912189025,8,5,1,5,1
1999,1999-06,600730,0.7706040972,2531700.000000,14.7444015718,240402672.680000,94.9570141328,4.5534243064,6,3,2,3,1
1999,1999-06,600731,1.0261103771,1407154.130000,14.1570798752,281690997.050000,200.1848916508,5.2992413978,2,6,6,6,5
1999,1999-06,600732,0.8416665995,1466959.780000,14.1987026403,414968857.220000,282.8767788167,5.6450113923,2,4,8,3,8
1999,1999-06,600733,0.5055557126,3823289.100000,15.1566216311,256160709.510000,67.0000888790,4.2046939459,8,1,1,1,1
1999,1999-06,600734,0.9104921092,5332122.820000,15.4892599945,694027572.480000,130.1597123526,4.8687622530,9,5,3,4,4
1999,1999-06,600735,0.9513943844,970300.530000,13.7853611272,185150285.270000,190.8174627814,5.2513172788,1,5,5,7,7
1999,1999-06,600736,0.8604864768,7599067.200000,15.8435360609,816646635.780000,107.4666948306,4.6771809840,10,4,2,3,3
1999,1999-06,600737,0.1573461634,2960118.000000,14.9007396904,430114930.740000,145.3033057263,4.9788233214,7,1,3,1,3
1999,1999-06,600738,1.1625060014,1709926.990000,14.3519612317,232076102.280000,135.7228136857,4.9106146712,4,8,3,8,3
1999,1999-06,600739,0.6688343956,2958485.400000,14.9001880062,481910781.260000,162.8910459589,5.0930815476,7,2,4,2,4
1999,1999-06,600740,1.3665019011,1779680.000000,14.3919441308,385904790.090000,216.8394262395,5.3791571084,4,10,6,9,6
1999,1999-06,600741,1.1173758230,4568900.000000,15.3347830337,742807517.090000,162.5790709120,5.0911644737,9,8,4,7,6
1999,1999-06,600742,0.7831009630,2454813.000000,14.7135611452,415867670.940000,169.4091040499,5.1323165237,6,3,4,3,4
1999,1999-06,600743,0.7592051090,2977856.000000,14.9067141365,561221499.100000,188.4649556930,5.2389120782,7,3,5,3,5
1999,1999-06,600744,0.9316371230,5295360.000000,15.4823415234,1086170569.380000,205.1174177733,5.3235825848,9,5,6,5,7
1999,1999-06,600745,1.0763466764,1826173.440000,14.4177333192,454796045.940000,249.0431828534,5.5176263065,4,7,7,7,7
1999,1999-06,600746,0.9618028316,1727245.050000,14.3620382405,211692238.680000,122.5606283718,4.8086058330,4,6,2,6,2
1999,1999-06,600747,0.7101053254,4100704.800000,15.2266694193,601269421.060000,146.6258729621,4.9878842607,8,2,3,1,3
1999,1999-06,600748,0.8939233208,4112791.500000,15.2296125530,1075190835.710000,261.4260498520,5.5661514514,8,4,8,4,7
1999,1999-06,600749,0.5474850537,1064000.000000,13.8775459489,114985537.480000,108.0691141729,4.6827709685,1,1,2,1,2
1999,1999-06,600750,1.0182680426,2493504.000000,14.7291995081,277859665.700000,111.4334148652,4.7134272364,6,6,2,6,2
1999,1999-06,600751,1.0746859419,3000140.000000,14.9141695122,743100012.240000,247.6884452859,5.5121716874,7,7,7,7,7
1999,1999-06,600752,0.8545951711,4248837.600000,15.2621559976,629409679.280000,148.1369114414,4.9981369235,9,4,3,3,5
1999,1999-06,600753,0.6344725499,1638400.000000,14.3092307138,257595275.280000,157.2236787598,5.0576694969,3,1,4,1,3
1999,1999-06,600754,0.7480318530,3531470.180000,15.0772248238,1044564521.670000,295.7874393463,5.6896410860,8,2,9,1,8
1999,1999-06,600755,0.7022182942,2504236.800000,14.7334945754,756221708.690000,301.9769171550,5.7103505812,6,2,9,2,8
1999,1999-06,600756,0.6628447264,1461653.340000,14.1950787776,205121964.620000,140.3355768475,4.9440365319,2,2,3,2,2
1999,1999-06,600757,1.0033399381,2217733.830000,14.6119964352,677243834.580000,305.3765178755,5.7215455001,5,6,9,6,8
1999,1999-06,600758,0.8588812866,1206151.760000,14.0029454858,403521425.010000,334.5527804975,5.8127946564,2,4,9,4,9
1999,1999-06,600759,0.5365187835,1188746.250000,13.9884097383,193526831.970000,162.7991103821,5.0925169891,2,1,4,1,3
1999,1999-06,600760,1.0313363544,3865679.620000,15.1676480641,789447988.990000,204.2197146669,5.3191964469,8,6,6,6,5
1999,1999-06,600761,1.0324997518,2007501.600000,14.5124015218,477188438.300000,237.7026440726,5.4710204979,5,6,7,7,6
1999,1999-06,600762,0.6869075396,673608.000000,13.4204036183,80369623.250000,119.3121566994,4.7817432242,1,2,2,2,3
1999,1999-06,600763,0.5975334215,1603200.000000,14.2875121899,210763019.820000,131.4639594686,4.8787327416,3,1,3,1,2
1999,1999-06,600764,0.9450233638,1930452.860000,14.4732651758,373876124.550000,193.6727553917,5.2661699069,4,5,5,6,5
1999,1999-06,600765,0.9090716221,1015942.800000,13.8313276063,198057894.230000,194.9498477965,5.2727423347,1,5,5,5,7
1999,1999-06,600766,0.9110406465,1620347.360000,14.2981511040,223038846.320000,137.6487855789,4.9247054090,3,5,3,5,2
1999,1999-06,600767,0.8298958240,1539850.420000,14.2471958398,597196253.470000,387.8274446098,5.9605605103,3,3,10,3,10
1999,1999-06,600768,0.8410811267,1623542.400000,14.3001209866,153944982.320000,94.8204261989,4.5519848523,3,4,1,3,1
1999,1999-06,600769,0.7255181380,3540482.400000,15.0797735470,867868524.540000,245.1271963787,5.5017772447,8,2,7,1,7
1999,1999-06,600770,1.3659384336,5256000.000000,15.4748808391,423190911.310000,80.5157746024,4.3884531230,9,10,1,10,2
1999,1999-06,600771,0.4255287968,1245601.590000,14.0351291760,139391472.000000,111.9069477103,4.7176677020,2,1,2,1,1
1999,1999-06,600772,0.3419670826,4612233.600000,15.3442228096,368158501.190000,79.8221714507,4.3798013036,9,1,1,1,1
1999,1999-06,600773,0.6398977078,1044847.600000,13.8593815954,205172934.910000,196.3663743019,5.2799821710,1,1,5,2,7
1999,1999-06,600774,0.6185689333,1141536.000000,13.9478852819,317325642.460000,277.9812835162,5.6275537859,1,1,8,1,9
1999,1999-06,600775,0.7961572334,3816258.600000,15.1547810765,609072044.530000,159.5992589522,5.0726660418,8,3,4,2,4
1999,1999-06,600776,0.9521602747,10920000.000000,16.2061065283,1795201677.920000,164.3957580513,5.1022766797,10,5,4,4,5
1999,1999-06,600777,0.4628861675,1577003.780000,14.2710372629,286173082.500000,181.4663262887,5.2010701064,3,1,5,1,5
1999,1999-06,600778,1.1126758870,3238790.490000,14.9907105125,466038466.170000,143.8927487310,4.9690682216,7,8,3,8,3
1999,1999-06,600779,1.6439490349,5358297.080000,15.4941567736,330568737.680000,61.6928723332,4.1221684029,9,10,1,10,1
1999,1999-06,600780,0.9478617689,2086444.800000,14.5509721229,258963875.440000,124.1172905413,4.8212270100,5,5,3,6,2
1999,1999-06,600781,0.9742602985,1680028.500000,14.3343213155,341501600.690000,203.2713139628,5.3145416087,3,6,6,6,6
1999,1999-06,600782,0.2998111138,1981907.980000,14.4995705649,151192671.230000,76.2864233636,4.3344949849,4,1,1,1,1
1999,1999-06,600783,0.7554935702,2506235.570000,14.7342924124,351978217.050000,140.4409949580,4.9447874359,6,2,3,2,3
1999,1999-06,600784,1.3499949058,2998151.570000,14.9135065134,530678875.080000,177.0020169727,5.1761611278,7,10,5,9,5
1999,1999-06,600785,1.0278041672,1014390.000000,13.8297980046,186087499.890000,183.4476876645,5.2119295460,1,6,5,8,6
1999,1999-06,600786,0.8175780740,1407066.070000,14.1570172931,540042446.570000,383.8074544502,5.9501410061,2,3,10,3,10
1999,1999-06,600787,1.5837714559,3390242.650000,15.0364120550,311344767.720000,91.8355409516,4.5199993790,7,10,1,10,1
1999,1999-06,600788,1.2021500172,4787327.140000,15.3814828053,849260241.910000,177.3975784554,5.1783934196,9,8,5,8,6
1999,1999-06,600789,0.9433226476,3082173.070000,14.9411454484,1120270482.870000,363.4677409176,5.8956905473,7,5,10,5,9
1999,1999-06,600790,0.7003030115,2736622.480000,14.8222350465,548693699.090000,200.5003258944,5.3008158722,6,2,6,2,5
1999,1999-06,600791,0.9486382386,1304820.000000,14.0815756582,147734347.290000,113.2220132202,4.7293506099,2,5,2,5,1
1999,1999-06,600792,0.8801673266,588540.000000,13.2854001728,107768162.810000,183.1110252659,5.2100926643,1,4,5,5,6
1999,1999-06,600793,0.8977199305,1116180.000000,13.9254226992,210149854.570000,188.2759542099,5.2379087281,1,5,5,5,7
1999,1999-06,600794,0.9441055825,1183736.640000,13.9841866373,157890776.980000,133.3833655601,4.8932274298,1,5,3,6,3
1999,1999-06,600795,0.6461018819,5422809.600000,15.5061246155,316821489.790000,58.4238638565,4.0677244340,9,1,1,1,1
1999,1999-06,600796,0.6677591899,1734671.170000,14.3663284260,154203786.110000,88.8951109449,4.4874571460,4,2,1,2,1
1999,1999-06,600797,1.3595324809,3233081.250000,14.9889461878,502769553.000000,155.5078620434,5.0466962901,7,10,4,9,4
1999,1999-06,600798,0.8836807552,4555920.000000,15.3319380441,589444468.400000,129.3798987691,4.8627530282,9,4,3,4,4
1999,1999-06,600799,0.6808316392,5182632.000000,15.4608235933,514672451.620000,99.3071573710,4.5982176467,9,2,2,2,2
1999,1999-06,600800,1.2385816109,5269258.560000,15.4774002199,549544212.980000,104.2925122619,4.6471995690,9,9,2,8,3
1999,1999-06,600801,0.9326651740,1137648.000000,13.9444735312,550404000.000000,483.8087000549,6.1816895808,1,5,10,6,10
1999,1999-06,600802,1.0999632446,1943137.310000,14.4798143949,645018466.920000,331.9469311821,5.8049751103,4,7,9,7,9
1999,1999-06,600803,0.9719977229,1371666.170000,14.1315367413,213726263.090000,155.8150720375,5.0486698684,2,6,4,6,3
1999,1999-06,600804,1.3452354665,1591742.880000,14.2803401248,329012547.800000,206.6995567777,5.3312663224,3,10,6,10,6
1999,1999-06,600805,0.8103261152,3621163.560000,15.1023059576,1009952782.830000,278.9028349854,5.6308634595,8,3,8,2,7
1999,1999-06,600806,1.2155227728,2241092.130000,14.6224738630,552328962.000000,246.4552682178,5.5071805093,5,9,7,9,7
1999,1999-06,600807,1.3635703620,1450538.810000,14.1874456385,205507149.210000,141.6764224392,4.9535457422,2,10,3,9,2
1999,1999-06,600808,1.1461738037,18086677.100000,16.7106861534,10475190000.000000,579.1660868430,6.3615892876,10,8,10,6,10
1999,1999-06,600809,1.0467644995,3160346.090000,14.9661921017,779434021.130000,246.6293244263,5.5078864986,7,7,7,7,7
1999,1999-06,600810,0.7386774936,6872580.000000,15.7430501396,1329477836.350000,193.4466876122,5.2650019583,10,2,5,2,6
1999,1999-06,600811,1.2259073937,3899096.890000,15.1762555176,1359567298.910000,348.6877441791,5.8541768059,8,9,9,8,9
1999,1999-06,600812,1.4620706303,6244564.970000,15.6472220386,1838047299.210000,294.3435304205,5.6847475560,10,10,8,9,8
1999,1999-06,600813,0.8992771726,1548000.000000,14.2524743331,280052407.630000,180.9124080297,5.1980129806,3,5,5,5,4
1999,1999-06,600814,0.9714003487,1580886.990000,14.2734966336,410899178.460000,259.9168574725,5.5603618009,3,6,8,6,9
1999,1999-06,600815,1.1333911926,2393876.710000,14.6884246642,845383514.230000,353.1441325690,5.8668762812,6,8,10,8,9
1999,1999-06,600816,1.1254063726,3912330.400000,15.1796437646,796899839.340000,203.6892996921,5.3165957921,8,8,6,7,5
1999,1999-06,600817,1.1501817220,1122244.560000,13.9308413092,97168117.580000,86.5837278641,4.4611118980,1,8,1,9,1
1999,1999-06,600818,0.7665565333,1522143.990000,14.2356304187,288204925.410000,189.3414337299,5.2435519129,3,3,5,2,5
1999,1999-06,600819,0.8622245598,3606875.000000,15.0983523044,1516465825.280000,420.4375880173,6.0412960451,8,4,10,3,10
1999,1999-06,600820,1.3679536998,4512832.860000,15.3224356429,555645519.600000,123.1256589459,4.8132054513,9,10,2,10,3
1999,1999-06,600821,1.0703305562,2167580.300000,14.5891220342,748360061.020000,345.2513667060,5.8442727509,5,7,9,7,10
1999,1999-06,600822,1.1075702483,1861702.980000,14.4370022074,381367513.740000,204.8487421662,5.3222718637,4,7,6,8,6
1999,1999-06,600823,1.0389802769,1740233.560000,14.3695298921,538143034.010000,309.2360970271,5.7341050532,4,7,9,6,9
1999,1999-06,600824,0.7084779732,1478026.490000,14.2062183032,464241080.470000,314.0952368655,5.7496962420,2,2,9,2,9
1999,1999-06,600825,1.1833233930,1164262.000000,13.9675979679,200888986.070000,172.5462018601,5.1506650375,1,8,5,9,6
1999,1999-06,600826,1.3135836684,3491330.990000,15.0657935940,731747821.370000,209.5899310223,5.3451529123,8,9,6,9,5
1999,1999-06,600827,1.3918140709,1355211.000000,14.1194677197,401436624.730000,296.2170648925,5.6910925129,2,10,9,10,9
1999,1999-06,600828,0.8942106887,1725065.100000,14.3607753469,460974432.510000,267.2214703723,5.5880777916,4,4,8,5,8
1999,1999-06,600829,0.8750136016,1083780.060000,13.8959655437,430688009.460000,397.3942918455,5.9849289663,1,4,10,5,10
1999,1999-06,600830,0.8010207373,1546663.540000,14.2516106140,303517725.650000,196.2403055354,5.2793399569,3,3,5,3,5
1999,1999-06,600831,0.9118266841,959291.350000,13.7739501138,61242049.520000,63.8409274930,4.1563944814,1,5,1,5,1
1999,1999-06,600832,1.3292736466,23821570.440000,16.9861020492,1551379188.980000,65.1249754036,4.1763081224,10,9,1,8,2
1999,1999-06,600833,1.1514620690,1109057.420000,13.9190210414,99474313.890000,89.6926634240,4.4963889756,1,8,1,9,2
1999,1999-06,600834,1.2312468934,4019834.000000,15.2067511662,429176646.660000,106.7647685601,4.6706279897,8,9,2,8,2
1999,1999-06,600835,1.0404822659,5722736.460000,15.5599576511,1248311269.760000,218.1318812224,5.3850998396,9,7,6,6,7
