factor,n_months,mean_monthly_pct,std_monthly_pct,nw12_tstat_mean,sharpe_monthly,autocorr1,annualized_mean_pct,annualized_vol_pct
MKT_RF,286,0.49155769230769203,7.159321661638085,0.94901617330572,0.06865981381191656,0.14280930676293085,5.898692307692304,24.8006177313712
SMB,280,0.8402427571736504,4.601173046769922,2.6963494859384163,0.18261490029450442,0.07757544525763653,10.082913086083806,15.938930982843988
HML,280,0.16080425077474186,3.37631186079513,0.796482401116705,0.04762719126806966,-0.055297050330420205,1.9296510092969024,11.695887370189167
