Trdmnt,size_quintile,bm_quintile,portfolio,vw_return,excess_return,n_stocks
2000-07,1,1,S1B1,0.1029576380465815,0.10110163804658151,53
2000-07,1,2,S1B2,0.053873854297771924,0.05201785429777193,43
2000-07,1,3,S1B3,0.06574321976953781,0.06388721976953782,41
2000-07,1,4,S1B4,0.06377966308673606,0.06192366308673607,30
2000-07,1,5,S1B5,0.1260049042900444,0.12414890429004441,14
2000-07,2,1,S2B1,0.04343904669812267,0.041583046698122676,22
2000-07,2,2,S2B2,0.04018761415020405,0.03833161415020405,41
2000-07,2,3,S2B3,0.04830224534686267,0.046446245346862675,31
2000-07,2,4,S2B4,0.06907348761027242,0.06721748761027242,46
2000-07,2,5,S2B5,0.08110346095474708,0.07924746095474708,41
2000-07,3,1,S3B1,0.025070231972912724,0.023214231972912724,30
2000-07,3,2,S3B2,0.026209618753398348,0.024353618753398348,36
2000-07,3,3,S3B3,0.04304756874322392,0.041191568743223925,38
2000-07,3,4,S3B4,0.038833851249049346,0.03697785124904935,37
2000-07,3,5,S3B5,0.08348902030653998,0.08163302030653999,40
2000-07,4,1,S4B1,0.00447832330520925,0.0026223233052092504,36
2000-07,4,2,S4B2,0.025064083621568818,0.023208083621568818,31
2000-07,4,3,S4B3,0.024188530301358972,0.022332530301358972,41
2000-07,4,4,S4B4,0.053949900935469655,0.05209390093546966,38
2000-07,4,5,S4B5,0.08881149673351255,0.08695549673351255,35
2000-07,5,1,S5B1,0.01401165263986265,0.01215565263986265,40
2000-07,5,2,S5B2,0.025108685357478733,0.023252685357478733,30
2000-07,5,3,S5B3,0.05073265814358718,0.04887665814358718,30
2000-07,5,4,S5B4,0.06085676629845655,0.059000766298456554,30
2000-07,5,5,S5B5,0.05460633586118063,0.052750335861180636,50
2000-08,1,1,S1B1,0.04747986295898773,0.04562386295898773,53
2000-08,1,2,S1B2,0.0492878195394087,0.047431819539408705,43
2000-08,1,3,S1B3,0.03853448006243821,0.036678480062438214,41
2000-08,1,4,S1B4,0.04976710978539029,0.047911109785390295,30
2000-08,1,5,S1B5,0.06655287440562446,0.06469687440562447,14
2000-08,2,1,S2B1,0.043977240113677,0.042121240113677,22
2000-08,2,2,S2B2,0.006095545281640164,0.004239545281640164,41
2000-08,2,3,S2B3,0.00961674202865105,0.00776074202865105,31
2000-08,2,4,S2B4,-0.0035560602924653473,-0.005412060292465347,46
2000-08,2,5,S2B5,0.018339176073630083,0.016483176073630083,41
2000-08,3,1,S3B1,-0.013586981738489906,-0.015442981738489906,30
2000-08,3,2,S3B2,0.013886886773670077,0.012030886773670077,36
2000-08,3,3,S3B3,-0.014027631602477159,-0.015883631602477157,38
2000-08,3,4,S3B4,-0.00033450420791736346,-0.0021905042079173632,37
2000-08,3,5,S3B5,0.010341198005153786,0.008485198005153786,40
2000-08,4,1,S4B1,-0.014218209419693758,-0.016074209419693758,36
2000-08,4,2,S4B2,-0.0012780525648474295,-0.0031340525648474293,31
2000-08,4,3,S4B3,-0.014659846284642841,-0.01651584628464284,41
2000-08,4,4,S4B4,-0.0167285023484608,-0.0185845023484608,38
2000-08,4,5,S4B5,-0.015356190796933756,-0.017212190796933754,35
2000-08,5,1,S5B1,-0.02987022535135581,-0.03172622535135581,40
2000-08,5,2,S5B2,-0.001645553854758271,-0.003501553854758271,30
2000-08,5,3,S5B3,-0.004705716121343954,-0.006561716121343954,30
2000-08,5,4,S5B4,-0.0225684699489892,-0.0244244699489892,30
2000-08,5,5,S5B5,-0.03594945328610662,-0.03780545328610661,50
2000-09,1,1,S1B1,0.005951695016183082,0.004095695016183082,53
2000-09,1,2,S1B2,-0.011434768085368342,-0.013290768085368342,43
2000-09,1,3,S1B3,0.003773000652517262,0.001917000652517262,41
2000-09,1,4,S1B4,-0.015595310665953654,-0.017451310665953654,30
2000-09,1,5,S1B5,-0.051125825065657826,-0.05298182506565782,14
2000-09,2,1,S2B1,0.013857474815246427,0.012001474815246427,22
2000-09,2,2,S2B2,-0.020741658696630434,-0.022597658696630434,41
2000-09,2,3,S2B3,-0.017283024308958835,-0.019139024308958835,31
2000-09,2,4,S2B4,-0.04219692088149745,-0.04405292088149745,46
2000-09,2,5,S2B5,-0.04699350469296926,-0.04884950469296925,41
2000-09,3,1,S3B1,-0.033435702777087906,-0.0352917027770879,30
2000-09,3,2,S3B2,-0.055315516833008394,-0.05717151683300839,36
2000-09,3,3,S3B3,-0.06102303123955022,-0.06287903123955021,38
2000-09,3,4,S3B4,-0.029023219092119152,-0.030879219092119152,37
2000-09,3,5,S3B5,-0.05302576750974071,-0.054881767509740706,40
2000-09,4,1,S4B1,-0.03932048127039487,-0.04117648127039487,36
2000-09,4,2,S4B2,-0.028363224151248284,-0.030219224151248284,31
2000-09,4,3,S4B3,-0.043024810785499835,-0.04488081078549983,41
2000-09,4,4,S4B4,-0.06556289067979623,-0.06741889067979623,38
2000-09,4,5,S4B5,-0.07779927602416092,-0.07965527602416092,35
2000-09,5,1,S5B1,-0.05520943651902806,-0.057065436519028054,40
2000-09,5,2,S5B2,-0.034139613862903845,-0.03599561386290384,30
2000-09,5,3,S5B3,-0.08092355779809023,-0.08277955779809022,30
2000-09,5,4,S5B4,-0.07203969322899094,-0.07389569322899094,30
2000-09,5,5,S5B5,-0.06067180521632325,-0.06252780521632326,50
2000-10,1,1,S1B1,0.047879454330111273,0.04602345433011128,53
2000-10,1,2,S1B2,0.04138225723686754,0.03952625723686754,43
2000-10,1,3,S1B3,0.05132715136468206,0.04947115136468206,41
2000-10,1,4,S1B4,0.07770539330191129,0.07584939330191129,30
2000-10,1,5,S1B5,0.061057008845416136,0.05920100884541614,14
2000-10,2,1,S2B1,0.015557755160300715,0.013701755160300715,22
2000-10,2,2,S2B2,0.030038947823728714,0.028182947823728714,41
2000-10,2,3,S2B3,0.06646140543854338,0.06460540543854339,31
2000-10,2,4,S2B4,0.0708278181734729,0.0689718181734729,46
2000-10,2,5,S2B5,0.07307448532607069,0.0712184853260707,41
2000-10,3,1,S3B1,0.021997001008583483,0.020141001008583483,30
2000-10,3,2,S3B2,0.032728143280526464,0.030872143280526464,36
2000-10,3,3,S3B3,0.03429775527569542,0.03244175527569542,38
2000-10,3,4,S3B4,0.053746786631230246,0.05189078663123025,37
2000-10,3,5,S3B5,0.04771048962100892,0.04585448962100892,40
2000-10,4,1,S4B1,0.010068832865126555,0.008212832865126555,36
2000-10,4,2,S4B2,0.026647675683141362,0.024791675683141362,31
2000-10,4,3,S4B3,0.02202070082068636,0.02016470082068636,41
2000-10,4,4,S4B4,0.01715945193481854,0.015303451934818541,38
2000-10,4,5,S4B5,0.030058447653135204,0.028202447653135204,35
2000-10,5,1,S5B1,-0.005722246437205497,-0.007578246437205497,40
2000-10,5,2,S5B2,-0.030369779390216345,-0.03222577939021634,30
2000-10,5,3,S5B3,0.014855077738731735,0.012999077738731735,30
2000-10,5,4,S5B4,0.008959878906219156,0.007103878906219156,30
2000-10,5,5,S5B5,0.025842321523903113,0.023986321523903113,50
2000-11,1,1,S1B1,0.04734602162434006,0.045490021624340064,53
2000-11,1,2,S1B2,0.0822037264987315,0.08034772649873151,43
2000-11,1,3,S1B3,0.06638435381518366,0.06452835381518367,41
2000-11,1,4,S1B4,0.03471923201173641,0.03286323201173642,30
2000-11,1,5,S1B5,0.0760689252568809,0.0742129252568809,14
2000-11,2,1,S2B1,0.061778749371347974,0.05992274937134798,22
2000-11,2,2,S2B2,0.08249632782541759,0.0806403278254176,41
2000-11,2,3,S2B3,0.07867806338069414,0.07682206338069414,31
2000-11,2,4,S2B4,0.07263954700537617,0.07078354700537617,46
2000-11,2,5,S2B5,0.06706742445878977,0.06521142445878977,41
2000-11,3,1,S3B1,0.04486296760825464,0.04300696760825464,30
2000-11,3,2,S3B2,0.05106917871359309,0.04921317871359309,36
2000-11,3,3,S3B3,0.08034117558667742,0.07848517558667742,38
2000-11,3,4,S3B4,0.051718681996352066,0.04986268199635207,37
2000-11,3,5,S3B5,0.05841294673510351,0.05655694673510352,40
2000-11,4,1,S4B1,0.040600039704993804,0.03874403970499381,36
2000-11,4,2,S4B2,0.05037651594119964,0.048520515941199646,31
2000-11,4,3,S4B3,0.05226281082375853,0.05040681082375854,41
2000-11,4,4,S4B4,0.0700912293566579,0.0682352293566579,38
2000-11,4,5,S4B5,0.07335792316751158,0.07150192316751158,35
2000-11,5,1,S5B1,0.035261987653874796,0.0334059876538748,40
2000-11,5,2,S5B2,0.07875565683452203,0.07689965683452203,30
2000-11,5,3,S5B3,0.08023097440989388,0.07837497440989388,30
2000-11,5,4,S5B4,0.06196696263988776,0.060110962639887765,30
2000-11,5,5,S5B5,0.04868580635792677,0.04682980635792677,50
2001-00,1,1,S1B1,,,0
2001-00,1,2,S1B2,,,0
2001-00,1,3,S1B3,,,0
2001-00,1,4,S1B4,,,0
2001-00,1,5,S1B5,,,0
2001-00,2,1,S2B1,,,0
2001-00,2,2,S2B2,,,0
2001-00,2,3,S2B3,,,0
2001-00,2,4,S2B4,,,0
2001-00,2,5,S2B5,,,0
2001-00,3,1,S3B1,,,0
2001-00,3,2,S3B2,,,0
2001-00,3,3,S3B3,,,0
2001-00,3,4,S3B4,,,0
2001-00,3,5,S3B5,,,0
2001-00,4,1,S4B1,,,0
2001-00,4,2,S4B2,,,0
2001-00,4,3,S4B3,,,0
2001-00,4,4,S4B4,,,0
2001-00,4,5,S4B5,,,0
2001-00,5,1,S5B1,,,0
2001-00,5,2,S5B2,,,0
2001-00,5,3,S5B3,,,0
2001-00,5,4,S5B4,,,0
2001-00,5,5,S5B5,,,0
2001-01,1,1,S1B1,-0.03929635752885998,-0.04115235752885998,53
2001-01,1,2,S1B2,-0.02785601627644951,-0.02971201627644951,43
2001-01,1,3,S1B3,-0.023929324787726948,-0.025785324787726948,41
2001-01,1,4,S1B4,-0.015582728355526359,-0.01743872835552636,30
2001-01,1,5,S1B5,-0.016573863291063348,-0.018429863291063348,14
2001-01,2,1,S2B1,-0.029983176031075275,-0.03183917603107527,22
2001-01,2,2,S2B2,-0.004269346875325546,-0.006125346875325546,41
2001-01,2,3,S2B3,-0.0037709564070898594,-0.005626956407089859,31
2001-01,2,4,S2B4,-0.005553990628393799,-0.007409990628393799,46
2001-01,2,5,S2B5,0.013347635442201262,0.011491635442201262,41
2001-01,3,1,S3B1,-0.015177630632678327,-0.017033630632678327,30
2001-01,3,2,S3B2,-0.007466877955521553,-0.009322877955521553,36
2001-01,3,3,S3B3,-0.00656667416140426,-0.00842267416140426,38
2001-01,3,4,S3B4,0.005953922019328206,0.004097922019328206,37
2001-01,3,5,S3B5,0.005695199360021964,0.0038391993600219642,40
2001-01,4,1,S4B1,-0.017344368316146587,-0.019200368316146587,36
2001-01,4,2,S4B2,-0.01512063167735825,-0.01697663167735825,31
2001-01,4,3,S4B3,0.0057078967491154715,0.0038518967491154715,41
2001-01,4,4,S4B4,0.014848260455961946,0.012992260455961946,38
2001-01,4,5,S4B5,0.02470366399675562,0.02284766399675562,35
2001-01,5,1,S5B1,-0.030635461636009113,-0.03249146163600911,40
2001-01,5,2,S5B2,-0.04166704087967888,-0.04352304087967888,30
2001-01,5,3,S5B3,-0.016475305071420063,-0.018331305071420063,30
2001-01,5,4,S5B4,0.018692832229834352,0.016836832229834352,30
2001-01,5,5,S5B5,0.022027258482895686,0.020171258482895686,50
2001-02,1,1,S1B1,-0.1109740433988981,-0.1128300433988981,53
2001-02,1,2,S1B2,-0.06089558809837088,-0.06275158809837088,43
2001-02,1,3,S1B3,-0.060217070406500636,-0.06207307040650063,41
2001-02,1,4,S1B4,-0.06791640161631311,-0.06977240161631311,30
2001-02,1,5,S1B5,-0.07543781033948367,-0.07729381033948367,14
2001-02,2,1,S2B1,-0.09367493549474161,-0.0955309354947416,22
2001-02,2,2,S2B2,-0.06828918539741059,-0.07014518539741059,41
2001-02,2,3,S2B3,-0.06698053683016712,-0.06883653683016712,31
2001-02,2,4,S2B4,-0.042921466052353155,-0.04477746605235315,46
2001-02,2,5,S2B5,-0.0632078569729428,-0.0650638569729428,41
2001-02,3,1,S3B1,-0.07273434343382199,-0.07459034343382198,30
2001-02,3,2,S3B2,-0.0810875093471388,-0.0829435093471388,36
2001-02,3,3,S3B3,-0.05773168123816495,-0.05958768123816495,38
2001-02,3,4,S3B4,-0.05381440192244389,-0.055670401922443886,37
2001-02,3,5,S3B5,-0.06118058968559692,-0.06303658968559692,40
2001-02,4,1,S4B1,-0.07272177293716225,-0.07457777293716225,36
2001-02,4,2,S4B2,-0.05182846756425596,-0.053684467564255954,31
2001-02,4,3,S4B3,-0.05463356843230201,-0.056489568432302004,41
2001-02,4,4,S4B4,-0.04233429808714462,-0.044190298087144614,38
2001-02,4,5,S4B5,-0.05625815710525827,-0.05811415710525827,35
2001-02,5,1,S5B1,-0.08859924381358456,-0.09045524381358455,40
2001-02,5,2,S5B2,-0.07958003418266472,-0.08143603418266472,30
2001-02,5,3,S5B3,-0.038394801215494975,-0.04025080121549497,30
2001-02,5,4,S5B4,-0.035315380137289853,-0.03717138013728985,30
2001-02,5,5,S5B5,-0.027907956004989663,-0.029763956004989663,50
2001-03,1,1,S1B1,0.09687836791496919,0.0950223679149692,53
2001-03,1,2,S1B2,0.10232313579144697,0.10046713579144698,43
2001-03,1,3,S1B3,0.11334481006370736,0.11148881006370737,41
2001-03,1,4,S1B4,0.0975906589311058,0.0957346589311058,30
2001-03,1,5,S1B5,0.08880619679135052,0.08695019679135052,14
2001-03,2,1,S2B1,0.09289716246976053,0.09104116246976053,22
2001-03,2,2,S2B2,0.0852006689807811,0.0833446689807811,41
2001-03,2,3,S2B3,0.11502674581262377,0.11317074581262378,31
2001-03,2,4,S2B4,0.08922538533823841,0.08736938533823842,46
2001-03,2,5,S2B5,0.10658801432312687,0.10473201432312687,41
2001-03,3,1,S3B1,0.06461249808137919,0.06275649808137919,30
2001-03,3,2,S3B2,0.0897901480523582,0.0879341480523582,36
2001-03,3,3,S3B3,0.06174275435557773,0.059886754355577734,38
2001-03,3,4,S3B4,0.08302355413146519,0.08116755413146519,37
2001-03,3,5,S3B5,0.0803591915019785,0.0785031915019785,40
2001-03,4,1,S4B1,0.07320014555331808,0.07134414555331808,36
2001-03,4,2,S4B2,0.07668977419682636,0.07483377419682637,31
2001-03,4,3,S4B3,0.07322587975360222,0.07136987975360222,41
2001-03,4,4,S4B4,0.06330180590596005,0.06144580590596005,38
2001-03,4,5,S4B5,0.0791601024704401,0.0773041024704401,35
2001-03,5,1,S5B1,0.07000835485423068,0.06815235485423068,40
2001-03,5,2,S5B2,0.0682605035203569,0.0664045035203569,30
2001-03,5,3,S5B3,0.053682099100821036,0.05182609910082104,30
2001-03,5,4,S5B4,0.06334147192241533,0.06148547192241534,30
2001-03,5,5,S5B5,0.057590355176637895,0.0557343551766379,50
2001-04,1,1,S1B1,0.0461197016999194,0.0442637016999194,53
2001-04,1,2,S1B2,0.0245447802390825,0.0226887802390825,43
2001-04,1,3,S1B3,0.02696000864878941,0.02510400864878941,41
2001-04,1,4,S1B4,0.03114358186806803,0.02928758186806803,30
2001-04,1,5,S1B5,0.011396039253494692,0.009540039253494692,14
2001-04,2,1,S2B1,0.028317927475105073,0.026461927475105073,22
2001-04,2,2,S2B2,0.018565861635521576,0.016709861635521576,41
2001-04,2,3,S2B3,0.02682945102060017,0.02497345102060017,31
2001-04,2,4,S2B4,0.014070459294295748,0.012214459294295748,46
2001-04,2,5,S2B5,-0.015376163072208201,-0.0172321630722082,41
2001-04,3,1,S3B1,0.03864192737452432,0.036785927374524324,30
2001-04,3,2,S3B2,0.028036710901858466,0.026180710901858466,36
2001-04,3,3,S3B3,-0.01562906131648035,-0.01748506131648035,38
2001-04,3,4,S3B4,-0.012633993828624191,-0.014489993828624191,37
2001-04,3,5,S3B5,-0.016112215770258915,-0.017968215770258915,40
2001-04,4,1,S4B1,0.016962597286865513,0.015106597286865513,36
2001-04,4,2,S4B2,-0.020199541442817513,-0.022055541442817513,31
2001-04,4,3,S4B3,-0.0130240938138726,-0.0148800938138726,41
2001-04,4,4,S4B4,-0.004525347626194832,-0.006381347626194832,38
2001-04,4,5,S4B5,-0.034061495287066874,-0.03591749528706687,35
2001-04,5,1,S5B1,-0.01968382683995985,-0.02153982683995985,40
2001-04,5,2,S5B2,-0.006608792312977738,-0.008464792312977738,30
2001-04,5,3,S5B3,-0.016883594695678076,-0.018739594695678076,30
2001-04,5,4,S5B4,-0.031016146439239247,-0.03287214643923925,30
2001-04,5,5,S5B5,-0.02736364152271607,-0.02921964152271607,50
2001-05,1,1,S1B1,0.07326549148776881,0.07140949148776882,50
2001-05,1,2,S1B2,0.11010535692973225,0.10824935692973225,43
2001-05,1,3,S1B3,0.08199047541153341,0.08013447541153342,41
2001-05,1,4,S1B4,0.1239838842727261,0.1221278842727261,30
2001-05,1,5,S1B5,0.07046109878687427,0.06860509878687428,14
2001-05,2,1,S2B1,0.14670061052187322,0.14484461052187322,22
2001-05,2,2,S2B2,0.061879555195190665,0.06002355519519067,40
2001-05,2,3,S2B3,0.07707969276492618,0.07522369276492619,31
2001-05,2,4,S2B4,0.07404707946803855,0.07219107946803856,46
2001-05,2,5,S2B5,0.09084819809762895,0.08899219809762896,41
2001-05,3,1,S3B1,0.045481843333315175,0.04362584333331518,30
2001-05,3,2,S3B2,0.030187774924163885,0.028331774924163885,36
2001-05,3,3,S3B3,0.04171275827529778,0.039856758275297784,38
2001-05,3,4,S3B4,0.058189544923101494,0.0563335449231015,37
2001-05,3,5,S3B5,0.02754025790676116,0.02568425790676116,40
2001-05,4,1,S4B1,0.01978492036982292,0.01792892036982292,36
2001-05,4,2,S4B2,0.0546847317428126,0.05282873174281261,31
2001-05,4,3,S4B3,0.03431292757145086,0.03245692757145086,41
2001-05,4,4,S4B4,0.042371782261218925,0.04051578226121893,38
2001-05,4,5,S4B5,0.022853178674573954,0.020997178674573954,35
2001-05,5,1,S5B1,-0.0024173000027077032,-0.004273300002707703,40
2001-05,5,2,S5B2,0.026460975403097716,0.024604975403097716,30
2001-05,5,3,S5B3,0.003433817815841592,0.001577817815841592,30
2001-05,5,4,S5B4,0.02257649860765382,0.02072049860765382,30
2001-05,5,5,S5B5,0.0030233417676687286,0.0011673417676687288,50
2001-06,1,1,S1B1,0.005430115692371835,0.0035741156923718353,52
2001-06,1,2,S1B2,-0.009145605756658343,-0.011001605756658343,43
2001-06,1,3,S1B3,0.007714271922137756,0.005858271922137756,41
2001-06,1,4,S1B4,-0.019736177890628447,-0.021592177890628447,30
2001-06,1,5,S1B5,-0.00199994821279541,-0.0038559482127954094,14
2001-06,2,1,S2B1,-0.01902484235453205,-0.02088084235453205,22
2001-06,2,2,S2B2,0.015370114884452394,0.013514114884452394,41
2001-06,2,3,S2B3,0.003143983015646687,0.0012879830156466872,31
2001-06,2,4,S2B4,-0.0003233013047378029,-0.0021793013047378025,46
2001-06,2,5,S2B5,0.0037792365364352483,0.0019232365364352485,41
2001-06,3,1,S3B1,0.006865512147457253,0.005009512147457253,30
2001-06,3,2,S3B2,0.021839867790195016,0.019983867790195016,36
2001-06,3,3,S3B3,0.010277793082089686,0.008421793082089686,38
2001-06,3,4,S3B4,0.021704788236691724,0.019848788236691724,37
2001-06,3,5,S3B5,0.005584356793060338,0.0037283567930603383,40
2001-06,4,1,S4B1,-0.029233654983218626,-0.031089654983218626,36
2001-06,4,2,S4B2,-0.017485921751303358,-0.019341921751303358,31
2001-06,4,3,S4B3,-0.0014518286620804443,-0.003307828662080444,41
2001-06,4,4,S4B4,0.011253882667599732,0.009397882667599732,38
2001-06,4,5,S4B5,0.009483292765121623,0.007627292765121623,35
2001-06,5,1,S5B1,-0.025729854802867623,-0.027585854802867623,40
2001-06,5,2,S5B2,0.0006053595213035124,-0.0012506404786964873,30
2001-06,5,3,S5B3,-0.007331401012045347,-0.009187401012045347,30
2001-06,5,4,S5B4,-0.0010977669897812117,-0.0029537669897812114,30
2001-06,5,5,S5B5,0.023189460277352386,0.021333460277352386,50
2001-07,1,1,S1B1,-0.1245083755052496,-0.1263643755052496,77
2001-07,1,2,S1B2,-0.14370075081008346,-0.14555675081008346,40
2001-07,1,3,S1B3,-0.1451527393737164,-0.1470087393737164,33
2001-07,1,4,S1B4,-0.1416525407602926,-0.1435085407602926,37
2001-07,1,5,S1B5,-0.14397211691526127,-0.14582811691526126,15
2001-07,2,1,S2B1,-0.13359160568453018,-0.13544760568453018,32
2001-07,2,2,S2B2,-0.12955674386894186,-0.13141274386894186,48
2001-07,2,3,S2B3,-0.1385938361429274,-0.1404498361429274,47
2001-07,2,4,S2B4,-0.12746895040885317,-0.12932495040885317,52
2001-07,2,5,S2B5,-0.14614327471845248,-0.14799927471845248,25
2001-07,3,1,S3B1,-0.1331933990637608,-0.1350493990637608,29
2001-07,3,2,S3B2,-0.13387103816031848,-0.13572703816031848,45
2001-07,3,3,S3B3,-0.13896553400246014,-0.14082153400246014,46
2001-07,3,4,S3B4,-0.12969304955419225,-0.13154904955419225,36
2001-07,3,5,S3B5,-0.13082149845027347,-0.13267749845027346,47
2001-07,4,1,S4B1,-0.12048733580754442,-0.12234333580754442,27
2001-07,4,2,S4B2,-0.13307346434755873,-0.13492946434755873,40
2001-07,4,3,S4B3,-0.14643839099564138,-0.14829439099564137,42
2001-07,4,4,S4B4,-0.12270702401677987,-0.12456302401677986,44
2001-07,4,5,S4B5,-0.14555082229622068,-0.14740682229622068,51
2001-07,5,1,S5B1,-0.1204936914305999,-0.1223496914305999,37
2001-07,5,2,S5B2,-0.12467039279517209,-0.12652639279517208,31
2001-07,5,3,S5B3,-0.13817618071658852,-0.14003218071658852,35
2001-07,5,4,S5B4,-0.10962161851249617,-0.11147761851249617,35
2001-07,5,5,S5B5,-0.13411025382287683,-0.13596625382287683,65
2001-08,1,1,S1B1,-0.003939739508057255,-0.005795739508057255,77
2001-08,1,2,S1B2,0.0016354134843520659,-0.0002205865156479339,40
2001-08,1,3,S1B3,-0.007374132165663596,-0.009230132165663596,33
2001-08,1,4,S1B4,-0.022848325144095263,-0.024704325144095263,37
2001-08,1,5,S1B5,-0.03623136066805349,-0.03808736066805349,15
2001-08,2,1,S2B1,-0.03858443611133047,-0.04044043611133047,32
2001-08,2,2,S2B2,-0.03426711937541426,-0.03612311937541426,48
