Trdmnt,RF,MKT_RF,SMB,HML,UMD
1992-07,0.006091999999999999,-0.005339999999999999,0.005426778784701963,0.06919928406215847,-0.00969600000000001
1992-08,0.006091999999999999,-0.15972999999999998,-0.10474616419432843,0.08599436170929785,0.163507
1992-09,0.006091999999999999,-0.111104,-0.09914120696470485,0.11074183383011348,0.153322
1992-10,0.006091999999999999,-0.216333,-0.09051880978622215,0.08174083678477198,0.24511999999999998
1992-11,0.006091999999999999,0.205242,0.23113326160180095,-0.271110022506261,-0.599846
1992-12,0.006091999999999999,0.174373,-0.02283735560651355,0.10855042920963527,0.152042
1993-01,0.006091999999999999,0.450274,0.20490841174997493,-0.1533062812789145,-0.34821
1993-02,0.006091999999999999,0.145876,0.05970519929814566,0.09584177442379174,-0.12398300000000001
1993-03,0.006091999999999999,-0.26582,-0.14747668059995955,0.03580048241327455,0.11863699999999999
1993-04,0.006091999999999999,0.16598000000000002,0.2598384360593733,-0.13118277339556417,0.282257
1993-05,0.007346,-0.278619,-0.10669562685149511,0.05574723182722516,0.16678278182828224
1993-06,0.007346,0.032818,0.0733147757284346,-0.04009023081176093,0.05232793912791624
1993-07,0.008719,-0.172414,-0.02978425537757201,-0.028814797650178817,-0.026400998727429986
1993-08,0.008719,0.038457000000000005,-0.008207262519243877,-0.08763155133425073,-0.18156493543554886
1993-09,0.008719,-0.035323,0.060902102103679225,0.0725667901410033,0.11784816349000088
1993-10,0.008719,-0.093305,0.0500655168818635,-0.007196339908759092,0.36322616770201266
1993-11,0.008719,0.158489,0.1301920901722945,0.12422780810242338,0.08105914266668601
1993-12,0.008719,-0.142983,-0.00046920287119542325,-0.14328843167194572,0.03562146234502901
1994-01,0.008719,-0.11059100000000001,0.08541114145436339,0.04354985457611134,0.11303767902471602
1994-02,0.008719,-0.0011379999999999993,-0.012546939799366382,-0.038537778473066706,-0.0020705417780728895
1994-03,0.008719,-0.10909100000000001,0.11509149486665479,0.11116203149589551,0.13863297598652383
1994-04,0.008719,-0.168546,-0.01704484205669063,-0.00911671018565402,0.014269663366744456
1994-05,0.008719,-0.071367,0.0016942043647580896,-0.013271409515479476,-0.0730287230411959
1994-06,0.008719,-0.17497100000000002,-0.014374636894828624,-0.028753062920784722,0.03958860497966815
1994-07,0.008719,-0.28668299999999997,-0.05380114001959957,0.05970927374385904,-0.11500892678653246
1994-08,0.008719,1.190882,0.2142479958190191,-0.30020823182395384,0.26894038297925604
1994-09,0.008719,0.050287000000000005,0.041322803694257795,0.02699657187222202,-0.17521995183540356
1994-10,0.008719,-0.19931000000000001,0.03488910066374282,0.01317084287886372,-0.06386105518825327
1994-11,0.008719,0.030487,-0.028179283831698727,-0.04142843537100525,0.07336604528440273
1994-12,0.008719,-0.063443,0.002074150729905827,-0.007572567523533094,-0.0296442127345964
1995-01,0.008719,-0.133881,-0.00629412866558432,0.003172976698879143,-0.07443309641512805
1995-02,0.008719,-0.025491,-0.001080521047780541,0.025294355216064393,-0.012720532096115011
1995-03,0.008719,0.143852,0.012829905791101631,-0.08137507908846904,0.20584401357823562
1995-04,0.008719,-0.10951100000000001,0.005703651073134669,-0.0019138033800809306,-0.026064761263838956
1995-05,0.008719,0.177121,0.04309423203880455,-0.088068371987957,0.03260154260213241
1995-06,0.008719,-0.100541,0.003924816749008436,0.023728453793306375,-0.0730243869026596
1995-07,0.008719,0.077017,-0.019514061430194088,0.06085684368873278,-0.014565681721469659
1995-08,0.008719,0.037688,-0.03429113980829844,0.14998798245993927,-0.13309840640650938
1995-09,0.008719,-0.012865999999999999,-0.013514485655267604,0.08002717600757145,0.03294385279452989
1995-10,0.008719,-0.004262999999999999,0.004151185616028553,0.052034619577350644,0.07452229132855913
1995-11,0.008719,-0.101937,0.015570013991614035,-0.08038270215602811,-0.1227930901619684
1995-12,0.008719,-0.13272899999999999,0.0057656416663214305,0.014194605256901721,0.0074389605488427435
1996-01,0.008719,-0.046207,0.001208144112860965,0.07868643490533597,0.0863111880602246
1996-02,0.008719,0.021061999999999997,-0.011912659038073776,-0.03630205895760212,-0.03611658313521637
1996-03,0.008719,-0.0020429999999999997,-0.0025685093688293716,0.003456864119075044,0.03635942127872585
1996-04,0.008719,0.28531500000000004,0.025795004096015206,0.026338366277534497,-0.1672167136314329
1996-05,0.007346,-0.037826,-0.08088113049028609,0.09372833090378759,0.1481774070682052
1996-06,0.007346,0.233023,-0.16004727855481643,0.07000839222619915,0.19164952593232024
1996-07,0.007346,0.11660899999999999,0.1444968746043807,0.27947220981477977,0.06452513818911525
1996-08,0.006022,-0.008086,-0.04042860553009005,0.03948223091874086,0.12805766542829372
1996-09,0.006022,0.057051000000000004,-0.02492742413019474,0.009421244238628605,0.06629800677417205
1996-10,0.006022,0.195685,0.19301983214206037,0.28917403548187226,0.012890453462918117
1996-11,0.006022,0.0724,0.060517034773626285,0.048369673968364474,-0.013161508399773023
1996-12,0.006022,-0.178257,-0.0815004358983358,-0.07915267530837825,-0.021964463810058843
1997-01,0.006022,0.062666,0.046522178798148336,0.05893678978814433,0.10773744385528485
1997-02,0.006022,0.051526,0.0315331568620735,-0.041147868487707656,-0.08590157364008943
1997-03,0.006022,0.186053,0.01551390168492564,-0.036491929494231884,0.11708897933717674
1997-04,0.006022,0.092296,-0.06267753996020096,-0.07563684251789471,0.17820140490580025
1997-05,0.006022,-0.090384,-0.051797039779572854,0.030541117154393088,0.13117850683316706
1997-06,0.006022,-0.005109,-0.006299825536901495,-0.0007492921109480642,0.11912819053336732
1997-07,0.006022,-0.07227599999999999,0.05184717228716816,0.01273774251045032,-0.15708253589604754
1997-08,0.006022,-0.012554,0.040132469717549156,0.09906160443360462,-0.15307648705028412
1997-09,0.006022,-0.113825,0.011079247972470535,-0.03504910333662531,0.01603300721649717
1997-10,0.004606,0.130397,-0.044262354558220154,-0.045321977666286845,0.02295971557826279
1997-11,0.004606,-0.050931,0.018436594199689484,-0.012541072470067558,0.0432309626295811
1997-12,0.004606,0.039111,0.06257741716627781,-0.035392725131093046,0.06882691258099756
1998-01,0.004606,0.015380000000000001,0.03170332805637591,-0.006327946665171804,0.019770458971554872
1998-02,0.004606,-0.02684,0.03343171059176915,0.042652787855089316,-0.0922868295871783
1998-03,0.004249,0.019508,0.05123752357153125,0.020146849474748006,0.02561576285760839
1998-04,0.004249,0.08483399999999999,0.07669057460430502,0.016676476826164563,0.03882172941933857
1998-05,0.004249,0.050670999999999994,0.05712645834454226,0.02799435529189015,-0.03084543146477444
1998-06,0.004249,-0.064532,0.0036365168425790684,-0.021141604703347985,0.030118427524749105
1998-07,0.003891,-0.018129,0.014668962045188997,0.0277847565942521,0.03382168270073637
1998-08,0.003891,-0.13119,0.03066852551288765,-0.0024162625982264985,0.045110316208642254
1998-09,0.003891,0.075624,0.07184108304020732,0.01851871093676813,-0.05109131280548569
1998-10,0.003891,-0.015688,0.04663232448807565,-0.03948145958655909,0.06665702374404853
1998-11,0.003891,0.017178000000000002,-0.02284784763519205,-0.017366172331253676,-0.030291668537873476
1998-12,0.003097,-0.08444600000000001,-0.026263053266099776,-0.0034508546429243975,-0.03683260843160697
1999-01,0.003097,-0.013173999999999998,0.021985080338685264,0.010887290114308126,0.006111324666073786
1999-02,0.003097,-0.04646,0.0068521684446070305,0.001981184447094872,0.04090323402170079
1999-03,0.003097,0.06401899999999999,0.06368816924343214,0.06695212102381656,-0.008907742703935004
1999-04,0.003097,-0.037868000000000006,-0.006945876648092653,0.023080553375779623,0.021614943933912133
1999-05,0.003097,0.11778999999999999,-0.050257593823893276,-0.06696480504922189,0.03514835405069541
1999-06,0.0018559999999999998,0.336541,-0.027065549102158415,0.003321311899108892,0.02503328150483808
1999-07,0.0018559999999999998,-0.058538,0.020954447983366285,0.018087229139760977,0.007450308453576943
1999-08,0.0018559999999999998,0.007424999999999999,0.05274987251180768,0.035193498702131856,-0.0583383952213989
1999-09,0.0018559999999999998,-0.028507,0.007217232284997172,-0.0201652264063492,0.0003356891382016239
1999-10,0.0018559999999999998,-0.04632699999999999,0.021150974756791344,-0.0027714666270707636,-0.025790714108460424
1999-11,0.0018559999999999998,-0.043836,0.03372698675520474,0.0031490280086961878,-0.02174475638080721
1999-12,0.0018559999999999998,-0.05169,-0.014385713932509259,-0.04371841926551605,0.06954534169812729
2000-01,0.0018559999999999998,0.139184,0.015003427520716983,-0.09022531468683667,0.23346259460928787
2000-02,0.0018559999999999998,0.117069,0.021928123314693612,-0.02107747697312365,0.030597879460950023
2000-03,0.0018559999999999998,0.058868000000000004,0.07399111396752411,0.032673037012375325,-0.13076203445154805
2000-04,0.0018559999999999998,0.015016000000000002,-0.012830993474494304,0.017480415653400236,-0.0026936652842048936
2000-05,0.0018559999999999998,0.027618,0.02026013785439914,0.026400191901653075,0.0008662980602595904
2000-06,0.0018559999999999998,0.022364,-0.01895264697139582,0.03243079507738646,-0.09647287668831593
2000-07,0.0018559999999999998,0.044032,0.022975811965993374,0.03869315106538372,-0.014084776943820689
2000-08,0.0018559999999999998,-0.007383,0.040227498620780885,-0.017569434091928116,0.04055786680558712
2000-09,0.0018559999999999998,-0.050122,0.03445876517329123,-0.031606008382061165,0.05153370179381092
2000-10,0.0018559999999999998,0.023531,0.0356314072250103,0.029644137961009075,-0.02032541448443833
2000-11,0.0018559999999999998,0.054976000000000004,0.009212770689333329,0.010193623409445879,-0.000545234643091648
2000-12,0.0018559999999999998,-0.0036239999999999996,0.020451238749714544,-0.0002076508498083298,-0.0006124893586367669
2001-01,0.0018559999999999998,-0.01026,-0.006124946451666608,0.04123873830622794,-0.020736486630343397
2001-02,0.0018559999999999998,-0.060557999999999994,-0.010284114423195538,0.0337063003035496,0.027350380283120652
2001-03,0.0018559999999999998,0.070619,0.025701070561920072,0.0009882591517082068,-0.017678848018848198
2001-04,0.0018559999999999998,-0.007202,0.0315791475332534,-0.02915100014853336,0.016409904571302744
2001-05,0.0018559999999999998,0.034636,0.05908508712730329,-0.003418913382149877,0.04809145749000303
2001-06,0.0018559999999999998,0.004548,0.005181742455109296,0.015813958219593978,-0.00464504950003852
2001-07,0.0018559999999999998,-0.134055,-0.0035631679328378685,-0.006936624517863865,0.04054591135841036
2001-08,0.0018559999999999998,-0.037968999999999996,0.015595598704948945,-0.00845992106561741,0.016011798485864603
2001-09,0.0018559999999999998,-0.049926,-0.024586845165139502,0.010758904707932462,-0.041733275401226205
2001-10,0.0018559999999999998,-0.049696,-0.01958774516357962,0.028471149883381563,-0.02064561380716595
2001-11,0.0018559999999999998,0.035167000000000004,0.022265959243848672,0.0061519481205344895,-0.04720318725150925
2001-12,0.0018559999999999998,-0.063525,-0.013558449188360973,0.015668706685627684,0.04254733183869708
2002-01,0.0018559999999999998,-0.10231,-0.037735119666242156,0.0011950144827775205,0.0774054353399912
2002-02,0.0016350000000000002,0.024978999999999998,0.014411362579592402,-0.002541620141542418,-0.09184065546376396
2002-03,0.0016350000000000002,0.058915,0.02595361610571579,-0.004269301038763468,-0.040135366906746836
2002-04,0.0016350000000000002,0.040760000000000005,0.027414717689207682,0.02556117984828111,-0.0147784152331265
2002-05,0.0016350000000000002,-0.087821,-0.0014019140361201249,-0.010878231508297337,0.019929740882261182
2002-06,0.0016350000000000002,0.14102900000000002,-0.0365883272663733,0.05097299450738069,-0.061028397273164336
2002-07,0.0016350000000000002,-0.045097,0.008758341051937797,-0.0162773082956695,0.02185370411519016
2002-08,0.0016350000000000002,0.007814000000000002,0.0023049936291090027,0.0008593000018071884,0.0015915872261507008
2002-09,0.0016350000000000002,-0.055105999999999995,-0.008525902372085364,-0.0049202721296447705,0.03977413764586592
2002-10,0.0016350000000000002,-0.052369,-0.014649998731900392,-0.0002842173622193689,0.013015004974667517
2002-11,0.0016350000000000002,-0.058643,-0.04053622006319694,0.008853855234773805,0.056335508492684525
2002-12,0.0016350000000000002,-0.054276,0.0012965544974756493,-0.01653947244420398,0.028867073688357982
2003-01,0.0016350000000000002,0.098056,0.01331182911279176,0.01503567978236324,-0.10862988605602192
2003-02,0.0016350000000000002,0.007180999999999999,0.009885053447013004,0.004278221213275394,0.00258123140271806
2003-03,0.0016350000000000002,-0.008456,-0.026264148215865177,0.01465581778259673,0.055673465543768154
2003-04,0.0016350000000000002,-0.004409,-0.057091652767642595,0.04300462994030695,0.12522541326081338
2003-05,0.0016350000000000002,0.040838,-0.010562943517670662,0.006299698436482815,-0.04225841586616318
2003-06,0.0016350000000000002,-0.06292400000000001,-0.006876108820769805,0.005817420934014175,0.018839273722328603
2003-07,0.0016350000000000002,-0.012454,-0.03751845563854905,0.014694634980826633,0.07555570132181408
2003-08,0.0016350000000000002,-0.035261999999999995,0.01915543963058626,-0.010776363875402945,-0.056214317504784984
2003-09,0.0016350000000000002,-0.044417,-0.007477213578705295,0.01048293852852903,0.01702257235111232
2003-10,0.0016350000000000002,-0.024318,-0.06738875472080182,0.06248284105878518,0.1433309438558519
2003-11,0.0016350000000000002,0.024197999999999997,-0.012055590052818964,0.0446549798889265,-0.013998894279079438
2003-12,0.0016350000000000002,0.055557,-0.08627772102909914,0.06774104809869586,0.21792146208387703
2004-01,0.0016350000000000002,0.06221,0.03371993364733051,-0.0050713808549826545,-0.07588579850226584
2004-02,0.0016350000000000002,0.063289,0.04460763163961332,-0.01040069340448005,-0.12462005929561956
2004-03,0.0016350000000000002,0.036153000000000005,0.016998129189726464,0.02207925477662077,0.017231323968860103
2004-04,0.0016350000000000002,-0.094472,0.0028836283202249152,0.03239297714789274,0.05222086840351228
2004-05,0.0016350000000000002,-0.024757,0.012647118064058856,0.0014155868769273779,0.005790167144452896
2004-06,0.0016350000000000002,-0.10341399999999999,-0.028807468261308672,0.016473872393424502,0.07254885988250163
2004-07,0.0016350000000000002,-0.009932,-0.037137485333136454,0.0078513308570916,0.02066061169373201
2004-08,0.0016350000000000002,-0.039136,-0.013411963543749371,0.017150372352628618,0.04364667893981938
2004-09,0.0016350000000000002,0.046970000000000005,-0.0067065151234287634,0.004523637445991269,0.015959392008239676
2004-10,0.0018559999999999998,-0.056823,-0.026415621489213746,-0.013945865424395534,0.07677142480045057
2004-11,0.0018559999999999998,0.015139,0.04284276610110577,-0.004363478677337461,-0.10169906672536733
2004-12,0.0018559999999999998,-0.06306,-0.026525250024902546,0.011552619468346764,0.08031827342364786
2005-01,0.0018559999999999998,-0.062469,-0.014315447763895997,-0.007191446163330159,0.030269638346979967
2005-02,0.0018559999999999998,0.094376,0.01267363200569012,0.00643650047083269,-0.0391208710766532
2005-03,0.0018559999999999998,-0.098813,-0.03894030454768646,-0.010805450120688245,0.13066684465296657
2005-04,0.0018559999999999998,-0.028524,-0.07042429110958448,0.0050825529881805345,0.07500705606686213
2005-05,0.0018559999999999998,-0.08086399999999999,0.047261359813361964,0.0012084851441709205,-0.13184341621726764
2005-06,0.0018559999999999998,0.019482,-0.02238095060361393,-0.012831394423430223,0.06733952643612592
2005-07,0.0018559999999999998,-0.0040279999999999995,-0.0922603968364158,-0.006919371442523352,0.1039889519559078
2005-08,0.0018559999999999998,0.08622400000000001,0.10741038445529366,-0.014572209242059611,-0.19534680857202863
2005-09,0.0018559999999999998,-0.0028139999999999997,0.02503984921405049,-0.01222363287427573,-0.006592618084952935
2005-10,0.0018559999999999998,-0.054674999999999994,-0.01138024575030449,-0.010993064386711146,0.05234908502829495
2005-11,0.0018559999999999998,0.0022189999999999996,0.020966760827603726,0.012030233669298148,-0.07368722580793781
2005-12,0.0018559999999999998,0.057563,-0.057463090179876095,0.015645162207923554,0.061724005157767305
2006-01,0.0018559999999999998,0.089218,-0.016444798119827103,0.013176392468433107,0.06534767778078321
2006-02,0.0018559999999999998,0.03709200000000001,-0.009607306377286157,0.013380968965565336,-0.051804257945496104
2006-03,0.0018559999999999998,0.006170999999999999,-0.005556212444657079,0.009379154271648411,0.1113003386492327
2006-04,0.0018559999999999998,0.120967,-0.04027869745306248,-0.012519530002508245,0.18270131523223837
2006-05,0.0018559999999999998,0.18210400000000002,0.11919627202270125,-0.0019082751103876583,-0.11987322436132297
2006-06,0.0018559999999999998,0.033732000000000005,0.04411381510401602,0.011902793166151476,-0.010635691691012285
2006-07,0.0018559999999999998,-0.060994,0.05286902182983295,-0.004578313322789233,-0.008831296347481844
2006-08,0.002076,0.026435,-0.005855524540544575,-0.014019409975189301,0.04052452588891841
2006-09,0.002076,0.052216,0.005493933263948141,-0.029214157658728597,-0.0007225458423624001
2006-10,0.002076,0.03218,-0.05075999144948789,0.02043674733991646,-0.07890493888367116
2006-11,0.002076,0.135252,-0.14503429071043603,-0.010362445183286426,0.026989848069153916
2006-12,0.002076,0.23762,-0.1202773780371588,-0.014681729050676981,-0.013788828510406775
2007-01,0.002076,0.087338,0.06819915219601597,-0.003974864313803006,0.022350189649718466
2007-02,0.002076,0.052243,0.13923620723762362,0.07669290594070148,-0.09846981033857359
2007-03,0.002296,0.11154199999999999,0.11950456440081667,0.0006877834700440011,-0.13504309650913637
2007-04,0.002296,0.21780000000000002,0.09138600780874384,0.084951735114356,0.11817395388897106
2007-05,0.002515,0.078128,-0.014962449904442995,-0.006697907156964056,0.009375066992848638
2007-06,0.002515,-0.073607,-0.09349750484954097,-0.0714128458790639,0.08099161751436762
2007-07,0.002734,0.174657,0.0795549707292737,0.05394458996864221,0.005851537884234481
2007-08,0.002952,0.163314,-0.045744916656512674,0.009662725724446986,0.11403982071446483
2007-09,0.003169,0.059097000000000004,-0.038079926738001105,0.06429048638827599,0.10154947223447877
2007-10,0.003169,0.046328,-0.14028930533960127,-0.09383526376508741,-0.09844645239850895
2007-11,0.003169,-0.158198,0.09191451410241994,0.005395270663519178,-0.21385553010073544
2007-12,0.003386,0.09242,0.06364124137062482,0.03267688297795815,-0.053751432869921234
2008-01,0.003386,-0.158913,0.08336922790090512,-0.00406312580126085,0.04917389566007167
2008-02,0.003386,-0.000523,0.09123799552306879,0.033830594215226065,0.01679788945796986
2008-03,0.003386,-0.206816,0.010436637735238119,-0.033687777211546505,-0.03870118924181065
2008-04,0.003386,0.048337,-0.07954746252689852,-0.02865963245539537,-0.1337136573671569
2008-05,0.003386,-0.06993100000000001,0.04946563187201926,0.02770318935370182,-0.035322546159430576
2008-06,0.003386,-0.21147,-0.024438197078676394,-0.043129022257766075,0.0499136363212285
2008-07,0.003386,0.01852,0.09642643656636503,0.005166946861761584,-0.09684158030895813
2008-08,0.003386,-0.155629,-0.08695936694188519,0.051366688988928266,-0.026161449535214182
2008-09,0.003386,-0.049794,-0.0532595466620528,0.003232427614937139,-0.056775129132899976
2008-10,0.002952,-0.25358400000000003,-0.006460179974556862,0.0283699911741066,0.10934414055584185
2008-11,0.002076,0.094672,0.11587964838001344,-0.0030809349230596916,-0.1038666049375088
2008-12,0.0018559999999999998,-0.018736,0.09919776473760229,-0.04382277186756779,0.042298654735216615
2009-01,0.0018559999999999998,0.094914,0.06446351854201982,-0.0012351434378965048,-0.12921989689533572
2009-02,0.0018559999999999998,0.052021000000000005,0.038481965316344534,0.0047621945406306765,-0.11417796254253809
2009-03,0.0018559999999999998,0.14932,0.09334560895299915,-0.02783208056016695,-0.1421317688720704
2009-04,0.0018559999999999998,0.04630600000000001,0.0312911074164171,0.012179662728670104,-0.024134294967216294
2009-05,0.0018559999999999998,0.06139800000000001,0.012329914560409827,-0.023182947105577556,-0.057441903071287596
2009-06,0.0018559999999999998,0.12423100000000001,-0.07665164049923043,0.04518887325987739,-0.049307995263899285
2009-07,0.0018559999999999998,0.154873,-0.01579543743315226,0.022517888866995073,-0.15708146194847505
2009-08,0.0018559999999999998,-0.214734,0.06653444241586853,-0.045781144697706,-0.06930969878853466
2009-09,0.0018559999999999998,0.043721,-0.025891269842739473,-0.0043328271787532735,0.017736816456227544
2009-10,0.0018559999999999998,0.083528,0.04247020621970267,0.00023381400717968626,0.08128012986779413
2009-11,0.0018559999999999998,0.07670300000000001,0.08136611030604295,-0.009901464833361726,0.048277152052764484
2009-12,0.0018559999999999998,0.021838,0.016851752173444753,0.027310304912226947,-0.03799551123130893
2010-01,0.0018559999999999998,-0.08497199999999999,0.07242763782877523,-0.02592901721654546,-0.058729644355989034
2010-02,0.0018559999999999998,0.025195,0.05112251965020227,0.0033140586578405545,0.05974366974380062
2010-03,0.0018559999999999998,0.01962,0.02416067361480425,0.007283281441023304,0.01509690684053814
2010-04,0.0018559999999999998,-0.07868,0.014240872517270728,-0.027904422812960822,0.030068916202172363
2010-05,0.0018559999999999998,-0.090748,0.006207603803331005,-0.028935707161089647,0.0792861515735428
2010-06,0.0018559999999999998,-0.07659099999999999,-0.02231007173431221,-0.013047520194528359,-0.036833719330380564
2010-07,0.0018559999999999998,0.114751,0.03842552541439903,-0.015793716795035384,-0.0497009011742936
2010-08,0.0018559999999999998,0.022073,0.06034521011511362,-0.0806219302958324,0.16129181911345353
2010-09,0.0018559999999999998,0.006444,-0.008039775686129697,-0.03856085899291336,0.0693383849267012
2010-10,0.0020599999999999998,0.11843799999999999,-0.04731512635243583,0.008635525848548,-0.03358476245489775
2010-11,0.0020599999999999998,-0.041708999999999996,0.051871059703712,-0.03414328466640295,0.12292201717637692
2010-12,0.002263,-0.008365,-0.01411536173395572,0.015147341379954457,-0.02770420618705921
2011-01,0.002263,-0.028297000000000003,-0.004876998307840011,0.05217160224280361,-0.1068902412051178
2011-02,0.0024660000000000003,0.051653,0.05080630557286092,-0.03329615453451537,0.0028937491686548827
2011-03,0.0024660000000000003,-0.005138,0.013468666693719926,0.024286449178694318,-0.03307492848234227
2011-04,0.0026690000000000004,-0.01702,-0.010957642113195293,0.016136227259483084,-0.03842446741337636
2011-05,0.0026690000000000004,-0.065057,-0.013988500407436079,-0.004919050878022552,-0.009567241555065317
2011-06,0.0026690000000000004,0.024516,0.011917643621969069,-0.018859492705323326,0.06751356268179733
2011-07,0.0028710000000000003,-0.013098,0.02390632382117734,-0.05696476799997437,0.0005725298656598758
2011-08,0.0028710000000000003,-0.047566,0.015600733283011137,-0.020230191081219505,0.016361046642552605
2011-09,0.0028710000000000003,-0.094049,-0.016809619860188224,0.03303916922607961,-0.03105668670732245
2011-10,0.0028710000000000003,0.039382,1.1497155261198932e-05,0.014527505252092454,-0.04270200727876317
2011-11,0.0028710000000000003,-0.055597,0.012375249191580465,-0.022941384222121844,0.030499393648390556
2011-12,0.0028710000000000003,-0.081774,-0.08148925355397381,0.0750882076430454,0.03771081906664993
2012-01,0.0028710000000000003,0.027525,-0.02733969399243672,0.022959813518452048,-0.045507669994687694
2012-02,0.0028710000000000003,0.072239,0.050422533315907375,-0.038607319140955026,-0.09046868180132929
2012-03,0.0028710000000000003,-0.070753,0.006976665566021112,0.0043799056994699576,0.07158926658910286
2012-04,0.0028710000000000003,0.056725000000000005,0.015651750981813317,0.01907213262366947,-0.054204462170322494
2012-05,0.0028710000000000003,-0.0006140000000000004,0.0019903020059831526,-0.028599001799725528,0.011467458184916058
2012-06,0.0026690000000000004,-0.052433,-0.013342047559913112,-0.0021994208329983445,0.052051713230993946
2012-07,0.0024660000000000003,-0.060197,-0.043278283960381074,0.016893902531214436,0.08394044333550083
2012-08,0.0024660000000000003,-0.026482,0.06519587258278745,-0.012507626432233566,-0.07883887085754993
2012-09,0.0024660000000000003,0.020313,-0.024628877470855355,-0.018853817124361162,-0.0015735101056148226
2012-10,0.0024660000000000003,-0.011531,0.026793712866074,0.01463460518775975,-0.010250307100600806
2012-11,0.0024660000000000003,-0.064896,-0.042493282872554425,0.058149754347311906,0.031158018861705994
2012-12,0.0024660000000000003,0.150554,0.0015930903636117433,0.0031757232301435068,-0.024586899200195994
2013-01,0.0024660000000000003,0.050963999999999995,0.031352329656178526,0.006902955721058708,0.00575691325483596
2013-02,0.0024660000000000003,-0.00037100000000000024,0.03116154346352546,-0.0212069245409719,0.014402111719861313
2013-03,0.0024660000000000003,-0.054193000000000005,0.02343388643647516,-0.019405317283270607,0.06883345396336385
2013-04,0.0024660000000000003,-0.027199,-0.015324237267088321,0.011271504074571899,0.03409104868051837
2013-05,0.0024660000000000003,0.076145,0.06064956645324908,-0.05402768364136923,0.03103409878773991
2013-06,0.0024660000000000003,-0.137602,-0.03271356187940902,0.0060664297377164,0.10706277954523027
2013-07,0.0024660000000000003,0.02434,0.040620625365915874,-0.02078460757797192,0.05818699988246854
2013-08,0.0024660000000000003,0.05289,0.04774323800756353,0.0072260997216685025,-0.04526585601606372
2013-09,0.0024660000000000003,0.039678,-0.005586956485337795,0.004085001602894135,0.15130862240976886
2013-10,0.0024660000000000003,-0.021353,0.015118770155078806,0.033592874395700655,-0.04773582525727431
2013-11,0.0024660000000000003,0.039777,0.04130266321062661,-0.009593844747339882,0.0171741926103727
2013-12,0.0024660000000000003,-0.043426000000000006,0.0049429150273579,0.003290292330751586,0.01785447947595683
2014-01,0.0024660000000000003,-0.029237,0.051295278819287624,-0.019574164913996935,0.1322166223835715
2014-02,0.0024660000000000003,0.01159,0.05018416066587327,0.012866139075335452,-0.027533249615591802
2014-03,0.0024660000000000003,-0.023504,0.010811756905584953,0.02792955577010729,-0.09300611352855145
2014-04,0.0024660000000000003,-0.008112000000000001,-0.0058669969336743785,0.0007097835302086689,0.003413708842753351
2014-05,0.0024660000000000003,0.010275,0.016200653862650245,-0.002454234977110949,0.015594275339603041
2014-06,0.0024660000000000003,0.021307,0.029303115547927607,0.0013841137215000396,0.01771642971125813
2014-07,0.0024660000000000003,0.08505800000000001,0.021100470925170187,0.030517856918851616,-0.0710165123906012
2014-08,0.0024660000000000003,0.017193,0.041224837767519916,-0.030663746991344835,0.03552615343036722
2014-09,0.0024660000000000003,0.077354,0.0952924268558181,-0.02239636326366176,0.06297067385944466
2014-10,0.0024660000000000003,0.019584,0.001333555804794287,0.03252614905778835,0.006829608810619953
2014-11,0.002263,0.089142,-0.018913864538178622,0.06437839365914416,-0.0361468906127361
2014-12,0.002263,0.14548000000000003,-0.17452717042580573,0.16852401120125765,0.062207741670062405
2015-01,0.002263,0.012018000000000001,0.03652478958394275,-0.06845724304416301,-0.14545410284480725
2015-02,0.002263,0.042032,0.016029934582886936,-0.034654190956926435,-0.011290414164795468
2015-03,0.0020599999999999998,0.153894,0.0770190877359323,-0.0377836207739827,-0.022025484837596948
2015-04,0.0020599999999999998,0.174478,0.028697505588210465,0.03167811750310151,0.06817019571099689
2015-05,0.0018559999999999998,0.091907,0.18910703992690414,-0.17080345611018458,-0.09871546181109946
2015-06,0.001652,-0.08103,-0.003371343885641309,0.08170395173818507,-0.14357655091179614
2015-07,0.001652,-0.152303,-0.06348451045157974,0.0013853451411149076,-0.08044267739411584
2015-08,0.001447,-0.14319300000000001,0.01753355625259745,0.025276672072278628,-0.02890945203011351
2015-09,0.001447,-0.059736,0.010574678488494936,-0.0054253899049103715,-0.035401371473529925
2015-10,0.001241,0.139181,0.09277759160999294,-0.08245562822978514,-0.10069236803761081
2015-11,0.001241,0.038816,0.08765729616357562,-0.022469823901308764,-0.026991458629139053
2015-12,0.001241,0.03857,0.06779053884486688,-0.0304065470390536,-0.03845511830746174
2016-01,0.001241,-0.25241399999999997,-0.05352026976824978,0.05737292296021024,-0.12648113778505585
2016-02,0.001241,-0.020984,0.008321830079714439,0.014789125928030711,0.010395388858004504
2016-03,0.001241,0.13784200000000002,0.053672170841401495,-0.04775028741879536,-0.05366778006818046
2016-04,0.001241,-0.022591,0.033021800239593405,0.008875365922376062,0.02284764302313174
