portfolio,n_months,avg_monthly_return_pct,std_monthly_pct,nw12_tstat_mean,avg_n_stocks
SL,402,1.487210993435237,13.384528818581613,2.4138219196664394,227.75124378109453
SM,402,1.838018507899555,12.298860106164595,3.1089168743012725,334.19900497512435
SH,402,1.9629699652203445,12.24881898707034,3.175556894932619,204.08457711442787
BL,402,0.7593695228723782,10.952764050101651,1.4349736750223496,231.11194029850745
BM,402,0.8295798884796022,9.769028290388638,1.5885570121536834,281.3606965174129
BH,402,1.1186089657362313,10.055500606574439,1.9475965442604186,258.52985074626866
