factor,n_months,mean_monthly_pct,std_monthly_pct,nw12_tstat_mean,sharpe_monthly,autocorr1,annualized_mean_pct,annualized_vol_pct
MKT_RF,402,0.6741017412935331,10.626915777968778,1.3374168359799707,0.06343343218086371,-0.0024269432974369366,8.089220895522397,36.812716110394526
SMB,402,0.8602136964889755,5.416391366853979,3.121158984173973,0.15881675422369199,0.007599841417728619,10.322564357867705,18.762930082137057
HML,402,0.417499207324482,5.018181686766887,1.6436889911123083,0.08319730798616586,-0.06928244099349948,5.009990487893784,17.383491286183876
